,Background,Back,Skin,Clothes,Helmet,Hair,Nose,Mouth,Ears,Eyes,Hat,Legendary,Charity,Rarity score,Token Id
3972,purple,guitar,black,plaid_shirt,dark_green,none,white,small_beard,regular,pirate,none,None,None,30.83445740504404,3973
3973,green,none,nude,cardigan,purple,none,black,malicious,none,regular,sheriff,None,None,8.088110908494064,3974
3974,grey,none,nude,martian,purple,none,yellow,wow,none,regular,doctor,None,None,7.630965771022985,3975
3975,green,artist,black,bling_bling,red,none,red,rabbit,round,80s_glasses,none,None,None,30.293104817093568,3976
3976,cream,none,black,grey_hoodie,light_blue,none,red,small_beard,small,vampire,none,None,None,15.85002183946999,3977
3977,purple,none,nude,martian,turquoise,none,blue,smile,none,regular,doctor,None,None,5.64735486264279,3978
3978,turquoise,none,black,martian,dark_green,black_short,blue,chewing_gum,zombie,rogue,none,None,None,35.730930576974835,3979
3979,orange,none,nude,doctor,yellow,none,blue,big_smile,none,regular,punk,None,None,8.573406823493823,3980
3980,grey,none,black,gentleman,white,black_short,black,walrus,pointy,monster,none,None,None,34.64495883064041,3981
3981,purple,red_cape,black,sailor,light_blue,none,turquoise,confident,pointy,rogue,none,None,None,30.902162739962826,3982
3982,cream,none,black,tie_and_dye,dark_green,black_short,yellow,big_smile,small,80s_glasses,none,None,None,32.783375706611935,3983
3983,red,none,nude,read_or_die,turquoise,none,white,wow,none,regular,cook,None,None,7.179460649176453,3984
3984,yellow,none,nude,ufo,light_green,none,red,malicious,none,regular,martian,None,None,7.83424730802144,3985
3985,orange,none,nude,chef,red,none,turquoise,malicious,none,regular,martian,None,None,8.296828521886729,3986
3986,red,none,nude,plaid_shirt,purple,none,black,wow,none,regular,worker,None,None,7.484191175574098,3987
3987,green,skater,nude,ufo,yellow,none,black,confident,pointy,vegas_glasses,none,None,None,19.978961698116375,3988
3988,pink,none,nude,black_suit,orange,ginger_long,turquoise,bubbles,small,vampire,none,None,None,22.8871459676805,3989
3989,grey,artist,nude,thriller,light_green,none,red,small_beard,none,suspicious,gentleman,None,None,29.734424133878917,3990
3990,cream,tennis,black,worker,pink,none,red,confident,small,angry,none,None,None,28.3862730473004,3991
3991,orange,none,nude,doctor,blue,none,blue,smile,none,regular,captain,None,None,6.699778639466371,3992
3992,turquoise,none,nude,ufo,turquoise,none,blue,party_horn,regular,angry,none,None,None,2.4035100627281194,3993
3993,pink,none,white,read_or_die,blue,ginger_long,green,chewing_gum,pointy,pirate,none,None,None,37.826514606071946,3994
3994,green,none,black,grey_hoodie,orange,none,red,beard,pointy,vampire,none,None,None,16.826025039409203,3995
3995,grey,black_cape,nude,worker,light_green,none,green,smile,small,pirate,none,None,None,15.381221988536536,3996
3996,cream,none,nude,cyclist,blue,none,red,smile,none,regular,sherlock,None,None,6.792993306962307,3997
3997,cream,none,nude,doctor,light_blue,none,green,confident,regular,professor,none,None,None,3.368283300198242,3998
3998,turquoise,tennis,nude,tattoo,silver,none,blue,smile,round,big_eyes,none,None,None,18.13723693913841,3999
3999,grey,none,nude,policeman,turquoise,none,pink,party_horn,regular,wink,none,None,None,3.0748339267609217,4000
4000,cream,none,nude,bling_bling,turquoise,none,pink,tongue_out,regular,angry,none,None,None,3.794180021265756,4001
4001,orange,skater,black,pilot,turquoise,none,heart,walrus,pointy,professor,none,None,None,32.97527662183163,4002
4002,green,none,black,worker,white,none,red,chewing_gum,round,pirate,none,None,None,16.701982932386837,4003
4003,pink,none,nude,policeman,turquoise,none,red,wow,none,regular,doctor,None,None,6.29065245311244,4004
4004,turquoise,none,nude,doctor,orange,none,white,smile,none,regular,gentleman,None,None,6.364074413141026,4005
4005,turquoise,none,nude,cardigan,red,none,turquoise,smile,none,regular,doctor,None,None,6.5897966666813526,4006
4006,orange,none,nude,bling_bling,pink,none,red,confident,round,manga,none,None,None,4.962287775391324,4007
4007,cream,none,nude,cyclist,pink,blond_long,pink,moustache,pointy,vampire,none,None,None,23.933677430918564,4008
4008,purple,none,nude,cyclist,purple,none,blue,smile,none,regular,doctor,None,None,5.952131128526888,4009
4009,red,angel_wings,nude,bling_bling,turquoise,none,white,confident,regular,rogue,none,None,None,18.98322130133376,4010
4010,cream,artist,black,chef,yellow,none,turquoise,malicious,regular,80s_glasses,none,None,None,28.78963362002483,4011
4011,cream,none,nude,doctor,yellow,none,turquoise,malicious,regular,retro_glasses,none,None,None,3.151044672856871,4012
4012,turquoise,none,nude,mechanic,light_blue,none,turquoise,big_smile,none,regular,doctor,None,None,8.418325335679947,4013
4013,green,none,nude,ufo,yellow,none,white,confident,small,yellow_glasses,none,None,None,3.602322965553269,4014
4014,turquoise,black_cape,nude,martian,red,none,white,party_horn,small,professor,none,None,None,16.878938517442574,4015
4015,grey,tennis,black,plaid_shirt,pink,none,turquoise,chewing_gum,small,rogue,none,None,None,30.62853585252635,4016
4016,green,none,nude,policeman,pink,none,blue,malicious,none,regular,beanie,None,None,7.986513508545186,4017
4017,red,none,nude,cardigan,orange,none,pink,smile,none,regular,punk,None,None,7.035608425525542,4018
4018,red,none,nude,ninja,silver,brown_long,blue,malicious,regular,pirate,none,None,None,21.18629994672005,4019
4019,rainbow,artist,artist,artist_in_me,rainbow,none,black,chewing_gum,round,monster,none,None,None,39.383372692221585,4020
4020,green,none,black,sailor,blue,none,red,big_smile,regular,pirate,none,None,None,14.59202384222701,4021
4021,orange,guitar,nude,pilot,red,none,whiskers,big_smile,pointy,big_eyes,none,None,None,21.660255566618144,4022
4022,purple,none,nude,policeman,turquoise,none,green,smile,none,regular,worker,None,None,5.760081343466114,4023
4023,grey,red_cape,nude,worker,red,none,red,tongue_out,pointy,professor,none,None,None,18.85073401098696,4024
4024,orange,black_cape,black,ninja,yellow,none,whiskers,chewing_gum,small,retro_glasses,none,None,None,31.198301520667616,4025
4025,green,none,nude,chef,pink,none,red,sad,small,angry,none,None,None,2.8378973025830345,4026
4026,green,none,nude,grey_hoodie,turquoise,none,black,big_smile,small,big_eyes,none,None,None,3.500912461690874,4027
4027,orange,none,nude,pilot,yellow,none,white,malicious,regular,professor,none,None,None,3.568631238784882,4028
4028,turquoise,none,nude,skull,dark_green,brown_long,turquoise,rabbit,small,hopeful,none,None,None,23.112765881121458,4029
4029,cream,none,nude,mechanic,png,black_long,turquoise,wow,bunny,vegas_glasses,none,None,None,24.54003942010066,4030
4030,orange,black_cape,nude,ballet,light_green,none,black,wow,regular,wink,none,None,None,15.908641365927107,4031
4031,purple,none,nude,grey_hoodie,black,ginger_short,white,tongue_out,none,suspicious,punk,None,None,32.33768090898991,4032
4032,yellow,black_cape,nude,drawing_my_life,red,none,green,sad,small,pirate,none,None,None,16.472740514381954,4033
4033,grey,black_cape,nude,cyclist,silver,none,white,malicious,earrings,wink,none,None,None,21.163637549762846,4034
4034,yellow,red_cape,black,ballet,white,none,blue,big_smile,round,wink,none,None,None,28.78680198960043,4035
4035,purple,none,cyborg,robot,trippy,none,carrot,beard,small_wings,hopeful,none,None,None,27.290440754585106,4036
4036,red,none,black,read_or_die,orange,black_short,red,smile,pointy,pirate,none,None,None,30.24820553550669,4037
4037,pink,black_cape,nude,cardigan,black,none,yellow,rabbit,none,regular,sailor,None,None,23.84176248282847,4038
4038,purple,none,nude,sailor,red,black_short,red,chewing_gum,small,professor,none,None,None,20.66446906758724,4039
4039,yellow,none,black,ghost,dark_green,none,black,chewing_gum,pointy,angry,none,None,None,17.271735165280298,4040
4040,grey,none,nude,ufo,yellow,none,turquoise,sad,small,wink,none,None,None,3.6558538468181347,4041
4041,pink,none,nude,cardigan,turquoise,none,green,malicious,none,regular,sherlock,None,None,7.278242048917153,4042
4042,yellow,none,nude,drawing_my_life,blue,none,green,smile,none,regular,spikes,None,None,6.547414104630324,4043
4043,grey,skater,artist,tattoo,blue,none,pink,bubbles,small,3d_glasses,none,None,None,35.06245359140134,4044
4044,green,none,cyborg,mechanic,light_blue,brown_long,carrot,smoking_pipe,regular,hopeful,none,None,None,37.851702469050785,4045
4045,turquoise,none,nude,cardigan,yellow,none,turquoise,big_smile,none,regular,sailor,None,None,8.581971370755573,4046
4046,yellow,none,nude,doctor,orange,none,blue,malicious,none,regular,gentleman,None,None,7.027252892980037,4047
4047,yellow,none,nude,cardigan,black,none,blue,confident,regular,yellow_glasses,none,None,None,3.1002430646931334,4048
4048,purple,none,nude,policeman,light_green,none,green,smile,none,regular,doctor,None,None,6.1100358837099,4049
4049,grey,none,zombie,astronaut,light_blue,black_long,black,rabbit,none,regular,gentleman,None,None,42.93272118661762,4050
4050,grey,none,nude,ninja,turquoise,none,pink,sad,small,vegas_glasses,none,None,None,3.385098858981818,4051
4051,yellow,none,cyborg,drawing_my_life,trippy,dreadlocks,whiskers,big_smile,none,regular,sailor,None,None,43.69681384012785,4052
4052,green,none,nude,drawing_my_life,red,none,green,wow,none,regular,doctor,None,None,6.380811936224706,4053
4053,pink,tennis,nude,mechanic,light_blue,none,black,tongue_out,pointy,angry,none,None,None,19.392271960961157,4054
4054,yellow,none,artist,cardigan,trippy,blond_short,whiskers,tongue_out,regular,3d_glasses,none,None,None,38.46645810647451,4055
4055,red,none,nude,mechanic,black,none,red,smile,none,suspicious,spikes,None,None,12.102954159960685,4056
4056,red,guitar,nude,thriller,black,none,heart,malicious,round,80s_glasses,none,None,None,20.289235714411497,4057
4057,orange,red_cape,nude,mechanic,black,none,heart,wow,round,manga,none,None,None,18.850774650192665,4058
4058,green,none,artist,tattoo,blue,black_short,black,screaming,small,rogue,none,None,None,36.49787517322528,4059
4059,grey,none,black,ufo,orange,none,pink,beard,regular,3d_glasses,none,None,None,15.641228742959438,4060
4060,cream,none,nude,ninja,blue,none,yellow,sad,small,yellow_glasses,none,None,None,3.997204261056755,4061
4061,yellow,none,nude,ghost,red,none,pink,big_smile,none,regular,cowboy,None,None,8.088055019966392,4062
4062,turquoise,black_cape,black,read_or_die,red,none,black,malicious,pointy,professor,none,None,None,28.513441364278957,4063
4063,cream,none,nude,chef,light_blue,none,green,smile,none,regular,cap,None,None,7.154107764805033,4064
4064,turquoise,none,nude,leather_jacket,light_blue,brown_long,black,tongue_out,emperor,vr,none,None,None,26.10549504523037,4065
4065,orange,none,nude,doctor,blue,none,turquoise,sad,regular,angry,none,None,None,3.455708418294522,4066
4066,grey,none,nude,ufo,yellow,none,green,big_smile,small,wink,none,None,None,2.7278322290222636,4067
4067,orange,shuriken,nude,ninja,light_blue,none,turquoise,moustache,round,vegas_glasses,none,None,None,20.28638740137165,4068
4068,cream,black_cape,nude,ninja,pink,none,red,tongue_out,regular,hopeful,none,None,None,17.947910368870616,4069
4069,red,none,nude,gentleman,black,none,green,malicious,small,yellow_glasses,none,None,None,2.191892954851652,4070
4070,green,none,black,gentleman,purple,none,turquoise,sad,regular,big_eyes,none,None,None,14.648388183510875,4071
4071,green,guitar,black,worker,orange,none,black,party_horn,none,suspicious,cook,None,None,39.16002651239089,4072
4072,green,none,nude,policeman,blue,none,pink,moustache,none,suspicious,rainbow,None,None,14.503699731405813,4073
4073,cream,none,nude,cyclist,red,none,white,smile,none,regular,worker,None,None,7.0016437823113495,4074
4074,purple,black_cape,nude,mechanic,yellow,none,red,moustache,small,vegas_glasses,none,None,None,16.630605366633674,4075
4075,green,none,alien,cardigan,blue,black_short,booger,chewing_gum,regular,angry,none,None,None,38.04061542571554,4076
4076,yellow,none,nude,doctor,pink,none,yellow,sad,small,professor,none,None,None,3.8901399345128893,4077
4077,cream,none,nude,grey_hoodie,dark_green,none,red,beard,small,vegas_glasses,none,None,None,4.798412763326286,4078
4078,yellow,none,nude,drawing_my_life,black,none,turquoise,smoking_pipe,small,wink,none,None,None,3.2581692366035817,4079
4079,purple,none,nude,grey_hoodie,white,none,green,malicious,round,80s_glasses,none,None,None,3.9777679158946415,4080
4080,green,guitar,nude,pilot,blue,none,whiskers,malicious,none,suspicious,punk,None,None,29.912121603645968,4081
4081,yellow,red_cape,nude,mechanic,light_green,none,green,small_beard,none,regular,cowboy,None,None,22.795042334489587,4082
4082,grey,none,nude,thriller,light_green,none,yellow,small_beard,regular,hopeful,none,None,None,5.4501841502582815,4083
4083,cream,black_cape,nude,read_or_die,orange,none,black,walrus,round,manga,none,None,None,18.492452287261017,4084
4084,purple,none,nude,drawing_my_life,light_blue,none,red,malicious,regular,vegas_glasses,none,None,None,1.2356258466249836,4085
4085,yellow,skater,black,gentleman,silver,none,yellow,malicious,earrings,monster,none,None,None,34.058523774438996,4086
4086,green,none,nude,worker,light_green,none,turquoise,malicious,regular,yellow_glasses,none,None,None,2.471160244598697,4087
4087,cream,none,nude,gentleman,light_green,none,yellow,smoking_pipe,none,regular,cowboy,None,None,9.470656173360291,4088
4088,orange,none,artist,read_or_die,light_blue,black_long,pig,walrus,bunny,big_eyes,none,None,None,41.15436823991293,4089
4089,purple,black_cape,nude,cardigan,black,none,turquoise,wow,regular,big_eyes,none,None,None,16.33744337415996,4090
4090,green,none,nude,ufo,yellow,none,red,tongue_out,none,regular,worker,None,None,8.951512842790066,4091
4091,purple,none,nude,doctor,blue,none,yellow,wow,small,yellow_glasses,none,None,None,1.7433911343832025,4092
4092,purple,none,nude,cardigan,turquoise,none,red,smile,none,regular,beanie,None,None,6.251285506998149,4093
4093,green,none,black,gentleman,gold,blond_short,green,rabbit,small,rogue,none,None,None,33.44360308636099,4094
4094,red,none,nude,policeman,turquoise,none,pink,sad,pointy,vampire,none,None,None,5.3544586530432525,4095
4095,yellow,guitar,nude,policeman,red,none,black,sad,none,suspicious,pirate,None,None,28.309986212070253,4096
4096,red,none,nude,cyclist,light_green,none,black,smile,regular,80s_glasses,none,None,None,1.3287708370094296,4097
4097,orange,shuriken,nude,ninja,orange,none,black,smile,small,retro_glasses,none,None,None,16.577249001521526,4098
4098,pink,devil,black,policeman,blue,none,heart,big_smile,small,pirate,none,None,None,30.679512309812974,4099
4099,yellow,none,nude,policeman,red,none,blue,smile,none,regular,rainbow,None,None,6.206013228490373,4100
4100,rainbow,none,black,robot,purple,ginger_short,heart,smoking_pipe,small_wings,zombie,none,None,None,40.2123974643076,4101
4101,green,black_cape,black,read_or_die,black,none,pink,sad,pointy,yellow_glasses,none,None,None,29.923455620768518,4102
4102,orange,guitar,black,worker,light_green,none,blue,sad,regular,angry,none,None,None,28.239673346021522,4103
4103,turquoise,none,nude,martian,purple,none,black,wow,none,regular,doctor,None,None,6.931216755495194,4104
4104,yellow,none,nude,doctor,red,none,red,wow,none,regular,martian,None,None,6.716719377089523,4105
4105,cream,none,nude,worker,turquoise,none,blue,confident,small,yellow_glasses,none,None,None,2.5980876919958162,4106
4106,red,red_cape,black,plaid_shirt,dark_green,none,red,moustache,regular,angry,none,None,None,28.645738932797567,4107
4107,turquoise,black_cape,nude,martian,light_green,none,green,tongue_out,pointy,hopeful,none,None,None,18.639231212495567,4108
4108,pink,none,nude,cyclist,blue,none,turquoise,wow,none,regular,spikes,None,None,7.893363079572306,4109
4109,pink,none,nude,gentleman,pink,none,white,smile,none,regular,rainbow,None,None,7.489766625080795,4110
