,Identity,Type,Hat,Face,Suit,Base,Back,Origin,Accessory,Mask,Rarity score,Token Id
3467,female,Villain,red waves,â�±ï¸�,molten,human,cat tail,saturn,gold earring,None,51.131431393206896,3468
3468,female,Villain,hazel,ğŸŒ�,lone,gold,None,saturn,None,None,21.38968813720768,3469
3469,female,Villain,None,âš¡,lone,human,None,saturn,None,None,8.674250687023017,3470
3470,male,Hero,western,â›½,kendo,leopard,None,uranus,None,None,37.93105994958277,3471
3471,male,Hero,pompadour,ğŸ’ª,DAO,magma,shield,venus,None,None,50.46895957901524,3472
3472,female,Villain,tribal,ğŸ’�,rime,snake,bionic vertebrae,saturn,None,None,30.672090284079662,3473
3473,female,Villain,None,ğŸ—¡ï¸�,rime,human,cape,neptune,silver earring,None,48.01821253214587,3474
3474,male,Hero,red waves,âš”ï¸�,zone,leopard,demon wings,jupiter,None,None,37.024785001218156,3475
3475,male,Villain,fringe,ğŸŒ�,athena,snow leopard,cape,saturn,None,None,22.97202732089483,3476
3476,male,Villain,tribal,ğŸ�š,kendo,jelly,cat tail,jupiter,None,None,21.624922862977378,3477
3477,female,Villain,None,None,zone,alien,cat tail,jupiter,None,alien,51.08031961552779,3478
3478,male,Villain,None,None,sheath,alien,None,neptune,None,alien,45.415936614919985,3479
3479,male,Villain,long blonde,ğŸ’¡,lone,magma,blades,neptune,None,None,30.69325773727566,3480
3480,male,Villain,red waves,ğŸ�€,DAO,leopard,cat tail,jupiter,None,None,21.310279221514637,3481
3481,male,Villain,classy,ğŸ’¡,DAO,human,cat tail,jupiter,feather earring,None,41.89622717303334,3482
3482,female,Villain,slick blonde,â˜�ï¸�,lone,human,cape,uranus,None,None,29.05640943381541,3483
3483,female,Hero,classy,ğŸ¤ ,zone,snow leopard,cat tail,jupiter,None,None,43.93130676065427,3484
3484,male,Villain,western,ğŸ’ª,aero,whiteout,shotgun,jupiter,None,None,21.742502770796644,3485
3485,male,Villain,fringe,ğŸŒ�,rime,galaxy,DAO broadsword,saturn,None,None,25.347222859795295,3486
3486,female,Hero,bleached,â�±ï¸�,cove,anatomy,demon wings,saturn,None,None,49.314806665452316,3487
3487,male,Hero,fringe,ğŸ‘»,athena,chrome,blades,jupiter,pearl earring,None,63.91164805364329,3488
3488,male,Villain,red waves,âš¡,zone,chrome,None,jupiter,None,None,12.082121308372452,3489
3489,female,Villain,tribal,â�±ï¸�,zone,leopard,angel wings,saturn,None,None,30.546135525001223,3490
3490,male,Villain,tribal,â˜�ï¸�,warp,magma,cape,saturn,None,None,21.796992371455918,3491
3491,male,Villain,None,â�±ï¸�,zone,human,demon wings,saturn,None,None,9.576784346331962,3492
3492,male,Villain,western,ğŸ—¡ï¸�,warp,snow leopard,None,jupiter,None,None,14.961040386130875,3493
3493,male,Villain,None,âš”ï¸�,warp,emerald,demon wings,uranus,None,None,21.30616590608104,3494
3494,male,Villain,hazel,ğŸ’�,warp,emerald,cat tail,neptune,None,None,28.041150527721097,3495
3495,male,Villain,leprechaun,â�±ï¸�,array,human,None,jupiter,None,None,9.740449999963294,3496
3496,male,Villain,fringe,ğŸ�±,beam,sherbet,cape,neptune,ice earring,None,54.5513896137521,3497
3497,female,Villain,dreadlocks,â›½,spectre,human,blades,saturn,None,None,23.02201474367958,3498
3498,female,Villain,None,â›½,smog,chrome,None,saturn,None,None,13.764793085049156,3499
3499,male,Villain,leprechaun,ğŸ‘»,aero,chrome,blades,uranus,None,None,28.687395429773137,3500
3500,male,Hero,red waves,ğŸ’¡,kendo,snake,None,saturn,None,None,32.01022684055484,3501
3501,female,Hero,headband blonde,ğŸ’�,array,human,cat tail,saturn,silver earring,None,68.61474419535182,3502
3502,female,Villain,long blonde,ğŸ’ª,kendo,chrome,bionic vertebrae,jupiter,None,None,28.238262832865253,3503
3503,female,Villain,leprechaun,ğŸ‘»,warp,anatomy,None,uranus,None,None,28.074549717140133,3504
3504,male,Villain,None,ğŸ‘»,sheath,human,cat tail,jupiter,None,None,7.860456422821792,3505
3505,female,Villain,fox,ğŸ‘»,smog,jelly,shotgun,neptune,None,None,35.921546525339046,3506
3506,male,Villain,sleek,â�±ï¸�,zone,snow leopard,demon wings,saturn,glass earring,None,49.188956919068346,3507
3507,male,Hero,fringe,ğŸ§ª,charm,bubblegum,cat tail,neptune,None,None,47.68280714883903,3508
3508,male,Hero,leprechaun,âš”ï¸�,array,human,None,saturn,glass earring,None,55.352170341793695,3509
3509,male,Villain,dreadlocks,ğŸ�€,molten,magma,cape,jupiter,None,None,22.204094509120896,3510
3510,male,Villain,dreadlocks,ğŸŒ�,warp,human,None,jupiter,None,None,8.095357686185082,3511
3511,male,Villain,fox,â›½,sheath,chrome,staff,uranus,None,None,29.1322279591218,3512
3512,male,Villain,sleek,ğŸ�š,haste,human,cape,uranus,None,None,22.73281279826148,3513
3513,female,Villain,fringe,ğŸ¤ ,molten,anatomy,demon wings,saturn,None,None,31.37284853601955,3514
3514,female,Villain,None,ğŸ�š,smog,galaxy,None,uranus,feather earring,None,47.111881121429526,3515
3515,male,Hero,dreadlocks,â�±ï¸�,spectre,galaxy,None,saturn,None,None,32.40468147372754,3516
3516,male,Villain,hazel,â˜�ï¸�,shift,human,shotgun,saturn,gold earring,None,43.339699225553375,3517
3517,male,Villain,hazel,â�„ï¸�,candy,magma,None,saturn,None,None,16.971115716245755,3518
3518,male,Hero,dreadlocks,â�±ï¸�,lone,magma,None,saturn,None,None,32.505398735288765,3519
3519,male,Villain,hazel,â�±ï¸�,DAO,jelly,DAO broadsword,saturn,pearl earring,None,50.44775735129973,3520
3520,male,Villain,red waves,ğŸ�š,warp,snow leopard,shield,uranus,None,None,29.526724277563236,3521
3521,male,Villain,None,ğŸ’ª,shard,whiteout,None,jupiter,None,None,8.431233691696832,3522
3522,female,Hero,None,â�„ï¸�,warp,bones,None,jupiter,None,None,29.698021327719104,3523
3523,male,Villain,sleek,â˜€ï¸�,zone,whiteout,None,neptune,None,None,21.784416627154812,3524
3524,male,Villain,fox,ğŸ’ª,sly,bones,None,jupiter,glass earring,None,42.39147452435087,3525
3525,male,Villain,sleek,ğŸ�š,DAO,sherbet,shotgun,saturn,None,None,21.801216473521183,3526
3526,male,Villain,None,None,lone,human,blades,uranus,None,molten,47.56459050410925,3527
3527,female,Villain,classy,ğŸ�€,lone,human,cape,jupiter,None,None,20.344721220907893,3528
3528,male,Villain,hazel,ğŸ—¡ï¸�,lone,snake,cape,jupiter,None,None,19.052534302921213,3529
3529,male,Villain,None,ğŸ’ª,aero,diamond,None,uranus,None,None,14.239249199763861,3530
3530,female,Hero,pompadour,ğŸ—¡ï¸�,prodigy,alien,shotgun,jupiter,None,None,43.7635146417229,3531
3531,male,Villain,None,None,shift,ruby,demon wings,uranus,None,karat,54.62215626120505,3532
3532,female,Hero,sleek,ğŸ‘�ï¸�,kendo,magma,blades,saturn,None,None,45.513158942589975,3533
3533,male,Hero,acid washed,â�±ï¸�,warp,leopard,cape,saturn,None,None,38.74094989690145,3534
3534,male,Villain,None,â˜€ï¸�,lone,magma,None,jupiter,None,None,5.741114836714855,3535
3535,male,Villain,hazel,ğŸ’¡,prodigy,whiteout,shotgun,jupiter,None,None,20.882195874988714,3536
3536,male,Villain,dreadlocks,â›½,prodigy,symbols,cape,saturn,pearl earring,None,48.488258295038165,3537
3537,female,Villain,fringe,ğŸ¤ ,karat,bones,bionic vertebrae,neptune,None,None,37.856022829343324,3538
3538,female,Villain,slick blonde,â�±ï¸�,sheath,chrome,shotgun,neptune,None,None,33.01349829830061,3539
3539,male,Villain,headband blonde,ğŸŒ�,rime,leopard,staff,uranus,None,None,31.561965860043838,3540
3540,female,Villain,sleek,ğŸ’�,charm,magma,demon wings,saturn,None,None,29.21172500748024,3541
3541,female,Villain,None,ğŸŒ�,haste,leopard,None,uranus,feather earring,None,45.96633677327519,3542
3542,male,Hero,tribal,ğŸŒ�,kendo,bones,cat tail,jupiter,None,None,38.62765003521803,3543
3543,female,Villain,None,ğŸ’�,prodigy,magma,cape,jupiter,None,None,18.326462050063398,3544
3544,male,Villain,pompadour,â›½,sly,gold,shotgun,jupiter,glass earring,None,47.212708149738944,3545
3545,female,Villain,red waves,â�±ï¸�,candy,human,cat tail,uranus,None,None,30.31533174509723,3546
3546,male,Villain,leprechaun,â�±ï¸�,sheath,graffiti,None,saturn,None,None,15.976510340444383,3547
3547,male,Villain,fringe,ğŸ¤ ,warp,graffiti,shield,saturn,None,None,24.0294976810993,3548
3548,female,Hero,fox,ğŸ—¡ï¸�,sheath,chrome,blades,jupiter,pearl earring,None,69.91555290841255,3549
3549,female,Hero,None,ğŸ’ª,lone,snow leopard,shotgun,uranus,None,None,43.05435198023236,3550
3550,male,Villain,tribal,â˜€ï¸�,lone,human,None,neptune,None,None,16.471645305436695,3551
3551,male,Villain,classy,ğŸ’¡,athena,symbols,None,saturn,None,None,16.681533850239333,3552
3552,male,Villain,fringe,ğŸ’¡,DAO,galaxy,bionic vertebrae,jupiter,None,None,22.606989427519657,3553
3553,female,Villain,None,ğŸ�±,noxious,leopard,DAO broadsword,neptune,None,None,28.355837438292404,3554
3554,male,Villain,None,â˜�ï¸�,sheath,diamond,shotgun,jupiter,None,None,12.682364382722126,3555
3555,male,Villain,hazel,â�„ï¸�,shard,leopard,cape,jupiter,None,None,21.024915656702643,3556
3556,male,Villain,red waves,ğŸ§ ,kendo,chrome,None,uranus,None,None,20.982875680865526,3557
3557,male,Hero,hazel,ğŸŒ�,charm,bones,demon wings,jupiter,None,None,38.39269707045223,3558
3558,male,Hero,None,ğŸ’�,shard,human,None,saturn,None,None,20.860635306546772,3559
3559,male,Hero,red waves,ğŸ�€,noxious,human,demon wings,saturn,None,None,35.00209224642511,3560
3560,male,Villain,None,â�±ï¸�,aero,chrome,staff,saturn,None,None,15.762559148054098,3561
3561,male,Villain,sleek,ğŸ—¡ï¸�,warp,anatomy,blades,saturn,feather earring,None,49.05469854026808,3562
3562,male,Villain,classy,â›½,array,snake,None,jupiter,None,None,12.77458068768981,3563
3563,male,Villain,tribal,ğŸ’�,candy,jelly,None,neptune,feather earring,None,49.352663170957115,3564
3564,female,Villain,None,ğŸ‘�ï¸�,haste,magma,None,jupiter,None,None,12.829001156457426,3565
3565,female,Villain,sleek,â�±ï¸�,warp,magma,staff,saturn,None,None,29.467704548800388,3566
3566,female,Hero,None,None,DAO,chrome,None,jupiter,None,molten,60.43674391913115,3567
3567,female,Villain,acid washed,ğŸ�±,candy,galaxy,None,uranus,None,None,30.28603108648502,3568
3568,female,Villain,hazel,âš”ï¸�,warp,chrome,None,venus,feather earring,None,55.09241354138631,3569
3569,male,Hero,fringe,ğŸŒ�,karat,sherbet,bionic vertebrae,neptune,ice earring,None,73.70853084904829,3570
3570,female,Villain,None,â˜€ï¸�,molten,human,demon wings,jupiter,None,None,15.670031528093336,3571
3571,female,Villain,classy,ğŸ¥‹,aero,diamond,None,saturn,None,None,22.44298188207582,3572
3572,male,Hero,tribal,â�„ï¸�,DAO,symbols,shotgun,jupiter,None,None,38.72842269893545,3573
3573,male,Hero,None,ğŸ�š,None,chrome,None,jupiter,None,None,23.61352523101931,3574
3574,male,Villain,red waves,ğŸ—¡ï¸�,warp,human,cape,earth,None,None,24.566652564436666,3575
3575,male,Villain,slick blonde,ğŸ¦„,argot,anatomy,demon wings,jupiter,None,None,24.680033163819985,3576
3576,male,Villain,dreadlocks,ğŸ¥‹,warp,snake,shotgun,venus,None,None,31.167457933083103,3577
3577,male,Hero,tribal,â�±ï¸�,haste,bones,None,earth,None,None,42.848998310927286,3578
3578,male,Villain,tribal,â›½,DAO,magma,shotgun,saturn,None,None,21.809585524793544,3579
3579,female,Villain,red waves,â˜€ï¸�,kendo,human,None,neptune,void earring,None,47.58994561496494,3580
3580,male,Hero,tribal,ğŸ—¡ï¸�,warp,human,cape,saturn,None,None,33.39074313845394,3581
3581,male,Villain,leprechaun,ğŸ¥‹,spectre,chrome,blades,saturn,None,None,23.3957841978751,3582
3582,male,Villain,None,None,kendo,galaxy,None,jupiter,None,surge,37.88418917315212,3583
3583,male,Villain,None,None,array,galaxy,cape,saturn,None,karat,46.926786415053066,3584
3584,female,Villain,frosted hood,â›½,DAO,human,cape,saturn,None,None,24.02503771921011,3585
3585,female,Hero,None,âš¡,DAO,emerald,demon wings,jupiter,None,None,37.297393951790916,3586
3586,female,Hero,None,â˜�ï¸�,sheath,snake,None,mercury,None,None,40.188482998081746,3587
3587,male,Villain,classy,ğŸ¤ ,DAO,chrome,None,saturn,None,None,14.847583794437815,3588
3588,female,Villain,hazel,ğŸ’�,rime,alien,bionic vertebrae,uranus,None,None,35.930041151464934,3589
3589,male,Villain,pompadour,ğŸ’¡,kendo,chrome,bionic vertebrae,saturn,ice earring,None,49.23929260868869,3590
3590,male,Villain,bleached,ğŸ‘�ï¸�,spectre,galaxy,cat tail,earth,None,None,33.44187340899834,3591
3591,male,Villain,fortune,ğŸ—¡ï¸�,warp,sherbet,acid launcher,saturn,None,None,26.05220151617036,3592
3592,female,Villain,None,None,lone,alien,None,mercury,None,alien,55.42728765416464,3593
3593,female,Hero,tribal,â�±ï¸�,zone,human,shotgun,jupiter,None,None,37.22999409801957,3594
3594,male,Villain,fringe,ğŸ’�,haste,human,None,jupiter,None,None,8.586386744618128,3595
3595,male,Hero,slick blonde,ğŸŒ�,sly,emerald,shield,jupiter,None,None,41.51047449783405,3596
3596,male,Villain,sleek,ğŸ�š,DAO,leopard,cat tail,jupiter,None,None,20.831878662792487,3597
3597,male,Villain,fringe,ğŸ§ ,noxious,human,shotgun,jupiter,None,None,15.309283176349222,3598
3598,female,Villain,hazel,ğŸŒ�,candy,human,cape,saturn,silver earring,None,49.25584553988296,3599
3599,male,Villain,western,ğŸ¤ ,spectre,galaxy,cape,saturn,None,None,23.14402506470308,3600
3600,male,Villain,None,â›½,warp,sherbet,demon wings,neptune,None,None,20.20664555166611,3601
3601,female,Villain,fox,ğŸ¦„,karat,human,bionic vertebrae,jupiter,None,None,25.766618448921115,3602
3602,male,Hero,dreadlocks,ğŸ‘�ï¸�,aero,chrome,DAO broadsword,jupiter,None,None,39.0346714455558,3603
3603,female,Villain,leprechaun,âš”ï¸�,athena,graffiti,bionic vertebrae,jupiter,gold earring,None,56.4016625506941,3604
3604,female,Villain,red waves,âš”ï¸�,beam,chrome,DAO broadsword,jupiter,None,None,28.855074110965184,3605
3605,male,Villain,fringe,â›½,shift,jelly,cape,jupiter,None,None,20.336677744196617,3606
3606,male,Villain,pompadour,â˜€ï¸�,kendo,gold,demon wings,venus,None,None,32.25428962603724,3607
3607,male,Villain,classy,â›½,DAO,magma,shotgun,saturn,ice earring,None,46.65035851759011,3608
3608,male,Villain,None,None,zone,human,None,jupiter,None,smog,32.17317282068224,3609
3609,female,Villain,fringe,ğŸ’¡,noxious,sherbet,shotgun,jupiter,None,None,25.854696126014314,3610
3610,mutant,Villain,classy,ğŸ—¡ï¸�,noxious,X,staff,neptune,None,None,50.12940868254494,3611
3611,female,Hero,dreadlocks,â˜�ï¸�,smog,sherbet,cape,jupiter,None,None,44.41805104571351,3612
3612,male,Hero,classy,ğŸ§ª,kendo,emerald,shotgun,saturn,None,None,38.925608862973476,3613
3613,female,Villain,leprechaun,ğŸ’ª,haste,snake,cape,jupiter,None,None,27.155596145136883,3614
3614,female,Villain,None,ğŸ’¡,shimmer,magma,None,neptune,pearl earring,synapse,78.62083613681453,3615
3615,male,Villain,None,ğŸ�š,charm,bubblegum,cat tail,jupiter,None,None,14.478484837491635,3616
3616,male,Villain,dreadlocks,ğŸ‘½,haste,chrome,None,saturn,None,None,16.866157464574936,3617
3617,female,Villain,tribal,ğŸ¦„,haste,human,cat tail,saturn,None,None,26.035094583039726,3618
3618,female,Villain,red waves,ğŸ¦„,aero,human,None,neptune,None,None,22.866756171628758,3619
3619,female,Villain,classy,ğŸ�±,haste,graffiti,None,saturn,None,None,21.771595525648628,3620
3620,female,Villain,None,â�±ï¸�,cove,snake,demon wings,saturn,void earring,None,48.4168706846562,3621
3621,female,Villain,western,ğŸ’ª,prodigy,graffiti,blades,jupiter,None,None,28.77538342283471,3622
3622,female,Villain,sleek,ğŸ‘»,karat,jelly,shotgun,neptune,ice earring,None,61.33584888947193,3623
3623,female,Villain,sleek,ğŸ�±,array,leopard,angel wings,jupiter,None,None,29.400631288943167,3624
3624,mutant,Hero,None,None,aero,X,acid launcher,saturn,None,matta,86.5752780645561,3625
3625,female,Villain,headband blonde,ğŸ¦„,zone,symbols,cape,mars,None,None,39.49252394248871,3626
3626,male,Hero,pompadour,âš¡,warp,human,demon wings,mercury,None,None,43.80144763713212,3627
3627,male,Hero,None,ğŸ’ª,athena,galaxy,cape,mars,None,None,41.6867844367092,3628
3628,female,Villain,fringe,â›½,None,snake,shotgun,saturn,None,None,28.187852748978514,3629
3629,male,Villain,sleek,ğŸ‘�ï¸�,warp,galaxy,None,jupiter,gold earring,None,39.54648755043537,3630
3630,female,Villain,red waves,ğŸ’¡,aero,emerald,None,uranus,None,None,27.8017835271759,3631
3631,male,Hero,None,â˜�ï¸�,lone,human,bionic vertebrae,jupiter,None,None,25.992835117082937,3632
3632,male,Hero,tribal,ğŸ¥‹,aero,human,None,uranus,None,None,34.20069323644259,3633
3633,female,Hero,None,ğŸ’�,cove,human,None,earth,None,None,35.4593559411472,3634
3634,male,Villain,pompadour,â�±ï¸�,array,jelly,None,jupiter,None,None,14.633650563489006,3635
3635,male,Villain,None,â�±ï¸�,array,bones,cape,uranus,ice earring,None,46.91070405243216,3636
3636,male,Hero,fringe,ğŸ‘½,shimmer,bones,None,jupiter,feather earring,None,58.511766138096974,3637
3637,female,Hero,slick blonde,âš¡,shimmer,chrome,staff,jupiter,None,None,46.05874038589705,3638
3638,female,Villain,None,â�„ï¸�,strobe,anatomy,shield,saturn,gold earring,None,51.8324191142707,3639
3639,male,Villain,classy,ğŸ‘»,spectre,jelly,staff,mars,None,None,32.766232349994276,3640
3640,male,Villain,red waves,â�„ï¸�,zone,galaxy,None,uranus,None,None,21.583011642285697,3641
3641,male,Villain,None,ğŸ�±,athena,chrome,DAO broadsword,uranus,None,None,22.77908054532797,3642
3642,male,Villain,hazel,ğŸ’�,sheath,gold,cape,neptune,None,None,26.891376808467026,3643
3643,male,Villain,red waves,ğŸŒ�,charm,human,None,saturn,glass earring,None,36.73914762937353,3644
3644,male,Hero,fringe,ğŸ‘½,haste,snow leopard,shield,jupiter,None,None,41.195748012248124,3645
3645,male,Villain,fringe,ğŸ§ ,sheath,leopard,shield,mercury,None,None,33.827950546876515,3646
3646,male,Villain,None,ğŸ¤ ,warp,galaxy,shield,jupiter,None,None,14.91075218783645,3647
3647,male,Villain,None,â›½,DAO,chrome,blades,saturn,None,None,14.398674370486814,3648
3648,male,Villain,aqua waves,ğŸŒ�,aero,chrome,cat tail,saturn,None,None,23.769301427551973,3649
