,tier,face,shirt,hats,body,Rarity score,Token Id
4808,cool_2,derp,winter red,beanie red,blue cat skin,5.433672253795406,4808
4809,wild_2,happy cute,viking brown,cupcake,blue cat skin,52.76409915000582,4809
4810,wild_1,stunned,baseball red,cupcake,blue cat skin,35.207461304880695,4810
4811,classy_1,double face,knight,beret black,blue cat skin,60.11314566596101,4811
4812,cool_1,glossy,buttondown green,beanie red,blue cat skin,22.20460205003864,4812
4813,wild_1,angry cute,epaulette black,flower blue,blue cat skin,33.511578169902414,4813
4814,cool_1,happy,tshirt pink,mohawk green,blue cat skin,21.513602872332957,4814
4815,wild_1,sunglasses cowboy,tanktop tattoo,ninja red,blue cat skin,36.33811415311229,4815
4816,wild_1,uwu,shirt yellow,cowboy black,blue cat skin,33.260342994838574,4816
4817,cool_1,ninja red,bandana purple,flower pink,blue cat skin,21.890610093590247,4817
4818,cool_2,angry,hoodie purple,unicorn horn,blue cat skin,6.407262928964565,4818
4819,cool_2,derp,tanktop pink,hat black,blue cat skin,6.5014863655570645,4819
4820,cool_2,grin,baseball blue,hat white,blue cat skin,4.397201860113058,4820
4821,wild_2,glossy,toga,astro,blue cat skin,53.172327150829005,4821
4822,classy_2,ninja black,deepsea bronze,top hat,blue cat skin,70.00638253845791,4822
4823,cool_1,wink,tanktop orange,beanie red,blue cat skin,22.927036358303624,4823
4824,wild_1,ninja blue,nurse,beret red,blue cat skin,34.108334997611195,4824
4825,cool_2,zombie,shirt white,wreath,blue cat skin,3.2036409191073063,4825
4826,cool_1,sunglasses yellow,robe red,hat visor yellow,blue cat skin,22.236008812568507,4826
4827,cool_2,smirk,tanktop sailor black,hat white,blue cat skin,4.711231642677873,4827
4828,cool_1,face face,buttondown black flannel,hat white,blue cat skin,21.07395865643207,4828
4829,classy_1,happy,robe white,visor purple,blue cat skin,61.024055212670845,4829
4830,wild_1,hearts,winter blue,helm army,blue cat skin,35.74137939058039,4830
4831,cool_1,shocked,work blue,bucket hat green,blue cat skin,21.702153767165008,4831
4832,classy_2,grin,gown white,deepsea bronze,blue cat skin,70.10065956002919,4832
4833,classy_1,tired,sweater green chain,cowboy black,blue cat skin,61.11819984248847,4833
4834,wild_2,pixel,robe blue,deepsea bronze,blue cat skin,49.78044740390798,4834
4835,cool_1,sunglasses blue,tshirt yellow,hat white,blue cat skin,20.38295632972348,4835
4836,wild_2,beard pirate,sweater green chain,mohawk purple,blue cat skin,48.17856705167624,4836
4837,exotic_1,happy,gown black,visor purple,blue cat skin,78.10936783984809,4837
4838,classy_2,sunglasses heart,sweater green chain,halo,blue cat skin,68.81283736116127,4838
4839,cool_2,rich,work red,mohawk green,blue cat skin,1.94732635195144,4839
4840,cool_2,sunglasses cowboy,bandana red,bucket hat white,blue cat skin,6.156062428244666,4840
4841,exotic_1,unamused,costume dragon,admiral pink,blue cat skin,77.44977542328748,4841
4842,cool_2,shocked,robe red,mohawk red,blue cat skin,6.43866023271505,4842
4843,wild_2,happy,work blue,crown gold,blue cat skin,50.40859208004983,4843
4844,cool_2,beard brown,bandana purple,sunhat tan,blue cat skin,5.622043471285603,4844
4845,cool_1,grin,hoodie purple,bucket hat tan,blue cat skin,21.639340244874848,4845
4846,cool_2,sunglasses yellow,buttondown tan,beret black,blue cat skin,7.09832199657876,4846
4847,classy_1,smirk,tshirt white,deepsea bronze,blue cat skin,61.65220619305003,4847
4848,cool_2,hearts,work red,sunhat black,blue cat skin,6.093239452714267,4848
4849,classy_1,glossy,gown black,afro black,blue cat skin,61.99766165016434,4849
4850,classy_1,mummy,hoodie red,mullet brown,blue cat skin,59.7362771427719,4850
4851,cool_1,ninja blue,buttondown black flannel,beanie orange,blue cat skin,22.29887276875737,4851
4852,cool_1,dizzy,tshirt green,piercings,blue cat skin,22.267450247365144,4852
4853,classy_2,tvface xp,gown purple,tvhead grey,blue cat skin,75.50252157110403,4853
4854,cool_1,angry cute,overalls blue,mohawk green,blue cat skin,20.100308087892433,4854
4855,classy_1,owo,hoodie red,cowboy black,blue cat skin,60.5528560808545,4855
4856,cool_2,shocked,tshirt metal,mohawk purple,blue cat skin,5.8104903423934235,4856
4857,wild_2,ninja red,work red,crown fire,blue cat skin,50.09450870835187,4857
4858,classy_1,glasses funny,labcoat,pirate black,blue cat skin,59.893317253427035,4858
4859,cool_2,glasses,baseball red,piercings,blue cat skin,5.936221408620797,4859
4860,wild_1,ninja black,lederhosen,candle,blue cat skin,33.35455382018683,4860
4861,classy_2,sunglasses heart,knight,helm silver,blue cat skin,69.2211410142173,4861
4862,cool_2,ninja red,hoodie black,hat white,blue cat skin,4.554172620695513,4862
4863,cool_2,smirk,tshirt yellow,pirate red,blue cat skin,6.375875081916282,4863
4864,cool_2,stunned,winter blue,wreath,blue cat skin,5.841938082812181,4864
4865,cool_1,shocked,sweater orange,apple,blue cat skin,22.267475462237314,4865
4866,cool_2,pixel,tshirt green,bucket hat white,blue cat skin,6.78415351871534,4866
4867,cool_2,angry scar,tanktop orange,flower pink,blue cat skin,3.674729725039266,4867
4868,cool_2,sunglasses cowboy,bandana purple,helm army,blue cat skin,6.564372388999982,4868
4869,cool_2,unamused,tshirt white,flower blue,blue cat skin,5.904861930294338,4869
4870,cool_1,wink,robe red,bucket hat green,blue cat skin,21.73358574595183,4870
4871,cool_2,mononoke,tshirt yellow,headband blue,blue cat skin,2.4184466804548737,4871
4872,wild_2,double face,buttondown red flannel,unicorn horn,blue cat skin,51.41350125634895,4872
4873,cool_2,three eyes,bandana red,bucket hat tan,blue cat skin,1.0992618487184513,4873
4874,cool_1,glossy,bandana purple,mohawk purple,blue cat skin,22.236027722510947,4874
4875,cool_1,grin,hoodie purple,hat white,blue cat skin,20.979769896953083,4875
4876,wild_2,hearts,tanktop sailor black,pirate black,blue cat skin,52.1673265613575,4876
4877,wild_1,beard tan,winter blue,sunhat tan,blue cat skin,36.11829519589573,4877
4878,wild_2,sunglasses squad,ninja red,cowboy brown,blue cat skin,51.162180970965274,4878
4879,wild_2,angry scar,tshirt white,mohawk red,blue cat skin,51.72752473398403,4879
4880,exotic_1,sunglasses squad,gown black,goggles seaweed,blue cat skin,78.26637957901183,4880
4881,cool_2,happy cute,sweater pink,flower red,blue cat skin,5.967565123930537,4881
4882,cool_2,sunglasses heart,tshirt green,beanie red,blue cat skin,3.0152602483768702,4882
4883,cool_1,uwu,buttondown blue flannel,candle,blue cat skin,21.921960115906895,4883
4884,cool_1,face face,overalls blue,flower red,blue cat skin,21.63934655049697,4884
4885,cool_1,pixel,buttondown tan,antlers,blue cat skin,21.984704287431985,4885
4886,wild_1,shocked,tanktop sailor red,beret pink,blue cat skin,35.67857532706961,4886
4887,wild_1,ninja red,viking brown,headband red,blue cat skin,33.134662363202295,4887
4888,cool_2,angry cute,sweater pink,hat visor yellow,blue cat skin,4.74271720990544,4888
4889,wild_2,rich,robe red,ninja black,blue cat skin,48.99514598698927,4889
4890,cool_1,wink,tanktop white,beanie orange,blue cat skin,23.02124403118701,4890
4891,wild_1,glasses funny,winter blue,beret green,blue cat skin,32.00393701174076,4891
4892,wild_1,grin,winter red,mullet blonde,blue cat skin,35.741407760687,4892
4893,cool_2,shocked,sweater orange,mohawk red,blue cat skin,6.815601257749311,4893
4894,exotic_2,mummy,robe king,crown fire,blue cat skin,88.2223795371306,4894
4895,cool_1,ninja black,robe red,wreath,blue cat skin,22.70717327004091,4895
4896,cool_2,stunned,buttondown green,beanie blue,blue cat skin,5.559264622646996,4896
4897,cool_2,tired,tshirt blue,hat visor yellow,blue cat skin,5.119579428164823,4897
4898,cool_1,grin,buttondown black flannel,arrowhead,blue cat skin,21.95338578976399,4898
4899,exotic_1,sunglasses pixel,cowboy black,crown fire,blue cat skin,77.60684390335683,4899
4900,classy_1,angry scar,sweater green chain,mohawk red,blue cat skin,60.39585694878065,4900
4901,wild_1,mummy,winter blue,bucket hat tan,blue cat skin,31.030387315845275,4901
4902,wild_1,sunglasses yellow,sweater green chain,beret green,blue cat skin,33.700081778453885,4902
4903,wild_1,sunglasses cowboy,overalls red,headband red,blue cat skin,33.7314254958408,4903
4904,exotic_1,sunglasses pixel,combat black,top hat,blue cat skin,77.48122001193377,4904
4905,exotic_1,sunglasses cowboy,gown black,admiral,blue cat skin,78.07790749026226,4905
4906,cool_1,pixel,tanktop pink,beanie red,blue cat skin,22.330194420275017,4906
4907,wild_2,zombie,ninja red,sunhat tan,blue cat skin,49.93727946849943,4907
4908,cool_2,zombie,bandana red,apple,blue cat skin,1.067845632255954,4908
4909,cool_1,uwu,overalls blue,beanie orange,blue cat skin,22.016227680083578,4909
4910,wild_1,beard brown,work blue,bow,blue cat skin,33.70007232313647,4910
4911,cool_2,stunned,tanktop sailor red,flower blue,blue cat skin,5.559305601920672,4911
4912,classy_1,sunglasses cowboy,pirate red,astro,blue cat skin,62.186051781058936,4912
4913,wild_1,ninja blue,tanktop orange,prince,blue cat skin,33.82563947296153,4913
4914,classy_2,mummy,knight black,wreath flowers,blue cat skin,68.75012155697323,4914
4915,wild_1,mummy,tshirt yellow,unicorn horn,blue cat skin,32.161065383103406,4915
4916,cool_1,uwu,overalls blue,hat visor yellow,blue cat skin,20.97972576175258,4916
4917,wild_1,ninja black,tanktop pink,goggles seaweed,blue cat skin,34.422415215459495,4917
4918,cool_1,beard tan,tanktop white,mohawk purple,blue cat skin,22.4558750519113,4918
4919,cool_1,beard brown,shirt yellow,flower blue,blue cat skin,22.298891682161777,4919
4920,wild_1,sunglasses heart,baseball red,beret red,blue cat skin,32.38089064386491,4920
4921,cool_1,ninja blue,work red,beret red,blue cat skin,22.01616463701781,4921
4922,wild_2,sunglasses pixel,nurse,arrowhead,blue cat skin,50.03161007781907,4922
4923,wild_2,face face,overalls pink,pirate red,blue cat skin,52.51277571492686,4923
4924,classy_1,smirk,labcoat,costume gorilla,blue cat skin,60.67859029885435,4924
4925,cool_1,tired,robe blue,headband red,blue cat skin,21.356628962055208,4925
4926,cool_2,ninja red,shirt bowtie,hat white,blue cat skin,4.459930272083394,4926
4927,exotic_1,double face,viking navy,crown gold,blue cat skin,76.85304696568531,4927
4928,classy_2,sunglasses pixel,robe king,pirate red,blue cat skin,68.65586029634147,4928
4929,wild_1,hearts,gown white,bucket hat green,blue cat skin,32.75781590588245,4929
4930,cool_1,ninja blue,robe red,mohawk green,blue cat skin,21.26241813739935,4930
4931,classy_1,stunned,hoodie red,helm bronze,blue cat skin,61.306646713596294,4931
4932,cool_1,pixel,tshirt red,hat visor yellow,blue cat skin,21.79627318072567,4932
4933,wild_1,dizzy,tshirt yellow,knight red,blue cat skin,33.291752908448515,4933
4934,cool_2,angry,buttondown red flannel,flower blue,blue cat skin,5.8420263428273,4934
4935,wild_2,ninja blue,robe king,antlers,blue cat skin,49.05809190172549,4935
4936,wild_2,ninja red,buttondown green,costume dragon,blue cat skin,49.843232556783924,4936
4937,wild_2,mummy,sweater pink,cupcake,blue cat skin,50.28281688139151,4937
4938,cool_2,ninja black,robe blue,mullet brown,blue cat skin,6.1560655827867095,4938
4939,wild_2,mummy,chain,sunhat black,blue cat skin,50.8795232745092,4939
4940,wild_1,wink,overalls yellow,piercings,blue cat skin,33.41737049424946,4940
4941,wild_1,mummy,winter red,antlers,blue cat skin,30.716332314946328,4941
4942,cool_2,angry scar,tanktop orange,piercings,blue cat skin,3.6433576382381325,4942
4943,classy_2,wink,pirate red,costume dragon,blue cat skin,70.60317088666098,4943
4944,cool_1,tired,tanktop pink,flower red,blue cat skin,22.016237139555354,4944
4945,cool_2,hearts,tanktop sailor black,flower pink,blue cat skin,5.716352014735963,4945
4946,cool_1,dizzy,buttondown blue flannel,headband red,blue cat skin,21.984783093514473,4946
4947,cool_2,beard pirate,bandana purple,piercings,blue cat skin,1.9786952862877096,4947
4948,wild_2,wink,gown black,bucket hat green,blue cat skin,49.529149185778365,4948
4949,cool_1,pixel,tanktop pink,antlers,blue cat skin,21.63922361267594,4949
4950,cool_2,beard pirate,hoodie purple,beret green,blue cat skin,2.041445761357745,4950
4951,cool_1,unamused,shirt white,flower red,blue cat skin,21.79639296331226,4951
4952,classy_2,angry scar,tiger,sunhat tan,blue cat skin,68.31037016349845,4952
4953,wild_1,shocked,tshirt metal,cupcake,blue cat skin,35.741385696202514,4953
4954,classy_1,mononoke,chain,helm silver,blue cat skin,60.83556736367414,4954
4955,wild_2,sunglasses squad,hoodie black,unicorn horn,blue cat skin,52.23008334412684,4955
4956,cool_2,beard tan,shirt yellow,pirate red,blue cat skin,6.9726161507627005,4956
4957,cool_2,sunglasses yellow,work red,afro brown,blue cat skin,6.53294040813598,4957
4958,cool_1,sunglasses yellow,bandana purple,bucket hat tan,blue cat skin,21.702128551600445,4958
4959,cool_1,beard brown,tshirt pink,flower blue,blue cat skin,22.267453398445223,4959
4960,classy_2,stunned,tiger,prince,blue cat skin,68.90714905776889,4960
4961,exotic_1,tvface xp,epaulette black,tvhead purple,blue cat skin,84.07665241863937,4961
4962,cool_2,angry scar,bandana red,apple,blue cat skin,2.0415245709021965,4962
4963,wild_2,ninja red,costume hotdog,bucket hat green,blue cat skin,48.869581988244285,4963
4964,wild_1,ninja red,tanktop sailor black,beanie black,blue cat skin,35.77281452252447,4964
4965,cool_1,glasses,overalls blue,hat visor yellow,blue cat skin,20.916905937994652,4965
4966,wild_1,beard brown,hoodie black,hat visor blue,blue cat skin,35.61579017419367,4966
4967,classy_1,sunglasses yellow,combat green,pirate red,blue cat skin,61.495137712980686,4967
4968,cool_2,happy cute,buttondown blue flannel,beret black,blue cat skin,6.878449452998632,4968
4969,wild_2,happy,baseball blue,horns,blue cat skin,52.512772562462,4969
4970,cool_2,face face,robe white,antlers,blue cat skin,5.904770517121961,4970
4971,cool_1,shocked,hoodie purple,apple,blue cat skin,22.047672268729862,4971
4972,classy_1,hearts,combat green,mullet brown,blue cat skin,61.086818299677525,4972
4973,exotic_1,sunglasses heart,hoodie red,costume dragon,blue cat skin,77.29275107634147,4973
4974,wild_1,sunglasses heart,buttondown black flannel,hat skull,blue cat skin,31.846937883821262,4974
4975,classy_1,tired,epaulette black,prince,blue cat skin,61.6521589109238,4975
4976,cool_2,rich,buttondown blue flannel,bucket hat tan,blue cat skin,2.355576418643889,4976
4977,wild_2,sunglasses pixel,winter red,mullet blonde,blue cat skin,51.60195127853685,4977
4978,cool_2,sunglasses squad,buttondown tan,apple,blue cat skin,3.5804905295844054,4978
4979,cool_1,glasses,shirt white,beret red,blue cat skin,22.895610683061744,4979
4980,wild_1,double face,robe red,sunhat white,blue cat skin,32.78921321101772,4980
4981,classy_1,three eyes,tanktop sailor blue,pirate black,blue cat skin,59.516455035167645,4981
4982,wild_2,double face,baseball red,beret pink,blue cat skin,51.16221249353675,4982
4983,classy_1,ninja blue,pirate black,ninja black,blue cat skin,60.615672754917135,4983
4984,wild_2,ninja blue,tanktop sailor blue,helm silver,blue cat skin,52.6384122141322,4984
4985,exotic_2,rich,combat black,deepsea bronze,blue cat skin,88.88192466879542,4985
4986,cool_2,wink,buttondown red flannel,headband blue,blue cat skin,5.779115101742638,4986
4987,classy_2,derp,gown purple,admiral,blue cat skin,69.0641734054073,4987
4988,cool_1,happy cute,bandana purple,mohawk purple,blue cat skin,22.110397526850548,4988
4989,wild_2,ninja blue,tanktop orange,admiral,blue cat skin,50.063073578484975,4989
4990,cool_2,tired,baseball red,bucket hat tan,blue cat skin,5.496391209063538,4990
4991,classy_1,angry cute,sweater black,visor purple,blue cat skin,60.52153127687199,4991
4992,wild_1,wink,bandana purple,dutch,blue cat skin,34.45387871474062,4992
4993,cool_2,sunglasses cowboy,bandana red,cupcake,blue cat skin,5.904817800632975,4993
4994,wild_2,rich,lederhosen,beret green,blue cat skin,48.524038269730084,4994
4995,cool_2,angry scar,shirt yellow,flower pink,blue cat skin,3.2350571397241614,4995
4996,exotic_2,double face,costume hotdog,halo fire,blue cat skin,88.03389168744151,4996
4997,cool_1,ninja blue,overalls blue,mohawk green,blue cat skin,20.540078396156396,4997
4998,cool_1,dizzy,bandana purple,arrowhead,blue cat skin,21.859165506328747,4998
4999,wild_1,beard brown,knight,bucket hat green,blue cat skin,32.82066095143648,4999
5000,wild_1,smirk,bandana green,halo,blue cat skin,33.982742625990035,5000
5001,wild_2,shocked,tanktop sailor red,helm biker,blue cat skin,52.701225737114754,5001
5002,cool_2,uwu,tshirt white,apple,blue cat skin,5.653462842982537,5002
5003,cool_2,wink,shirt bowtie,bucket hat tan,blue cat skin,5.527766446944752,5003
5004,wild_2,zombie,tanktop sailor red,mohawk red,blue cat skin,50.219978142844404,5004
5005,cool_2,double face,tanktop orange,candle,blue cat skin,2.8896205946294806,5005
5006,wild_1,smirk,labcoat,hat black,blue cat skin,35.961274000722184,5006
5007,cool_2,owo,baseball red,flower red,blue cat skin,5.339404688233936,5007
5008,cool_2,owo,hoodie black,candle,blue cat skin,5.1823897966053325,5008
5009,wild_1,beard pirate,buttondown green,sunhat tan,blue cat skin,30.90481701147817,5009
5010,cool_1,tired,tshirt pink,hat visor yellow,blue cat skin,21.733469113752925,5010
5011,cool_1,sunglasses cowboy,tanktop pink,headband blue,blue cat skin,22.047574550627754,5011
5012,classy_1,angry,tanktop tattoo,afro rainbow unicorn,blue cat skin,60.27030555920274,5012
