,Mouth,Clothes,Eyes,Hat,Earring,Fur,Background,Rarity score,Token Id
5667,5,32,0,11,0,2,3,36.61166029442654,5668
5668,1,34,7,0,1,0,2,63.41236932486984,5669
5669,12,2,7,10,0,1,4,43.565966676517775,5670
5670,0,21,5,8,0,6,5,37.21112401943839,5671
5671,6,31,3,0,0,2,3,30.67903895548783,5672
5672,5,40,8,25,0,2,6,46.08613894000293,5673
5673,4,17,1,0,0,3,3,30.924233701689396,5674
5674,2,38,7,12,0,0,4,42.27866038490073,5675
5675,0,6,0,12,0,1,2,24.194595164662537,5676
5676,0,21,18,7,0,8,2,39.45207410136277,5677
5677,1,38,6,2,6,1,7,79.92199995137221,5678
5678,21,10,7,3,1,13,6,90.37651332366495,5679
5679,10,2,3,33,0,3,5,47.33935540829144,5680
5680,0,8,4,21,0,11,4,38.51891633018668,5681
5681,4,9,20,12,0,2,0,45.704680995029925,5682
5682,22,22,13,17,0,9,6,52.76791317880091,5683
5683,0,10,0,7,0,10,5,29.759509364891084,5684
5684,0,11,15,2,2,10,2,78.23290744203217,5685
5685,2,17,6,1,0,11,4,45.39813862524233,5686
5686,0,0,15,0,0,8,5,15.448662923839937,5687
5687,0,3,3,27,0,5,7,34.75902527135998,5688
5688,1,5,14,2,0,0,3,35.8760423564815,5689
5689,1,0,2,19,0,0,6,23.94939109741329,5690
5690,0,6,13,0,2,11,6,65.88479992986625,5691
5691,4,38,2,0,0,17,4,36.79563074965131,5692
5692,0,7,11,32,1,0,0,72.20527815354288,5693
5693,2,29,7,3,0,1,6,41.073022812412994,5694
5694,0,23,10,7,1,6,4,76.37355297354324,5695
5695,20,27,1,9,0,0,2,43.34804478877399,5696
5696,17,0,2,2,1,2,1,71.21770228424118,5697
5697,16,2,16,7,0,9,7,50.751802328849784,5698
5698,0,25,15,0,0,0,6,20.47554922254458,5699
5699,6,0,0,1,3,0,2,64.8494967390208,5700
5700,17,9,9,0,3,1,6,74.12600032326372,5701
5701,3,31,10,15,0,7,4,48.31335113016027,5702
5702,1,40,0,23,0,2,4,30.842483232604835,5703
5703,0,31,8,10,0,9,0,38.1783422164777,5704
5704,28,35,1,10,0,1,3,43.65451975865264,5705
5705,0,13,4,2,0,2,7,30.999146411505606,5706
5706,10,0,0,24,0,1,5,26.408329757335235,5707
5707,1,0,10,3,0,7,5,30.985541881822382,5708
5708,2,5,14,6,1,0,4,80.56215391917729,5709
5709,10,15,5,30,0,0,0,45.071277310576036,5710
5710,15,4,10,29,0,5,3,50.3090641577432,5711
5711,18,30,12,13,0,4,0,51.37839550861496,5712
5712,6,42,11,5,0,10,7,51.371610096241206,5713
5713,3,31,0,1,0,3,2,36.35962779455198,5714
5714,3,19,17,0,0,11,6,37.04763600081452,5715
5715,1,22,4,13,0,12,6,43.25264032908811,5716
5716,2,22,6,3,0,2,1,41.57708709759395,5717
5717,7,3,1,6,1,10,3,85.71788342871824,5718
5718,1,31,3,0,0,5,3,26.74884434626054,5719
5719,2,36,10,4,2,9,6,87.40700891914572,5720
5720,4,0,13,13,0,1,3,33.32863881855723,5721
5721,4,14,4,36,3,2,6,85.99715795662773,5722
5722,25,0,11,15,0,0,7,35.39932766081388,5723
5723,2,16,16,0,0,4,2,34.85436376736979,5724
5724,6,2,10,15,0,11,5,50.16600336086346,5725
5725,8,18,18,10,0,1,6,45.81367922165958,5726
5726,32,0,15,21,0,2,3,37.99444203690298,5727
5727,0,15,6,10,1,6,6,75.95125493280828,5728
5728,14,35,5,13,0,5,6,49.70283295388957,5729
5729,20,2,3,4,4,16,5,92.24264244847534,5730
5730,0,7,18,20,0,5,1,38.15112241880031,5731
5731,12,14,2,0,0,13,1,36.52317819800631,5732
5732,24,26,10,0,1,4,6,76.76181138745264,5733
5733,17,2,3,14,0,10,0,49.17840956580871,5734
5734,0,37,3,21,0,0,3,31.591819706335762,5735
5735,0,20,19,35,0,6,7,40.392007967686155,5736
5736,21,36,0,0,0,6,5,30.66544519482177,5737
5737,4,9,19,14,5,2,3,89.23907977326103,5738
5738,0,29,10,0,3,7,2,67.63520134114046,5739
5739,0,0,7,1,0,11,0,25.086938665519998,5740
5740,16,29,11,8,0,1,6,46.09977501153833,5741
5741,12,42,5,4,0,14,4,52.24341020889779,5742
5742,2,20,2,19,0,11,7,46.0111889450407,5743
5743,13,0,2,19,3,1,4,73.95572473805325,5744
5744,2,26,2,14,0,3,7,43.8383984311722,5745
5745,9,2,16,13,1,1,4,83.9607776242172,5746
5746,0,9,6,0,0,2,1,19.596915663821868,5747
5747,6,4,9,4,0,13,3,50.21369626727046,5748
5748,0,31,12,8,0,0,4,33.04261616683182,5749
5749,2,0,0,3,0,8,3,27.48452466903606,5750
5750,10,8,8,28,0,3,2,50.125163260734396,5751
5751,0,34,12,3,2,18,2,81.27058073074197,5752
5752,18,6,13,0,0,6,7,38.546116053493506,5753
5753,0,0,1,14,1,0,3,57.57526573333027,5754
5754,12,2,12,1,0,2,0,43.09596855135026,5755
5755,22,33,7,7,0,9,0,51.08552936251567,5756
5756,26,26,2,30,1,4,3,88.58524743519726,5757
5757,3,0,12,0,0,7,6,24.473879733783225,5758
5758,1,2,10,8,2,2,1,76.23732920949062,5759
5759,1,39,0,8,0,1,4,28.86038404333385,5760
5760,3,40,5,18,0,0,6,42.87119457107788,5761
5761,0,14,2,10,1,5,1,73.19286190793233,5762
5762,10,7,5,0,0,13,4,38.00121095361531,5763
5763,10,3,1,17,0,0,1,41.311464413851844,5764
5764,4,29,3,0,3,2,3,71.09508304209288,5765
5765,1,41,16,15,0,4,4,43.27307256632013,5766
5766,1,25,5,7,5,2,7,80.18764701204226,5767
5767,1,1,4,4,1,2,7,74.14636587583733,5768
5768,1,2,11,16,0,6,6,41.972181116149436,5769
5769,5,0,6,25,1,7,1,77.67440069121425,5770
5770,10,9,22,0,1,13,0,79.78585577569251,5771
5771,20,22,14,0,0,3,0,37.32690120672102,5772
5772,18,36,6,6,0,16,2,53.714640339719885,5773
5773,0,15,11,24,1,5,1,76.67323177499583,5774
5774,13,4,2,0,0,2,1,30.113727435632608,5775
5775,8,13,0,4,0,6,4,40.92322608127308,5776
5776,2,0,8,6,0,1,2,30.9378755069656,5777
5777,6,13,6,7,0,3,3,47.38021701765921,5778
5778,7,39,8,7,0,7,1,50.315882550794974,5779
5779,0,37,9,26,0,1,0,33.66927172828861,5780
5780,3,13,0,0,0,4,0,24.834885369337222,5781
5781,1,4,9,5,3,13,6,84.17189043763685,5782
5782,3,11,0,4,0,0,2,33.26052227512001,5783
5783,10,10,3,0,6,9,3,79.78581848972766,5784
5784,15,24,1,3,0,4,5,46.69229486199873,5785
5785,2,0,6,0,0,13,7,24.419342613794125,5786
5786,12,0,7,24,0,13,2,41.75424345754781,5787
5787,4,0,6,1,0,6,7,34.83392148647007,5788
5788,0,4,18,4,0,2,6,33.28781306438032,5789
5789,0,1,2,18,1,2,0,68.89515518265146,5790
5790,6,9,1,0,0,9,7,33.79862905781817,5791
5791,2,36,1,13,0,2,3,40.58945458511798,5792
5792,1,0,3,13,0,7,0,29.568759229122765,5793
5793,3,11,11,9,0,14,4,49.41675078570529,5794
5794,3,35,8,17,2,5,4,86.84852296340775,5795
5795,1,11,10,3,1,10,4,81.0185238523018,5796
5796,10,13,5,6,2,5,6,87.84290718345825,5797
5797,1,0,0,0,2,0,1,44.04846151925633,5798
5798,7,24,1,29,2,5,0,86.55567761320725,5799
5799,0,3,8,30,0,0,6,32.51128762680668,5800
5800,5,0,14,0,0,2,4,21.218009218903575,5801
5801,10,21,5,0,2,6,4,76.50297913812285,5802
5802,1,2,5,2,3,9,2,82.16955117237893,5803
5803,15,41,3,20,2,14,4,91.82717427291381,5804
5804,18,1,2,0,1,10,5,74.77300566152326,5805
5805,4,3,19,29,5,4,3,93.06671380376469,5806
5806,10,29,7,0,0,8,7,37.6946657190044,5807
5807,11,36,2,0,0,3,1,34.17326573986661,5808
5808,1,24,15,2,3,0,3,78.65514956030228,5809
5809,13,14,17,26,0,16,0,54.79081015623986,5810
5810,5,0,5,0,0,11,2,26.060948722832627,5811
5811,0,27,2,0,0,0,0,17.328625308245872,5812
5812,1,35,8,5,0,7,6,42.278660385856035,5813
5813,11,1,3,9,3,13,4,89.98149029096056,5814
5814,4,26,9,21,0,1,7,43.7839573949445,5815
5815,0,11,3,30,0,2,5,32.09582733919882,5816
5816,20,4,2,0,0,2,4,30.78802427826652,5817
5817,1,26,12,6,0,6,7,42.496621705316265,5818
5818,0,19,3,1,0,0,0,27.98172179652805,5819
5819,31,0,9,8,1,1,0,73.88757449445686,5820
5820,11,11,12,15,0,10,3,51.528238852635724,5821
5821,4,41,6,2,0,1,6,42.42166095566643,5822
5822,2,31,16,0,0,9,2,36.584494991033,5823
5823,4,2,7,17,0,5,3,46.46756103237805,5824
5824,0,0,19,0,2,2,0,50.634889394834595,5825
5825,1,9,14,23,1,2,3,77.64710632106124,5826
5826,1,5,6,9,0,0,4,35.692135720682415,5827
5827,4,0,8,34,0,5,3,37.8173157865261,5828
5828,0,0,0,5,0,12,6,19.14054428313729,5829
5829,0,20,2,13,4,3,0,76.04665293736157,5830
5830,29,28,16,9,0,9,6,53.305961159881306,5831
5831,6,12,0,0,2,9,6,68.18690045291184,5832
5832,26,37,2,32,1,0,7,84.233228738674,5833
5833,10,0,9,24,0,11,5,41.25018275749016,5834
5834,4,23,5,5,0,12,4,48.756101488093165,5835
5835,2,20,2,0,2,13,5,73.17926240301709,5836
5836,12,9,17,0,0,11,5,39.656352029617494,5837
5837,6,0,7,14,0,6,7,38.539278290403935,5838
5838,24,0,0,13,2,4,2,71.40843806982672,5839
5839,8,3,19,21,0,5,0,50.88122347357439,5840
5840,0,0,8,3,0,1,6,20.4755320117691,5841
5841,1,23,0,8,1,5,2,72.00770748497598,5842
5842,0,3,7,17,0,2,7,32.08897882906409,5843
5843,0,6,1,0,0,16,5,23.990250555161186,5844
5844,7,18,12,9,0,17,1,52.97905180319784,5845
5845,0,27,9,35,2,0,0,73.27461452017549,5846
5846,3,14,21,0,1,2,6,71.03389531732682,5847
5847,3,13,12,11,0,0,4,42.605546796658494,5848
5848,15,0,10,27,0,0,4,35.50832588744354,5849
5849,14,0,3,1,2,6,0,74.59585074012232,5850
5850,1,23,5,3,0,3,1,39.47926665182999,5851
5851,0,0,1,4,0,3,2,22.382828923530404,5852
5852,20,3,5,25,0,4,0,49.72329315576582,5853
5853,6,19,4,14,0,5,5,48.71520116239596,5854
5854,4,8,1,0,3,12,2,75.74690315087673,5855
5855,0,41,0,22,2,13,0,71.81033255663624,5856
5856,15,4,3,7,0,15,6,50.11154726766372,5857
5857,2,2,8,6,1,3,1,83.38865416330393,5858
5858,1,0,6,5,0,2,5,26.026801530297995,5859
5859,0,7,3,11,0,1,7,29.841231142207814,5860
5860,1,26,2,13,0,4,3,39.59499579231893,5861
5861,1,33,15,28,0,1,2,39.55419155256668,5862
5862,5,13,12,0,0,6,4,36.35286533215339,5863
5863,22,0,0,29,0,5,2,32.30702906763444,5864
5864,1,27,16,23,3,0,4,80.56903038890678,5865
5865,0,3,14,1,3,1,2,72.08946367797536,5866
5866,1,13,14,10,0,17,0,45.139381663502206,5867
5867,0,12,17,0,0,7,0,25.999685714161664,5868
5868,18,2,10,0,0,12,4,38.73683821670221,5869
5869,0,20,18,12,4,10,1,81.97891433223926,5870
5870,14,0,20,2,0,10,3,41.345554235952136,5871
5871,4,30,8,16,0,0,1,43.61365312861103,5872
5872,9,0,5,9,0,8,5,38.92751161281722,5873
5873,7,27,3,23,0,3,0,47.48242552963065,5874
5874,5,10,2,27,0,7,3,47.564174562755284,5875
5875,0,32,0,4,0,11,1,30.120547263961967,5876
5876,5,0,7,31,0,0,1,33.30142260286431,5877
5877,6,2,19,8,0,3,1,49.0966684286896,5878
5878,10,38,11,10,0,4,4,50.547413979752186,5879
5879,2,0,2,3,0,12,6,34.54785366109908,5880
5880,7,0,5,6,2,7,7,77.73567016006724,5881
5881,0,32,4,10,0,0,4,31.966411216103353,5882
5882,19,10,0,10,0,3,1,40.977685754683144,5883
5883,2,41,5,16,0,0,6,42.35353365167332,5884
5884,1,41,0,10,0,13,1,36.08042927289449,5885
5885,1,18,18,33,1,2,5,79.09788342571261,5886
5886,4,13,1,16,0,8,0,45.61614942377143,5887
5887,10,17,7,0,0,11,4,37.76965443561849,5888
5888,5,0,9,4,0,5,7,36.468663307282974,5889
5889,0,10,12,0,0,0,6,19.678597282980913,5890
5890,20,15,2,0,0,1,4,30.331661507063846,5891
5891,22,8,4,36,0,10,3,52.6248609834877,5892
5892,6,17,0,6,0,1,4,35.269824773367034,5893
5893,26,10,18,2,0,17,6,54.252719871659615,5894
5894,1,41,12,0,0,14,0,32.53856121102334,5895
5895,26,34,0,1,0,2,1,36.86370354857929,5896
5896,0,36,0,0,0,0,6,11.423081777540965,5897
5897,3,8,18,1,0,10,7,47.14183421483573,5898
5898,10,10,9,0,0,0,1,31.728011917618442,5899
5899,22,10,5,2,3,0,7,85.4319202860822,5900
5900,0,1,14,2,3,3,4,76.32589663361995,5901
5901,23,0,2,0,0,1,5,19.985152562760724,5902
5902,1,4,0,16,0,8,6,33.70325973070313,5903
5903,22,10,3,3,0,9,6,48.65394531619272,5904
5904,1,8,3,14,0,0,0,34.5410288125053,5905
5905,1,35,2,0,0,8,5,28.090691348585356,5906
5906,0,0,9,30,0,9,1,28.34963760865785,5907
5907,21,0,7,0,0,2,4,22.614387599424827,5908
5908,5,24,4,15,0,2,3,44.28110863531453,5909
5909,6,12,0,0,0,3,7,26.612578281983414,5910
5910,0,3,2,0,4,0,0,58.19509859808611,5911
5911,2,13,3,14,3,2,4,82.26486743939593,5912
5912,16,0,7,13,0,0,1,34.377603894508326,5913
5913,9,12,2,23,0,18,5,51.67130323832352,5914
5914,0,13,0,10,0,14,6,30.869776176760354,5915
5915,1,0,2,8,4,2,1,66.31386043654808,5916
5916,1,37,1,16,0,4,1,39.179557018453366,5917
5917,8,28,16,0,3,5,0,79.2954239823825,5918
5918,10,6,1,7,0,10,4,47.59140511880501,5919
5919,18,19,19,0,0,0,0,34.51383124491252,5920
5920,0,27,16,26,0,10,6,41.005003075903076,5921
5921,21,29,2,2,0,2,1,43.797578409098435,5922
5922,1,0,0,5,0,2,7,17.57385949025804,5923
5923,27,3,0,0,0,4,2,28.921720918100586,5924
5924,1,0,13,1,0,2,3,25.475111740256644,5925
5925,24,11,0,17,3,1,3,78.93443197302656,5926
5926,0,7,4,12,1,8,3,76.15559380297346,5927
5927,6,17,2,30,0,10,1,49.164774216074505,5928
5928,0,36,0,7,0,4,0,28.376801481004456,5929
5929,18,33,5,19,0,2,3,46.79451198031322,5930
5930,0,25,11,13,0,14,1,40.65083376488575,5931
5931,2,0,0,0,0,2,4,10.421835424978916,5932
5932,16,33,0,0,0,11,6,30.62458573243382,5933
5933,1,15,8,0,0,0,3,23.57472859510747,5934
5934,25,0,0,8,0,2,5,27.450490064112575,5935
5935,0,29,10,29,0,1,3,33.750982753374245,5936
5936,32,36,7,0,0,0,5,33.73054048066285,5937
5937,14,0,9,16,3,11,6,82.22403379562769,5938
5938,0,10,2,22,0,2,2,31.823400610404168,5939
5939,1,25,0,8,4,3,1,74.36432934759978,5940
5940,2,25,4,13,4,17,1,91.99064938550315,5941
5941,8,21,16,35,0,7,4,52.5294966755453,5942
5942,0,12,16,20,0,1,3,33.716912294078725,5943
5943,7,3,7,8,0,7,2,49.27377602482509,5944
5944,25,22,21,25,0,5,2,53.9939213196231,5945
5945,4,2,0,6,0,2,2,34.6636380149436,5946
5946,5,13,2,31,0,3,5,46.22231323017261,5947
5947,4,39,9,2,5,1,5,86.2900678368644,5948
5948,15,0,20,18,0,8,1,42.796353570278676,5949
5949,17,2,9,28,0,8,3,51.698559605214044,5950
5950,1,0,8,35,0,3,4,30.951545996094254,5951
5951,3,8,2,18,0,1,2,40.460042764170495,5952
5952,1,4,7,11,0,2,7,36.70021481115662,5953
5953,9,43,3,29,0,11,0,50.60878096204882,5954
5954,17,21,7,2,0,0,2,44.73755529512749,5955
5955,21,14,15,0,4,1,5,76.08755039646132,5956
5956,0,0,6,12,0,2,4,22.10351065711645,5957
5957,0,16,16,0,0,6,4,25.761272079277653,5958
5958,0,5,3,2,0,5,4,33.26737723984143,5959
5959,0,0,4,10,2,4,5,65.0061606282591,5960
5960,16,31,7,7,0,9,5,51.065107162127745,5961
5961,6,1,0,24,0,4,5,40.126239010093876,5962
5962,9,27,1,0,1,1,1,68.1323963187867,5963
5963,0,1,3,28,0,11,4,36.604932250303584,5964
5964,21,1,1,1,0,9,7,45.28922429063476,5965
5965,25,0,0,25,0,0,5,27.593548717424287,5966
5966,0,25,0,15,0,5,4,28.581175489608786,5967
5967,4,20,0,0,1,0,0,60.22484552475858,5968
5968,1,0,4,7,3,7,6,72.08264815752582,5969
5969,5,21,4,2,0,1,0,41.67246287615682,5970
5970,0,23,4,0,0,2,1,19.637810972802935,5971
5971,1,0,16,7,1,9,7,71.10193657590382,5972
5972,7,20,12,14,3,1,3,86.82808857278171,5973
5973,1,26,16,22,2,11,5,84.89387373618523,5974
5974,1,1,11,1,0,7,0,39.404288689903495,5975
5975,3,12,17,26,0,2,7,44.95545064913751,5976
5976,28,0,0,0,0,1,7,13.664100706934365,5977
5977,18,5,7,0,0,2,7,32.71560212495691,5978
5978,16,27,2,34,1,5,2,88.63295181563653,5979
5979,3,0,7,21,1,12,1,77.2384916698941,5980
5980,2,25,0,32,0,1,3,34.71133021251427,5981
5981,0,3,0,14,0,1,2,23.819965650131287,5982
5982,0,10,9,1,2,3,7,73.33590908420938,5983
5983,18,18,4,7,3,2,2,87.5636720931335,5984
5984,19,9,16,35,0,6,1,52.95862530107136,5985
5985,18,5,3,10,0,3,1,47.196352688498834,5986
5986,16,0,10,3,0,3,1,37.810547590796126,5987
5987,0,37,0,0,1,10,6,56.77850309278134,5988
5988,1,29,8,18,0,18,1,46.106616351972306,5989
5989,1,12,9,11,0,4,7,41.14117592451746,5990
5990,23,13,4,2,1,3,3,86.9098175260769,5991
5991,0,20,7,1,0,14,1,37.034022154860146,5992
5992,1,37,3,14,0,9,0,41.297854156159644,5993
5993,0,15,0,18,0,3,3,28.131576618948195,5994
5994,6,12,1,17,0,16,2,49.46449245347414,5995
5995,1,2,0,1,2,2,4,65.69396447676073,5996
5996,15,18,2,20,0,0,4,43.56598675266246,5997
5997,2,0,0,0,0,7,5,15.3260788175378,5998
5998,5,0,7,9,0,3,5,36.22342267136647,5999
5999,1,16,16,20,3,8,1,85.70435992568791,6000
6000,12,4,14,2,3,2,4,86.29685181436999,6001
6001,10,37,3,20,0,13,2,51.49423865711717,6002
6002,7,5,2,1,0,0,2,40.01733829295014,6003
6003,1,36,4,26,0,7,7,43.0687709826657,6004
6004,0,11,12,0,0,0,5,19.780772814547284,6005
6005,19,7,0,26,1,9,3,82.57138327776978,6006
6006,7,8,4,5,1,0,3,81.9992418898752,6007
6007,10,19,10,24,5,11,4,95.64117438186427,6008
6008,1,22,2,0,0,3,7,25.46149933831406,6009
6009,0,1,2,11,0,8,1,34.840763551707624,6010
6010,0,7,0,0,0,2,5,11.538874739093254,6011
6011,9,0,18,3,4,1,4,76.29184051372592,6012
6012,2,9,9,2,1,9,4,85.1935288773251,6013
6013,30,0,0,8,0,12,4,33.38323043351254,6014
6014,11,1,16,7,0,1,3,44.36286052957773,6015
6015,25,6,11,1,0,3,1,47.99324009188509,6016
6016,2,24,7,1,0,3,4,43.668071932843525,6017
6017,5,31,1,10,0,12,7,47.44152592191341,6018
6018,14,10,12,16,1,13,2,91.83400270485677,6019
6019,0,37,14,0,0,3,1,24.62375319379515,6020
6020,1,8,1,21,0,1,5,34.40482799610783,6021
6021,9,28,3,26,0,0,5,44.2539555182014,6022
6022,5,0,0,0,0,2,5,12.342623564107653,6023
6023,0,3,0,5,2,7,0,67.58071656763654,6024
6024,8,11,2,0,0,6,2,35.045107436951284,6025
6025,11,10,1,8,0,15,1,49.137569470865586,6026
6026,28,6,10,5,0,8,3,51.22857008802724,6027
6027,22,0,13,3,0,10,5,41.529440794378274,6028
6028,1,0,3,24,6,8,7,74.24852778475392,6029
6029,0,3,1,16,0,2,3,29.752692402340358,6030
6030,3,16,6,8,0,0,2,41.97215243093226,6031
6031,0,11,5,25,0,1,7,32.136662414150464,6032
6032,3,2,0,24,0,16,2,41.57710574078109,6033
6033,3,19,6,1,0,2,5,40.752863732666526,6034
6034,0,17,1,23,0,4,5,34.47292733081665,6035
6035,4,16,6,4,0,1,1,42.142395031916436,6036
6036,1,15,17,16,0,1,4,38.21233021725456,6037
6037,14,4,2,14,4,1,0,84.0765677173979,6038
6038,0,0,8,18,4,3,7,67.62159610207502,6039
6039,6,4,7,12,0,3,4,47.56413297355066,6040
6040,12,24,0,0,0,1,6,23.86087602454567,6041
6041,14,0,11,13,0,4,6,39.29535571865946,6042
6042,0,0,10,12,0,8,5,27.66841552892782,6043
6043,11,7,4,0,0,0,1,30.788022124872498,6044
6044,1,10,1,19,0,6,0,39.20682270734687,6045
6045,7,0,3,18,4,14,3,81.46804815198797,6046
6046,5,25,2,23,0,2,2,43.46380763297039,6047
6047,4,15,10,15,0,0,4,43.01427401742247,6048
6048,1,11,4,9,0,3,6,39.52687351718799,6049
6049,3,2,2,0,4,0,0,67.81902838460893,6050
6050,3,0,2,4,0,0,6,28.363165403327816,6051
6051,1,16,0,33,2,2,1,69.91684955217407,6052
6052,1,19,1,1,0,14,5,39.28852656900948,6053
6053,0,9,11,25,2,6,4,78.36916060395953,6054
6054,0,5,15,0,0,10,5,26.496870650187294,6055
6055,5,2,0,3,5,16,3,84.58056603371685,6056
6056,2,9,9,6,2,4,1,85.2956692755018,6057
6057,0,19,0,0,1,9,3,55.85217088203775,6058
6058,4,23,6,24,3,7,6,90.55357431742796,6059
6059,13,0,2,34,6,12,2,84.46482756467425,6060
6060,26,14,3,0,1,9,6,75.73338180042157,6061
6061,1,5,6,0,0,2,3,24.017467488015246,6062
6062,1,30,2,0,0,9,1,27.87282037491509,6063
6063,1,24,3,0,0,3,1,26.197171054337115,6064
6064,20,8,8,29,4,4,4,92.85561389747133,6065
6065,0,15,0,8,0,6,1,28.853655287099215,6066
6066,0,31,3,26,0,1,0,31.394264089145548,6067
6067,0,24,14,0,2,11,7,66.12317842863114,6068
6068,13,10,0,0,0,10,0,29.636927407206443,6069
6069,0,18,2,31,0,11,4,37.34736140805139,6070
6070,0,12,1,1,0,13,3,33.96211420711512,6071
6071,7,15,0,0,0,2,2,24.235472547617604,6072
6072,15,21,0,8,0,10,5,43.33438219046491,6073
6073,3,27,1,24,0,1,3,40.31022666804226,6074
6074,0,0,13,8,3,2,7,64.38635500907574,6075
6075,3,4,6,23,0,2,3,42.79629835719604,6076
6076,2,9,11,0,0,6,4,34.5070185902416,6077
6077,19,2,9,1,4,1,6,84.64865461278276,6078
6078,1,16,13,9,0,0,6,37.238325893136846,6079
6079,0,4,0,6,0,0,1,22.85276537816267,6080
6080,4,28,18,22,3,0,0,86.95752262435968,6081
6081,1,22,16,26,0,11,7,44.97591874183334,6082
6082,0,14,16,9,0,2,6,33.73051824812176,6083
6083,0,12,3,0,1,2,5,57.153075239880636,6084
6084,2,35,1,14,0,2,2,40.95728793204199,6085
6085,3,34,4,7,0,10,2,48.48364176756626,6086
6086,2,24,12,35,2,11,0,89.66818043755465,6087
6087,4,0,14,9,1,2,3,72.29376813627911,6088
6088,12,0,1,32,0,1,7,31.993633161579393,6089
6089,2,7,21,12,0,0,0,43.50468573731723,6090
6090,16,25,18,34,6,14,2,100.0,6091
6091,4,20,21,1,0,12,0,49.49852347668612,6092
6092,7,15,14,0,0,2,0,32.647517129513105,6093
6093,1,9,2,1,0,0,1,31.966355281083054,6094
6094,2,0,14,9,0,6,5,36.80240898631955,6095
6095,0,10,17,20,0,1,1,34.0030080853222,6096
6096,14,17,0,12,0,10,0,42.489837012150716,6097
6097,12,23,2,13,0,3,4,46.94429509057749,6098
6098,3,1,2,0,0,2,0,26.476396822112985,6099
6099,9,2,2,17,0,2,7,42.29909835873948,6100
6100,24,9,1,0,0,9,4,35.549208298032525,6101
6101,6,11,10,0,0,7,6,36.76834283053674,6102
6102,18,0,2,31,1,1,0,72.25297536359906,6103
6103,9,0,0,0,2,17,6,60.258954700929415,6104
6104,0,7,3,0,0,10,1,23.23425272906227,6105
6105,2,14,11,14,3,2,5,85.11179920782408,6106
6106,17,0,3,9,2,1,1,72.10310692412449,6107
6107,5,26,1,10,1,3,5,83.8449696084223,6108
6108,2,0,15,16,0,4,3,36.7410936252951,6109
6109,2,28,5,7,3,13,6,90.00871009191329,6110
6110,1,0,12,15,0,1,7,26.36060672142633,6111
6111,1,5,1,10,0,1,6,33.26730624689378,6112
6112,16,17,4,21,0,2,2,46.48800976404325,6113
6113,10,20,0,3,3,10,0,83.29332642129934,6114
6114,1,12,2,18,0,4,1,39.2272262653665,6115
6115,13,12,16,5,0,16,1,53.05394371738821,6116
6116,26,15,0,10,0,1,4,37.32687467612612,6117
6117,1,23,17,4,1,6,5,82.16268043420669,6118
6118,4,5,0,15,0,4,6,38.77083481836323,6119
6119,14,17,0,0,0,7,5,29.030714845311707,6120
6120,16,27,19,5,2,3,5,90.95542219845318,6121
6121,13,24,1,20,3,7,7,90.04275043808354,6122
6122,0,8,12,0,2,2,4,60.20443120932192,6123
6123,0,1,13,0,0,1,5,19.283530510543805,6124
6124,7,20,1,11,0,1,4,41.52942071591356,6125
6125,3,0,0,11,2,8,1,68.32993257330862,6126
6126,3,16,6,27,0,4,6,47.13499932857903,6127
6127,21,0,4,0,0,7,4,27.069080157471987,6128
6128,0,0,5,2,2,9,7,65.04699426861552,6129
6129,18,4,3,8,0,2,1,43.722682908829455,6130
6130,0,3,16,27,0,3,1,37.4835615098807,6131
6131,1,0,1,26,0,7,2,29.868514757400266,6132
6132,20,8,0,0,0,17,5,32.627095651881675,6133
6133,2,0,4,4,0,0,0,29.568766408922446,6134
6134,12,31,8,32,3,7,2,94.03383878855306,6135
6135,0,8,0,0,0,4,1,15.223918350449441,6136
6136,4,12,2,0,0,5,0,31.945907269171965,6137
6137,9,6,17,0,0,16,6,40.52821523962563,6138
6138,7,16,18,0,0,0,5,32.93362511194999,6139
6139,5,13,0,1,1,6,4,76.97967447821871,6140
6140,12,0,0,18,0,1,2,26.428774899373536,6141
6141,6,11,18,11,0,0,5,45.58890452709197,6142
6142,4,24,17,15,0,8,5,50.813053153014465,6143
6143,1,2,5,5,1,0,5,73.84668492440254,6144
6144,5,0,1,19,0,0,0,29.875303038964457,6145
6145,13,26,17,20,0,11,6,53.62608223813944,6146
6146,0,2,1,35,0,13,1,36.47554910747672,6147
6147,1,15,0,13,0,1,5,28.601523111652803,6148
6148,4,37,0,0,0,4,2,27.286979098106514,6149
6149,2,30,3,33,3,1,0,82.85743031079025,6150
6150,23,8,4,24,0,1,5,45.91585618945883,6151
6151,14,4,16,18,0,9,0,51.35797904087607,6152
6152,6,0,2,15,0,5,0,35.50826207197555,6153
6153,25,26,1,17,5,2,1,87.6590435690025,6154
6154,1,25,2,21,0,2,3,36.2302754859692,6155
6155,4,30,8,0,0,12,2,37.715121615320875,6156
6156,0,30,1,11,0,6,0,35.174551533288735,6157
6157,1,14,6,16,0,8,3,42.360392206021636,6158
6158,5,0,17,25,0,13,2,42.32641639384522,6159
6159,1,1,19,11,0,4,5,42.43526691189302,6160
6160,15,4,5,9,0,5,6,48.46319304026817,6161
6161,10,23,18,36,5,5,2,95.81143992613649,6162
6162,6,25,10,28,4,4,6,92.22220232315318,6163
6163,5,0,20,17,1,11,1,80.19442238525191,6164
6164,0,12,8,6,0,2,6,32.53856264111498,6165
