,character,nose,mouth,eyes,earrings,neck,whiskers,hat,burned,Rarity score,Token Id
3875,Templeton,Big,Small Frown,Looking Left,None,Plain,Whiskers,No Hat,Burned,1.6012218883434501,3875
3876,Common,Dark,Frown,Looking Up,None,Red Necklace,Whiskers,Karate Kid,Not Burned,45.16988941592421,3876
3877,Matthias,No Nose,Big Smile,Looking Left,None,Gold Chain,Whiskers,No Hat,Not Burned,35.62193355262228,3877
3878,Reepicheep,Tiny,Smile,Looking Up,None,Plain,Handlebar,Karate Kid,Burned,31.74768164066133,3878
3879,Common,No Nose,Straight,Crazy,Stud,Plain,Tiny Whiskers,Construction Hat,Burned,58.46878575702574,3879
3880,Stuart,Normal,Small Smile,Crosseyed,None,Plain,No Whiskers,Halo,Not Burned,41.94636773240192,3880
3881,Reepicheep,Big,Big Frown,Looking Right,None,Plain,Whiskers,No Hat,Burned,0.9181087766935149,3881
3882,Reepicheep,Big,Straight,Looking Up,None,Plain,Whiskers,No Hat,Burned,1.163860290418564,3882
3883,Matthias,Dark,Smile,Looking Left,None,Plain,Whiskers,No Hat,Burned,2.624099089418633,3883
3884,Simon,Big,Frown,Looking Left,None,Plain,Whiskers,Elvis,Burned,18.353586447650862,3884
3885,Stuart,No Nose,Small Frown,Looking Up,None,Plain,Whiskers,No Hat,Burned,0.8530716163663503,3885
3886,Templeton,Big,Frown,Looking Left,None,Red Necklace,No Whiskers,No Hat,Burned,34.71452787531819,3886
3887,Jerry,Tiny,Big Smile,Looking Up,None,Black Necklace,Whiskers,Motorcycle Helmet,Not Burned,49.02961297186604,3887
3888,Alvin,No Nose,Small Frown,Looking Right,None,Plain,Whiskers,Karate Kid,Burned,18.06808307310631,3888
3889,Common,Normal,Small Frown,Crosseyed,None,Fancy,Whiskers,Halo,Not Burned,48.928396937310076,3889
3890,Matthias,No Nose,Smile,Looking Right,None,Black Necklace,Tiny Whiskers,No Hat,Burned,28.219977600616442,3890
3891,Jerry,Big,Big Smile,Looking Right,None,Plain,Whiskers,Halo,Not Burned,28.176809608005144,3891
3892,Irradiated,Tiny,Big Smile,Looking Up,Stud,Plain,Whiskers,Karate Kid,Not Burned,62.0681177607884,3892
3893,Jerry,Tiny,Frown,Closed,None,Plain,Whiskers,No Hat,Burned,6.596351581068582,3893
3894,Alvin,Tiny,Smile,Crosseyed,None,Plain,Whiskers,Karate Kid,Burned,18.386103765902284,3894
3895,Templeton,No Nose,Big Smile,3D Glasses,None,Plain,Whiskers,No Hat,Not Burned,19.224829898901415,3895
3896,Simon,No Nose,Big Frown,Crosseyed,None,Red Necklace,Whiskers,Karate Kid,Burned,36.42769017955905,3896
3897,Common,Tiny,Small Smile,Looking Right,None,Plain,Whiskers,No Hat,Not Burned,11.222786927881828,3897
3898,Jerry,Dark,Big Smile,Looking Right,None,Plain,Whiskers,Soldier,Not Burned,29.97668850630063,3898
3899,Stuart,No Nose,Big Frown,Bandit Mask,None,Plain,Whiskers,Construction Hat,Not Burned,30.515163839983057,3899
3900,Templeton,Big,Straight,Crosseyed,None,Plain,Tiny Whiskers,Karate Kid,Burned,22.49169847206193,3900
3901,Common,Big,Small Frown,Looking Left,None,Fancy,Whiskers,Halo,Burned,37.61679419481448,3901
3902,Common,Dark,Smile,VR Goggles,None,Black Necklace,Whiskers,Karate Kid,Not Burned,51.64975806129595,3902
3903,Common,Normal,Big Frown,Looking Up,None,Red Necklace,Tiny Whiskers,No Hat,Not Burned,36.59028111097572,3903
3904,Common,No Nose,Big Frown,Crosseyed,None,Plain,Whiskers,Halo,Not Burned,28.45871902759977,3904
3905,Reepicheep,Big,Frown,Looking Up,None,Plain,Big Whiskers,Halo,Not Burned,41.411586482267744,3905
3906,Stuart,No Nose,Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,6.986585776456483,3906
3907,Common,Tiny,Straight,Looking Left,None,Plain,Whiskers,Karate Kid,Burned,15.176577282517508,3907
3908,Stuart,No Nose,Frown,Looking Left,None,Gold Chain,Tiny Whiskers,Elvis,Burned,45.95427783574066,3908
3909,Reepicheep,Normal,Straight,Looking Right,None,Fancy,Tiny Whiskers,Karate Kid,Burned,42.40159249588128,3909
3910,Stuart,Normal,Frown,Crosseyed,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,32.000463819762636,3910
3911,Jerry,Tiny,Small Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.7674367724398434,3911
3912,Jerry,Big,Small Smile,Crosseyed,None,Gold Chain,Big Whiskers,Karate Kid,Burned,50.52222738368239,3912
3913,Common,Big,Small Smile,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,19.60376893684151,3913
3914,Common,Big,Straight,Looking Left,None,Plain,Whiskers,No Hat,Burned,0.2963748942821723,3914
3915,Stuart,Tiny,Big Smile,Crazy,None,Plain,Tiny Whiskers,No Hat,Burned,12.129806935869517,3915
3916,Common,Big,Smile,Crosseyed,Jim Dangles,Plain,Tiny Whiskers,Construction Hat,Not Burned,64.65903118172054,3916
3917,Jerry,Big,Frown,Crosseyed,Stud,Plain,No Whiskers,No Hat,Not Burned,56.325815923454215,3917
3918,Jerry,Normal,Big Smile,Looking Up,None,Black Necklace,Tiny Whiskers,Motorcycle Helmet,Not Burned,54.89848986853634,3918
3919,Stuart,Normal,Frown,Crosseyed,Bar,Plain,Whiskers,No Hat,Burned,32.863901281351254,3919
3920,Jerry,Tiny,Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,7.900938646014096,3920
3921,Simon,Normal,Small Smile,Looking Up,None,Fancy,Whiskers,No Hat,Burned,22.473509640432315,3921
3922,Matthias,Normal,Smile,Crosseyed,None,Plain,Whiskers,Cheese,Burned,20.22942138389779,3922
3923,Templeton,Tiny,Straight,Looking Up,Flower,Red Necklace,Tiny Whiskers,Karate Kid,Burned,73.6282477079232,3923
3924,Irradiated,No Nose,Smile,Looking Up,None,Plain,Whiskers,No Hat,Not Burned,16.380396913052795,3924
3925,Matthias,Big,Small Smile,Looking Up,None,Gold Chain,Whiskers,No Hat,Burned,24.421634370725858,3925
3926,Stuart,Normal,Frown,Looking Left,None,Plain,Whiskers,Cheese,Burned,18.118705731974824,3926
3927,Common,Big,Smile,Bandit Mask,None,Plain,Whiskers,Halo,Burned,21.100522781544186,3927
3928,Alvin,Big,Smile,Looking Up,None,Plain,Tiny Whiskers,Elvis,Not Burned,36.21811066228053,3928
3929,Stuart,No Nose,Small Smile,Looking Up,None,Plain,Whiskers,No Hat,Burned,0.726570997814138,3929
3930,Stuart,Dark,Straight,Crosseyed,Stud,Plain,Big Whiskers,Karate Kid,Burned,59.76969683623291,3930
3931,Common,Normal,Big Frown,Looking Right,None,Plain,Whiskers,No Hat,Burned,0.4229123921971759,3931
3932,Alvin,Dark,Straight,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Not Burned,24.664065176242417,3932
3933,Templeton,No Nose,Small Frown,Crosseyed,None,Plain,Big Whiskers,No Hat,Not Burned,25.961565194811847,3933
3934,Jerry,Normal,Big Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,7.196128767033741,3934
3935,Templeton,Big,Small Smile,Sunglasses,None,Plain,Whiskers,Halo,Not Burned,34.270218368826136,3935
3936,Simon,Tiny,Smile,Crosseyed,None,Black Necklace,Tiny Whiskers,Motorcycle Helmet,Not Burned,56.492229228596855,3936
3937,Templeton,Tiny,Big Frown,Bandit Mask,None,Plain,Whiskers,Construction Hat,Burned,21.393209369958576,3937
3938,Jerry,Tiny,Small Smile,Closed,None,Plain,No Whiskers,No Hat,Burned,19.94744003643323,3938
3939,Common,Big,Small Smile,Bandit Mask,Stud,Fancy,Tiny Whiskers,No Hat,Burned,61.94145088639226,3939
3940,Templeton,Tiny,Small Frown,Crosseyed,None,Plain,Whiskers,Construction Hat,Burned,17.916229912376362,3940
3941,Stuart,Normal,Big Frown,Looking Right,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.12837620483713,3941
3942,Templeton,Big,Big Smile,Looking Right,None,Plain,Tiny Whiskers,Elvis,Burned,24.309691752458807,3942
3943,Matthias,Big,Small Smile,Sunglasses,None,Plain,Tiny Whiskers,Motorcycle Helmet,Not Burned,41.68619882131834,3943
3944,Matthias,Dark,Small Smile,Sunglasses,None,Plain,Whiskers,Elvis,Not Burned,35.06539590102372,3944
3945,Common,Big,Small Smile,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,12.939312577880175,3945
3946,Jerry,No Nose,Big Smile,Looking Right,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,32.141384369365156,3946
3947,Simon,Tiny,Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,8.338294817957367,3947
3948,Common,Big,Small Smile,Closed,None,Plain,Tiny Whiskers,Karate Kid,Burned,25.69035523816569,3948
3949,Templeton,Tiny,Straight,Sunglasses,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,39.52133524298801,3949
3950,Common,Normal,Straight,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,13.54288399861486,3950
3951,Alvin,No Nose,Smile,Looking Right,None,Plain,No Whiskers,Halo,Burned,34.104178803638035,3951
3952,Jerry,Normal,Big Smile,Crosseyed,None,Plain,No Whiskers,No Hat,Burned,15.028362547388385,3952
3953,Templeton,Normal,Big Frown,Crazy,None,Gold Chain,Whiskers,No Hat,Not Burned,39.74195362359551,3953
3954,Reepicheep,Normal,Frown,Looking Left,None,Plain,Handlebar,No Hat,Not Burned,27.945794319722232,3954
3955,Reepicheep,Big,Straight,Looking Right,None,Plain,Tiny Whiskers,Soldier,Burned,25.44824613120184,3955
3956,Jerry,Normal,Smile,Crazy,None,Plain,Big Whiskers,No Hat,Burned,18.852299442391026,3956
3957,Jerry,Dark,Small Frown,Looking Right,None,Plain,Whiskers,No Hat,Burned,1.344547524257182,3957
3958,Reepicheep,Dark,Big Frown,Looking Left,None,Red Necklace,Whiskers,No Hat,Not Burned,31.610231415600083,3958
3959,Alvin,Tiny,Straight,Bandit Mask,None,Red Necklace,Whiskers,No Hat,Not Burned,38.155330609778574,3959
3960,Alvin,Dark,Smile,Looking Right,None,Red Necklace,Tiny Whiskers,No Hat,Burned,29.43072524683294,3960
3961,Reepicheep,No Nose,Small Smile,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,12.010719064424977,3961
3962,Jerry,Tiny,Frown,Crosseyed,None,Gold Chain,Whiskers,No Hat,Not Burned,34.66777134683938,3962
3963,Common,Big,Straight,Looking Left,None,Plain,Big Whiskers,Karate Kid,Burned,27.41786445623503,3963
3964,Stuart,Normal,Big Frown,Looking Right,None,Plain,Handlebar,No Hat,Not Burned,26.977159045717436,3964
3965,Alvin,Tiny,Big Smile,Crazy,None,Plain,Tiny Whiskers,No Hat,Burned,15.061019403441984,3965
3966,Reepicheep,Big,Frown,Crazy,None,Plain,Tiny Whiskers,No Hat,Burned,12.285254418249988,3966
3967,Jerry,No Nose,Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,7.376903125116908,3967
3968,Common,Dark,Big Smile,Crosseyed,None,Black Necklace,Whiskers,No Hat,Burned,20.80371447675213,3968
3969,Common,Dark,Straight,Looking Left,None,Plain,Whiskers,Halo,Not Burned,28.36833908241148,3969
3970,Simon,Normal,Smile,Looking Left,None,Black Necklace,Big Whiskers,Bane,Not Burned,63.18512350175579,3970
3971,Reepicheep,Big,Smile,Looking Right,None,Plain,Big Whiskers,Construction Hat,Burned,29.058726140618834,3971
3972,Jerry,Normal,Big Frown,Looking Right,Stud,Plain,Whiskers,Construction Hat,Burned,47.34882271547945,3972
3973,Common,Tiny,Big Frown,Looking Right,None,Black Necklace,Whiskers,No Hat,Burned,20.192946095006505,3973
3974,Matthias,Dark,Big Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,8.905773045972374,3974
3975,Simon,Big,Smile,Crosseyed,None,Plain,Whiskers,Elvis,Burned,18.6029745727273,3975
3976,Reepicheep,Big,Straight,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,20.702540365517322,3976
3977,Simon,Normal,Smile,Looking Up,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,33.825566565411904,3977
3978,Common,Tiny,Big Frown,Crosseyed,None,Black Necklace,Whiskers,No Hat,Not Burned,31.09700343156311,3978
3979,Simon,No Nose,Big Frown,Crosseyed,Stud,Red Necklace,Big Whiskers,No Hat,Burned,66.24177759633092,3979
3980,Stuart,Normal,Big Smile,Looking Up,None,Plain,Whiskers,No Hat,Burned,0.6903848893710431,3980
3981,Stuart,Normal,Frown,Looking Right,Bar,Plain,Tiny Whiskers,No Hat,Burned,38.563192701839654,3981
3982,Alvin,Normal,Big Frown,Crosseyed,None,Plain,Whiskers,Elvis,Burned,20.431775019433076,3982
3983,Templeton,No Nose,Frown,Looking Right,None,Fancy,Whiskers,Motorcycle Helmet,Not Burned,50.83296545626038,3983
3984,Stuart,Tiny,Big Frown,Crosseyed,None,Plain,Whiskers,Construction Hat,Not Burned,26.919120021270302,3984
3985,Simon,Tiny,Small Smile,Crazy,None,Red Necklace,No Whiskers,No Hat,Burned,40.43926328281395,3985
3986,Common,No Nose,Big Frown,Looking Left,None,Red Necklace,Tiny Whiskers,Karate Kid,Burned,40.536755951603276,3986
3987,Simon,Tiny,Small Frown,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,15.718680193206902,3987
3988,Templeton,Big,Big Frown,Looking Up,None,Plain,Tiny Whiskers,Halo,Not Burned,34.95678915837917,3988
3989,Templeton,Tiny,Frown,Looking Left,None,Plain,Whiskers,Halo,Not Burned,29.698386061412567,3989
3990,Stuart,Dark,Small Smile,Crosseyed,None,Plain,Whiskers,Elvis,Not Burned,28.29249257193735,3990
3991,Alvin,No Nose,Frown,Looking Right,Stud,Plain,Tiny Whiskers,Construction Hat,Burned,56.38719950288026,3991
3992,Matthias,Dark,Smile,Looking Right,None,Plain,Big Whiskers,No Hat,Burned,15.519924493059916,3992
3993,Stuart,No Nose,Smile,Bandit Mask,None,Plain,Tiny Whiskers,Elvis,Not Burned,37.96723966470095,3993
3994,Matthias,Dark,Small Smile,Looking Right,None,Plain,Whiskers,No Hat,Burned,2.6891640922772435,3994
3995,Common,Big,Big Frown,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Not Burned,20.724545824158643,3995
3996,Reepicheep,No Nose,Big Smile,Bandit Mask,None,Plain,Whiskers,Karate Kid,Not Burned,30.500709936059305,3996
3997,Jerry,Dark,Frown,Looking Up,None,Red Necklace,Whiskers,No Hat,Burned,20.926595835766587,3997
3998,Matthias,Dark,Straight,Looking Up,None,Plain,Whiskers,No Hat,Burned,2.8698780748831387,3998
3999,Stuart,Tiny,Big Frown,Sunglasses,None,Gold Chain,Whiskers,Halo,Not Burned,55.93583216516386,3999
4000,Jerry,Dark,Smile,Looking Up,None,Plain,Big Whiskers,Halo,Not Burned,41.45851830903746,4000
4001,Alvin,Normal,Big Smile,Crosseyed,Stud,Fancy,Whiskers,No Hat,Burned,55.714876605397954,4001
4002,Simon,Big,Big Frown,Looking Up,None,Plain,Tiny Whiskers,Karate Kid,Burned,21.93151624446474,4002
4003,Common,Tiny,Frown,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,6.993793571781529,4003
4004,Common,Tiny,Small Smile,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,6.849200622020059,4004
4005,Stuart,No Nose,Frown,Crosseyed,None,Plain,Whiskers,Halo,Burned,18.281415594641427,4005
4006,Stuart,Big,Frown,Crazy,None,Plain,Whiskers,Elvis,Not Burned,32.43792879516814,4006
4007,Common,Tiny,Big Frown,Looking Up,None,Fancy,Tiny Whiskers,Motorcycle Helmet,Not Burned,55.37915643285851,4007
4008,Simon,Big,Small Smile,Looking Right,None,Red Necklace,Big Whiskers,No Hat,Burned,34.143500164688845,4008
4009,Stuart,No Nose,Straight,Looking Up,Stud,Gold Chain,Tiny Whiskers,No Hat,Not Burned,71.1276249467197,4009
4010,Stuart,Tiny,Small Smile,Crosseyed,None,Black Necklace,Tiny Whiskers,Motorcycle Helmet,Not Burned,55.06834425892132,4010
4011,Common,Normal,Big Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,6.51668698271686,4011
4012,Reepicheep,Normal,Small Frown,Crosseyed,Stud,Red Necklace,Big Whiskers,No Hat,Burned,65.57321996691789,4012
4013,Simon,Big,Small Frown,Looking Up,None,Plain,Whiskers,No Hat,Burned,1.7602484988878757,4013
4014,Stuart,No Nose,Big Frown,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,13.535700423258929,4014
4015,Common,No Nose,Small Smile,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Burned,10.861176056324357,4015
4016,Common,Tiny,Small Frown,Looking Right,None,Fancy,Tiny Whiskers,No Hat,Burned,27.428458367571828,4016
4017,Simon,Tiny,Straight,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,13.423851433980458,4017
4018,Alvin,Normal,Straight,Looking Up,None,Red Necklace,Whiskers,Construction Hat,Not Burned,49.03322211717383,4018
4019,Alvin,Big,Frown,Closed,None,Fancy,Whiskers,Cheese,Burned,46.36283101403574,4019
4020,Alvin,Normal,Smile,Crazy,None,Gold Chain,Tiny Whiskers,No Hat,Not Burned,47.51557649912324,4020
4021,Simon,Normal,Big Smile,Looking Left,None,Red Necklace,Whiskers,No Hat,Burned,21.772363855774067,4021
4022,Simon,Normal,Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,8.28050810358064,4022
4023,Common,Tiny,Small Smile,Crazy,None,Plain,Tiny Whiskers,No Hat,Burned,11.891248758346824,4023
4024,Templeton,Big,Big Frown,Crosseyed,None,Fancy,Whiskers,No Hat,Burned,22.300039237225846,4024
4025,Stuart,Normal,Straight,Looking Right,None,Plain,Handlebar,Elvis,Not Burned,43.81848653035776,4025
4026,Alvin,Tiny,Big Smile,Crosseyed,Flower,Plain,Tiny Whiskers,No Hat,Burned,41.79414556561282,4026
4027,Stuart,No Nose,Frown,Looking Left,None,Black Necklace,Whiskers,Cheese,Burned,37.815593275057125,4027
4028,Common,Big,Frown,Bandit Mask,None,Plain,Whiskers,No Hat,Burned,4.3301595335738305,4028
4029,Jerry,Big,Small Smile,Crosseyed,None,Plain,Whiskers,Elvis,Burned,17.569260194537026,4029
4030,Stuart,Dark,Smile,Looking Up,None,Plain,Whiskers,Halo,Not Burned,28.19490844387821,4030
4031,Templeton,Normal,Big Frown,Bandit Mask,None,Red Necklace,Whiskers,Elvis,Burned,42.06207925550011,4031
4032,Templeton,No Nose,Small Smile,Bandit Mask,None,Black Necklace,No Whiskers,Karate Kid,Burned,53.406236547148325,4032
4033,Jerry,Dark,Straight,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,7.528671333647548,4033
4034,Common,Tiny,Small Smile,Looking Left,None,Plain,Tiny Whiskers,Karate Kid,Burned,21.074968165995028,4034
4035,Jerry,Dark,Small Smile,Looking Left,None,Fancy,Big Whiskers,No Hat,Burned,34.52296262333556,4035
4036,Common,Tiny,Smile,Crosseyed,None,Plain,Handlebar,No Hat,Burned,17.07055480985721,4036
4037,Reepicheep,Tiny,Smile,Sunglasses,None,Black Necklace,Tiny Whiskers,No Hat,Burned,32.538979657857105,4037
4038,Common,Big,Small Smile,Looking Up,None,Plain,Whiskers,No Hat,Burned,0.0650624742208958,4038
4039,Simon,Normal,Straight,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,15.563292725058284,4039
4040,Alvin,No Nose,Big Frown,Looking Up,None,Black Necklace,Tiny Whiskers,No Hat,Burned,29.23195978591975,4040
4041,Common,No Nose,Smile,Looking Right,Flower,Plain,Whiskers,No Hat,Burned,31.978416830332655,4041
4042,Common,Dark,Straight,Looking Left,None,Plain,Whiskers,Bane,Not Burned,29.720071260064994,4042
4043,Simon,No Nose,Small Smile,Looking Up,None,Black Necklace,Whiskers,Karate Kid,Burned,35.96509389531333,4043
4044,Reepicheep,Dark,Small Smile,Crosseyed,Stud,Plain,Whiskers,Construction Hat,Burned,48.458297932742866,4044
4045,Templeton,Tiny,Small Smile,Looking Right,None,Plain,Big Whiskers,No Hat,Burned,15.003086284712069,4045
4046,Templeton,Tiny,Big Smile,Looking Left,None,Plain,Whiskers,Elvis,Burned,18.805353873052933,4046
4047,Simon,Big,Frown,Looking Left,Stud,Fancy,Whiskers,No Hat,Burned,53.434433441979834,4047
4048,Jerry,No Nose,Big Smile,Sunglasses,None,Gold Chain,Whiskers,No Hat,Not Burned,39.49979461318017,4048
4049,Jerry,Big,Frown,Looking Up,None,Black Necklace,Whiskers,Construction Hat,Burned,35.46996763181804,4049
4050,Alvin,No Nose,Big Frown,Looking Left,None,Fancy,Whiskers,Elvis,Burned,40.62010196504434,4050
4051,Reepicheep,Big,Big Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.33375625539412,4051
4052,Common,Normal,Small Smile,Looking Up,None,Plain,Handlebar,No Hat,Not Burned,26.904879380982766,4052
4053,Simon,Big,Straight,Looking Up,None,Black Necklace,Tiny Whiskers,Karate Kid,Not Burned,52.2242047921562,4053
4054,Common,Tiny,Small Frown,Looking Up,None,Plain,Whiskers,Elvis,Burned,17.38498153518843,4054
4055,Jerry,Tiny,Small Smile,Crosseyed,None,Fancy,Whiskers,No Hat,Burned,22.09401465180803,4055
4056,Templeton,Tiny,Big Frown,Looking Right,None,Black Necklace,Tiny Whiskers,No Hat,Burned,27.703144812474136,4056
4057,Simon,Dark,Small Smile,Looking Right,None,Red Necklace,Whiskers,Halo,Burned,38.852807987231074,4057
4058,Simon,Tiny,Smile,Crosseyed,Flower,Plain,Whiskers,Karate Kid,Burned,48.28122417466457,4058
4059,Jerry,Big,Big Frown,Crosseyed,None,Black Necklace,Whiskers,No Hat,Burned,20.467590602628807,4059
4060,Reepicheep,Tiny,Big Frown,Sunglasses,None,Gold Chain,No Whiskers,Construction Hat,Not Burned,68.49738755058104,4060
4061,Stuart,Dark,Small Frown,Looking Right,None,Fancy,Big Whiskers,No Hat,Burned,34.280812653281394,4061
4062,Matthias,Big,Smile,Sunglasses,None,Fancy,Whiskers,Karate Kid,Burned,42.047671975981594,4062
4063,Matthias,Normal,Small Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,8.670861240727726,4063
4064,Templeton,Normal,Big Smile,Looking Left,None,Plain,Whiskers,Construction Hat,Burned,17.243971698120674,4064
4065,Common,Big,Big Frown,Crosseyed,Flower,Plain,Whiskers,Halo,Burned,48.7691776976796,4065
4066,Irradiated,Big,Frown,Looking Left,None,Black Necklace,Tiny Whiskers,Elvis,Not Burned,58.21973194152106,4066
4067,Reepicheep,Dark,Small Smile,Looking Up,None,Black Necklace,Whiskers,Soldier,Not Burned,49.71626111334527,4067
4068,Templeton,Big,Frown,Sunglasses,Flower,Plain,Whiskers,No Hat,Not Burned,48.816244343277624,4068
4069,Templeton,No Nose,Small Smile,Crazy,None,Plain,Tiny Whiskers,Construction Hat,Burned,28.458835072977738,4069
4070,Stuart,Normal,Small Smile,Looking Left,None,Fancy,Whiskers,No Hat,Burned,21.020622520174197,4070
4071,Templeton,Dark,Frown,Looking Up,None,Fancy,Tiny Whiskers,No Hat,Burned,28.798242031073627,4071
4072,Jerry,Big,Small Smile,Closed,None,Plain,Whiskers,No Hat,Burned,5.819250476858342,4072
4073,Matthias,Big,Straight,Looking Left,None,Red Necklace,Whiskers,Motorcycle Helmet,Not Burned,50.037905771095126,4073
4074,Matthias,Tiny,Big Frown,Sunglasses,None,Plain,No Whiskers,No Hat,Burned,21.454676446173227,4074
