,Head,Stage,Type,Weapon,Mutation,Shoes,Element,Size,Pose,Rarity score,Token Id
5269,Golden Cap,5,Chip,None,None,None,None,None,None,6.315408011779941,5269
5270,Wizard,5,Russet,None,None,None,Red Force,None,None,17.168403009454728,5270
5271,Fez,5,Pink,None,None,Geta,None,None,None,27.82768276146394,5271
5272,Robin Hood,5,Russet,Handbag,None,None,None,None,None,16.132617230140305,5272
5273,Bowl,5,Aqua,Pan,None,None,None,None,None,18.00781539924614,5273
5274,Brown Pirate,5,Russet,Rum,None,None,None,None,None,16.317958343347843,5274
5275,Wizard,5,Red,Notebook,None,None,None,None,None,17.36185871811597,5275
5276,Cone,5,Pink,None,None,Boxing,None,None,None,27.81950355733328,5276
5277,Over 9000,5,Chip,None,Blue Chip,None,None,None,None,31.757744829649003,5277
5278,Black Balaclava,5,Russet,Chainsaw,None,None,None,None,None,16.39972693073847,5278
5279,Musketeer,5,Green,Machete,None,None,Sun,None,None,32.59997403727002,5279
5280,Spiky,5,Russet,None,None,None,Flower,None,None,17.37554369937364,5280
5281,Reindeer,5,Aqua,None,None,None,None,None,None,4.7317636308740925,5281
5282,Green Punk,5,Lava,Heart,None,None,None,None,None,18.899089838760904,5282
5283,Musketeer,5,Red,Power Pole,None,None,None,None,None,17.462702752478148,5283
5284,Your Future,5,Aqua,Dagger,None,None,None,None,None,18.0786792905581,5284
5285,Red Cap,5,Aqua,Monk Spade,None,None,None,None,None,18.20951164805306,5285
5286,Tripitaka,5,Aqua,Pan,None,None,Poop,None,None,32.81254662668488,5286
5287,Sailor,5,Purple,Fire Sword,None,Casual,None,None,None,40.78388213707614,5287
5288,Blue Punk,5,Lava,Coffee,None,None,None,None,None,18.888184051694136,5288
5289,Black Cap,5,Green,None,None,Chucks,Love,None,None,42.10560769123614,5289
5290,Gat,5,Red,Wobbly Sausage,None,None,None,None,None,17.340049325777212,5290
5291,Sombrero,5,Pink,Magic Potion,None,None,None,None,None,17.95877207750378,5291
5292,Tripitaka,5,Pink,Serpent Spear,None,None,Lightning,None,None,32.78804663962484,5292
5293,None,5,Fries,None,None,Chucks,Sun,None,None,41.59602513227757,5293
5294,Flower,5,Russet,Cold Wallet,None,None,None,None,None,16.168046176077908,5294
5295,Pork Pie,5,Red,None,None,None,Water,None,None,18.724707394550762,5295
5296,None,5,Chip,None,None,None,Brick,None,None,17.828064854729366,5296
5297,Green Cap,5,Russet,Scythe,None,None,None,None,None,16.157143933981676,5297
5298,Black Cap,5,Purple,Maracas,None,None,None,None,None,17.63169991015937,5298
5299,Beanie,5,Russet,3310,None,None,None,None,None,16.127164336274323,5299
5300,Poop,5,Purple,None,None,None,None,None,None,4.630917959999524,5300
5301,Crown,5,Russet,Golden Hammer,None,None,None,None,None,16.418812466311206,5301
5302,Spiky,5,Pink,None,None,Roman,Golden Water,None,None,42.71609016424054,5302
5303,Beanie,5,Russet,Black Light Sword,None,None,None,None,None,16.09172830045612,5303
5304,Purple Bandana,5,Rotten,None,None,None,None,None,None,7.182195557785111,5304
5305,Robin Hood,5,Lava,None,None,None,Fire,None,None,20.305503310324486,5305
5306,Party,5,Chip,None,None,None,None,None,None,6.091895008566014,5306
5307,Cloak,5,Zombie,None,None,None,None,None,None,6.773315536972656,5307
5308,Fedora,5,Pink,None,None,None,None,None,None,4.769927612441323,5308
5309,Poop,5,Russet,Shield,None,Casual,Thunder,None,None,54.34196765480074,5309
5310,Cloak,5,Russet,Maracas,None,None,None,None,None,16.287972474016083,5310
5311,Beanie,5,Rotten,None,None,None,None,None,None,6.876912058540989,5311
5312,Bowl,5,Purple,None,None,Chucks,Sound,None,None,42.04018878601621,5312
5313,Purple Bandana,5,Green,None,None,School,Potato,None,None,42.694287044614704,5313
5314,Sheriff,5,Rainbow,None,None,None,None,None,None,6.62069587370654,5314
5315,Red Pirate,5,Lava,None,None,None,Golden Ticket,None,None,20.82065708132562,5315
5316,Cone,5,Russet,None,None,Roman,None,None,None,25.87895819486907,5316
5317,Green Punk,5,Russet,None,None,Casual,Sound,None,None,40.54672068053827,5317
5318,Blue Punk,5,Chip,Arm Cannon,None,None,Thunder,None,None,33.9981319727266,5318
5319,None,5,Russet,Wobbly Sausage,None,None,None,None,None,13.338943136267481,5319
5320,Trucker,5,Russet,None,None,None,Water,None,None,17.63993199821626,5320
5321,None,5,Fries,Cold Wallet,None,None,Poop,None,None,31.66790281746999,5321
5322,Green Cap,5,Green,Notebook,None,None,Missile,None,None,32.40646244578056,5322
5323,None,5,Aqua,Hammer,None,None,None,None,None,15.241411768878868,5323
5324,Bow,5,Green,Portal Gun,None,None,None,None,None,17.84156772793395,5324
5325,Pink Punk,5,Aqua,Red Light Sword,None,None,None,None,None,17.96965087161037,5325
5326,Straw Hat,5,Pink,Monk Staff,None,None,None,None,None,18.048716323994057,5326
5327,Red Pirate,5,Lava,Blue Check,None,None,None,None,None,19.08170982221913,5327
5328,Egg,5,Russet,None,None,None,Missile,None,None,17.55816313839609,5328
5329,Spiky,5,Rainbow,Microphone,None,None,Moon,None,None,34.949330160490554,5329
5330,Rocker,5,Pink,None,None,Boxing,None,None,None,27.666873260062648,5330
5331,Cloak,5,Purple,None,None,None,None,None,None,4.508255262530294,5331
5332,Glasses,5,Green,Guitar,None,None,Red Force,None,None,32.30835399118142,5332
5333,Beret,5,Lava,Serpent Spear,None,None,Red Force,None,None,33.335837882724384,5333
5334,Monkey,5,Russet,None,None,School,Yellow Force,None,None,40.52491319780665,5334
5335,Beanie,5,Red,None,None,None,Red Force,None,None,18.375831287872973,5335
5336,Dreads,5,Russet,Parrot,None,None,None,None,None,16.233457174068135,5336
5337,Tattoo,5,Lava,Bomb,None,None,None,None,None,19.128041010736744,5337
5338,Karen,5,Russet,Monkey Staff,None,None,None,None,None,16.41063353551718,5338
5339,White Headband,5,Red,Wobbly Sausage,None,Chucks,None,None,None,40.40776583070074,5339
5340,Skull,5,Red,None,None,None,Water,None,None,18.773770892165082,5340
5341,Black Pirate,5,Green,Folding Stool,None,None,None,None,None,17.699832310751766,5341
5342,None,5,Purple,Magic Wand,Eggplant,None,None,None,None,40.47029757454544,5342
5343,Fez,5,Aqua,Cold Wallet,None,None,None,None,None,18.054148223187635,5343
5344,None,5,Lava,Power Pole,None,None,None,None,None,16.17903075829531,5344
5345,None,5,Fries,Flag,None,None,None,None,None,17.03754720784038,5345
5346,Mountie,5,Purple,Cold Wallet,None,None,None,None,None,17.882457475269604,5346
5347,White Headband,5,Red,Plunger,None,None,None,None,None,17.53902499066147,5347
5348,Spiky,5,Purple,Wobbly Sausage,None,None,None,None,None,17.817042114415482,5348
5349,Pigsy,5,Rainbow,None,None,None,None,None,None,6.743354208009511,5349
5350,Green Punk,5,Aqua,Notebook,None,None,None,None,None,17.958752446793273,5350
5351,Beanie,5,Purple,None,None,None,Gas,None,None,19.24800601247711,5351
5352,None,5,Red,Lollipop,Tomato,None,Red Force,None,None,54.49165355200935,5352
5353,Green Punk,5,Green,None,None,None,Sound,None,None,18.99179473669604,5353
5354,Cloak,5,Russet,None,None,None,Sound,None,None,17.65084051157406,5354
5355,Tam,5,Aqua,None,None,None,Plasma,None,None,19.896700728985525,5355
5356,Red Bandana,5,Chip,Monk Spade,None,None,None,None,None,19.55869633717692,5356
5357,Sailor,5,Red,Serpent Spear,None,None,None,None,None,17.21739480881385,5357
5358,Sandy,5,Red,None,None,School,Wood,None,None,42.045660218092785,5358
5359,Black Cap,5,Rainbow,None,None,None,Lightning,None,None,21.264941232979556,5359
5360,Green Punk,5,Green,None,None,Roman,Earth,None,None,41.873940297536336,5360
5361,Pork Pie,5,Purple,Shield,None,None,None,None,None,17.73800011026333,5361
5362,Musketeer,5,Russet,Serpent Spear,None,None,Potato,None,None,31.062827443076497,5362
5363,Black Headband,5,Zombie,None,None,None,None,None,None,6.563434903580188,5363
5364,Pork Pie,5,Red,Sakura,None,None,None,None,None,17.33187584877471,5364
5365,Pink Punk,5,Green,Bo'oh'o'wa'er,None,None,None,None,None,17.631692820641604,5365
5366,Red Cap,5,Pink,None,None,None,Fire,None,None,19.463335449119793,5366
5367,Dreads,5,Rainbow,None,Donut,None,None,None,None,32.28648707043115,5367
5368,Spaceman,5,Purple,Blaster,None,None,None,None,None,17.808865637845784,5368
5369,Sheriff,5,Red,None,None,Clogs,None,None,None,27.30166628481746,5369
5370,Beanie,5,Hash Brown,Walkie Talkie,None,None,None,None,None,19.798523850365417,5370
5371,Spaceman,5,Fries,None,None,Casual,None,None,None,29.63740367414668,5371
5372,None,5,Pink,Sweeper,Peach,None,None,None,None,40.696498443770714,5372
5373,Spinner,5,Green,Arm Cannon,None,None,None,None,None,17.901527196141036,5373
5374,Skipper,5,Lava,None,None,Roman,None,None,None,28.558085534300158,5374
5375,White Headband,5,Red,Umbrella,None,None,Blood,None,None,32.47189443729421,5375
5376,Blue Punk,5,Russet,Cold Wallet,None,None,Blood,None,None,30.891116790990374,5376
5377,Pink Punk,5,Purple,Golden Pan,None,None,None,None,None,17.80613878157304,5377
5378,Straw Hat,5,Zombie,Long Cat,None,None,Blood,None,None,34.99019018930066,5378
5379,Green Cap,5,Purple,None,None,Casual,Ticket,None,None,42.39176448303276,5379
5380,Beret,5,Aqua,None,None,School,Love,None,None,42.87143668595642,5380
5381,White Cap,5,Purple,Hammer,None,None,None,None,None,17.757080192225956,5381
5382,Skull,5,Pink,Machete,None,None,Potato,None,None,32.78259674538652,5382
5383,Clown,5,Russet,Magic Wand,None,None,None,None,None,16.42153277834858,5383
5384,Dreads,5,Chip,None,Blue Chip,None,None,None,None,31.605113986854082,5384
5385,Black Pirate,5,Russet,Diamond Sword,None,None,None,None,None,16.00995425951586,5385
5386,Buns,5,Rainbow,None,None,Roman,Wind,None,None,44.47937874006327,5386
5387,Trucker,5,Aqua,Pirate Gun,None,Basketball,None,None,None,40.98825943903927,5387
5388,Sombrero,5,Lava,None,None,None,Blood,None,None,20.54264241161452,5388
5389,Bowl,5,Purple,Holy Book,None,None,None,None,None,17.71619235419507,5389
5390,Green Cap,5,Pink,None,None,Gym Socks,Missile,None,None,42.29093162698994,5390
5391,Black Pirate,5,Russet,Parrot,None,None,None,None,None,16.004500548119356,5391
5392,Buns,5,Purple,None,None,None,None,None,None,4.611836514316887,5392
5393,Glasses,5,Rainbow,None,None,None,Blue Force,None,None,21.251306136262336,5393
5394,Green Punk,5,Green,Fire Sword,None,None,None,None,None,17.705291475274592,5394
5395,Spinner,5,Hash Brown,Light Disc,None,None,None,None,None,20.07380921024465,5395
5396,None,5,Purple,None,None,Basketball,Potato,None,None,39.42120930063792,5396
5397,Pink Punk,5,Purple,None,None,None,Yellow Force,None,None,18.62655940337979,5397
5398,Flower,5,Fries,Monk Rake,None,None,None,None,None,20.06291623710253,5398
5399,None,5,Fries,Spiked Club,None,None,None,None,None,17.08661152322711,5399
5400,Crown,5,Rotten,None,Diamond,None,Thunder,None,None,47.36539812523664,5400
5401,Black Topper,5,Green,Serpent Spear,None,None,Potato,None,None,32.632677218830075,5401
5402,Blue Punk,5,Chip,None,None,None,Brick,None,None,20.55900299937266,5402
5403,Protection,5,Aqua,Sweeper,None,Gym Socks,None,None,None,41.29623380168491,5403
5404,None,5,Fries,Bo'oh'o'wa'er,None,None,Poop,None,None,31.7742002904363,5404
5405,Shogun,5,Red,None,None,None,Brick,None,None,18.904596705727037,5405
5406,Monkey,5,Pink,Memory Pen,None,None,Blood,None,None,33.00063231563578,5406
5407,Helmet,5,Lava,None,None,None,None,None,None,5.843843304149024,5407
5408,Pink Punk,5,Aqua,Salted Fish,None,None,None,None,None,18.037794723919223,5408
5409,Green Punk,5,Purple,Lollipop,None,None,Blood,None,None,32.51821935503404,5409
5410,Bow,5,Purple,Monk Rake,None,None,Blue Force,None,None,32.300186511620076,5410
5411,Bowl,5,Aqua,None,None,Gym Socks,Blue Force,None,None,42.08378848580986,5411
5412,Black Cap,5,Aqua,Shotgun,None,None,Wood,None,None,32.55634843883029,5412
5413,Sailor,5,Russet,Balloons,None,None,None,None,None,16.04811687869348,5413
5414,Bowl,5,Pink,None,None,School,Red Force,None,None,42.17101650706875,5414
5415,Horns,5,Russet,None,None,None,Water,None,None,17.77348875745727,5415
5416,Fez,5,Lava,None,None,None,Star,None,None,20.56716693450772,5416
5417,Pigsy,5,Purple,Golden Pan,None,None,None,None,None,17.991482894226827,5417
5418,Cloak,5,Green,None,None,None,None,None,None,4.464635115644595,5418
5419,None,5,Red,Coffee,Tomato,None,None,None,None,40.12962084853547,5419
5420,Wizard,5,Pink,None,None,None,Red Force,None,None,18.945474181880584,5420
5421,Robin Hood,5,Chip,None,Blue Chip,None,Sound,None,None,46.149898611141985,5421
5422,Green Punk,5,Purple,None,None,Boxing,None,None,None,27.3507235107469,5422
5423,Black Headband,5,Pink,None,None,None,Wind,None,None,19.22348503401019,5423
5424,Rocker,5,Green,None,None,Chucks,Lightning,None,None,42.08106680920586,5424
5425,None,5,Lava,Bomb,None,None,Flower,None,None,30.645895271471492,5425
5426,Skull,5,Lava,None,None,Basketball,Blue Force,None,None,42.87956272411614,5426
5427,Pigsy,5,Hash Brown,Green Light Sword,None,None,None,None,None,19.978411524908356,5427
5428,Sailor,5,Chip,None,None,None,Earth,None,None,20.537207240545147,5428
5429,White Headband,5,Chip,Throwing Star,None,None,Missile,None,None,34.118061815212,5429
5430,Bowl,5,Pink,Monk Spade,None,None,None,None,None,17.942417760160595,5430
5431,Green Cap,5,Green,None,None,None,Potato,None,None,19.258904983120857,5431
5432,Skull,5,Aqua,Lollipop,None,None,None,None,None,17.96965850616864,5432
5433,Poop,5,Russet,None,None,None,None,None,None,3.041837046118477,5433
5434,Santa,5,Red,Golden Flip Flops,None,None,None,None,None,17.678033552780363,5434
5435,Blue Punk,5,Chip,Green Light Sword,None,None,None,None,None,19.23161953369245,5435
5436,Rocker,5,Lava,Hook Hand,None,None,None,None,None,18.948149518551833,5436
5437,None,5,Aqua,Pipe,None,None,Potato,None,None,30.177114134259842,5437
5438,Bowl,5,Pink,None,None,None,Brick,None,None,19.228930838237464,5438
5439,White Headband,5,Purple,None,None,None,Earth,None,None,19.196220021332998,5439
5440,None,1,Aqua,None,None,None,None,None,None,28.975036243027247,5440
5441,Skipper,5,Red,Red Light Sword,None,None,None,None,None,17.476326669182782,5441
5442,Red Cap,5,Russet,Red Light Sword,None,None,None,None,None,16.274345830597106,5442
5443,Gat,5,Pink,Pirate Sword,None,None,None,None,None,17.819762970102488,5443
5444,Fedora,5,Aqua,None,None,None,Flower,None,None,19.37882092033067,5444
5445,Tattoo,5,Pink,Light Disc,None,None,None,None,None,18.086872943795395,5445
5446,Trucker,5,Russet,Axe,None,None,None,None,None,16.187122986104267,5446
5447,Shogun,5,Purple,Plunger,None,None,None,None,None,17.977854342228756,5447
5448,Reindeer,5,Green,None,None,None,None,None,None,4.377412543883665,5448
5449,Clown,5,Red,None,None,None,Wind,None,None,19.051781471381364,5449
5450,None,5,Chip,None,Blue Chip,None,Potato,None,None,43.59358446040894,5450
5451,Cowboy,5,Russet,Sheriff Gun,None,None,None,None,None,16.214383635978038,5451
5452,Reindeer,5,Chip,Parrot,None,None,None,None,None,19.294309947397178,5452
5453,Brown Pirate,5,Russet,None,None,None,None,None,None,2.9246250604180846,5453
5454,None,5,Pink,Pirate Gun,Peach,None,Red Force,None,None,54.99854796236764,5454
5455,Party,5,Purple,None,None,None,Wind,None,None,19.261629929060796,5455
5456,None,5,Fries,Serpent Spear,None,None,None,None,None,17.08116244718451,5456
5457,Soldier,5,Red,None,None,Socks & Sandals,Yellow Force,None,None,41.88213722150044,5457
5458,Sheriff,5,Aqua,Holy Book,None,None,None,None,None,18.029614702318515,5458
5459,Blue Punk,5,Zombie,Monster Ball,None,None,None,None,None,19.95389709001161,5459
5460,Trucker,5,Pink,Coffee,None,None,None,None,None,18.00783066703228,5460
5461,Black Topper,5,Aqua,None,None,Roman,Wood,None,None,42.31271730072368,5461
5462,None,4,Pink,None,None,None,None,Medium,Double Biceps,83.2836162537001,5462
5463,None,5,Red,None,Tomato,Chucks,None,None,None,49.714308242047665,5463
5464,Halo,5,Zombie,None,None,None,None,None,None,6.740606084090563,5464
5465,None,5,Green,None,None,None,Fire,None,None,16.30718532707171,5465
5466,Pink Balaclava,5,Rotten,None,Diamond,None,Lightning,None,None,47.37357133041433,5466
5467,Buns,5,Green,Red Light Sword,None,None,None,None,None,17.91788015000611,5467
5468,None,5,Fries,Key Sword,None,Roman,None,None,None,40.1052860649881,5468
5469,Egg,5,Rainbow,None,None,None,None,None,None,6.6752109012249425,5469
5470,Green Punk,5,Lava,None,None,Roman,Fire,None,None,43.16028052895513,5470
5471,Your Future,5,Red,None,None,None,None,None,None,4.0585141259108255,5471
5472,Pink Bob,5,Purple,None,None,None,Lightning,None,None,19.33794944089261,5472
5473,Buns,5,Zombie,None,None,None,None,None,None,6.876893789071108,5473
5474,Purple Bandana,5,Russet,Sakura,None,None,Star,None,None,31.264514421417484,5474
5475,Cowboy,5,Red,Rum,None,None,Yellow Force,None,None,31.825950845541872,5475
5476,None,5,Purple,None,Eggplant,None,Brick,None,None,41.78122093592063,5476
5477,Gat,5,Red,None,None,None,Thunder,None,None,18.760139340418398,5477
5478,Red Bandana,5,Aqua,None,None,Roman,None,None,None,27.800414205993228,5478
5479,Cowboy,5,Rainbow,Monk Staff,None,None,None,None,None,20.10110094169877,5479
5480,Tripitaka,5,Aqua,Guandao,None,None,Blue Force,None,None,32.567263767341196,5480
5481,Green Cap,5,Russet,Sheriff Gun,None,None,Lightning,None,None,30.902024212634405,5481
5482,Mountie,5,Purple,None,None,None,Earth,None,None,19.354303757752014,5482
5483,Santa,5,Red,None,None,Casual,Potato,None,None,42.19828369978701,5483
5484,Cloak,5,Aqua,Balloons,None,None,None,None,None,18.217682399006417,5484
5485,Brain,5,Lava,None,None,None,None,None,None,5.849294561563094,5485
5486,Pink Punk,5,Lava,None,None,Casual,None,None,None,28.623506348462023,5486
5487,Tiger,5,Chip,Notebook,None,None,Fire,None,None,34.33336943874467,5487
5488,Tiger,5,Aqua,None,None,None,Ticket,None,None,19.877613557444658,5488
5489,Cowboy,5,Purple,Cold Wallet,None,None,None,None,None,17.710740278645755,5489
5490,Reindeer,5,Robot,None,None,None,Plasma,None,None,22.153473274252182,5490
5491,None,5,Aqua,None,None,Socks & Sandals,None,None,None,25.21948338030726,5491
5492,Protection,5,Red,Blaster,None,None,None,None,None,17.705287930364527,5492
5493,Wizard,5,Russet,Maracas,None,None,None,None,None,16.132622410534722,5493
5494,None,5,Pink,None,None,None,Wood,None,None,16.451641602117924,5494
5495,None,5,Red,None,None,None,Missile,None,None,15.974669536811026,5495
5496,Robin Hood,5,Purple,None,None,None,Missile,None,None,19.051753931445546,5496
5497,Mask,5,Lava,Shotgun,None,None,None,None,None,19.1580200631617,5497
5498,Sailor,5,Pink,Golden Ring,None,None,Wind,None,None,32.632694394651054,5498
5499,Brown Pirate,5,Purple,None,None,None,Potato,None,None,19.430624360571926,5499
5500,Beanie,5,Purple,None,None,Gym Socks,None,None,None,27.304390413892076,5500
5501,Monkey,5,Russet,None,None,None,None,None,None,2.9982253513215698,5501
