,Ethnicity,Tatoos,Neck Accessories,Head Accessories,Hair,Color Eyes,Clothes,Body Accessories,Earings,Nose Accessories,Rarity score,Token Id
3684,2,Ohm,Double 50X-TS Goldy,Ltt Loop  HT-X,Xtail,None,Gr Flowpow 0,Clavi Tw1,None,None,29.210841373028053,3684
3685,1,None,Sl J0sh1,M0-Nonok3,Mahogany,None,M3b Dk,None,None,None,13.932887656774401,3685
3686,2,Angel3,Diamond Perly,Nebula,Blond shorty,None,Pandora Bl Cl,M3tr0 Tw1,None,None,31.955773847840916,3686
3687,4,THO,Gyraphe,None,White tiger king,None,Kruel,Silver Nek-T2,Geometria,None,38.989856792214596,3687
3688,3,Yddre,None,Sonmi-451,Leia,None,Kiya-T4 Pk,Pk Priam,None,None,18.539984355234143,3688
3689,2,None,None,Teal'c,Brown Tifa ,None,Pandora Bl,Nek_Gl7,Pyram1d,None,31.41049827539719,3689
3690,4,None,Goldy Flewer,Silver Liner Kb2,Skrill,Sunny,Black Aredeko,Silver Nek-T2,Geometria,Silver Innoza,77.08540629663285,3690
3691,1,Ohm,None,L3x4,Gi Mkia-Wa,None,Coco-Dk,3mr0s,None,None,20.762192438255404,3691
3692,1,None,70 Purple,Kida,lanu,None,Bl PSLV,Maua,None,None,22.654087235001615,3692
3693,4,None,Goldy Flewer,Goldy Liner Kb2,Blond shorty 0,None,Blue Kroko,Goldy Nek-T2,Ona Jenta,None,39.25921361198288,3693
3694,3,Yddre,None,None,Dk Leia,None,Kiya-T4 Pk,B3cky,Ring Hysteria ,None,28.51062122900411,3694
3695,3,None,Sh4ggy Sl,Atlas,Dk Leia,Pk M3rm4id,P13N-FU Wh,Pk J4w,None,None,37.33363404618727,3695
3696,4,Yddre,Damondy,None,Blond shorty 0,Sunny,Pryzo Blue,Purple Padm3,None,Silver Innoza,60.35680934495347,3696
3697,3,Mothered,None,Sonmi-451,Dk Leia,Fire,Zh0ra Dk,None,3-Ncke,None,47.69542658160661,3697
3698,3,Ohm,None,None,Dk Leia,None,Str4w-1r1,None,Ring Hysteria ,None,22.16539932169109,3698
3699,4,None,None,blue jewels,Brado,None,Red kroko,None,None,Silver Innoza,28.6273753346093,3699
3700,1,Yddre,70 Purple,Kida,Gi Mkia-Wa,Sapphire,M3b Pr,None,None,None,36.85307550476161,3700
3701,1,Yddre,70 Blue,Yoona-939,Dk F4la,None,Ye  Kn1-ght,3mr0s,None,None,27.049128892275824,3701
3702,3,THO,C3d-Gl,None,Br Leia,Mahubiri,Str4w-1r1,Pk J4w,None,None,37.91958885324237,3702
3703,4,Angel3,Goldy Flewer,blue jewels,Grand line,Sunny,Blue Kroko,Purple Padm3,Ring Hysteria ,None,62.86515126174733,3703
3704,2,None,None,Ltt Loop  HT-X,Fr33zy,None,Rorschach,Neckilver,None,None,14.421965134915457,3704
3705,1,None,Sl J0sh1,Yoona-939,Gi Mkia-Wa,None,Wh 1ungle,3mr0s,None,None,21.375850282723142,3705
3706,4,Yddre,Brown River Cubo,Silver Liner Kb2,Macca gold,Sunny,Purple Aredeko,Purple Padm3,Ring Hysteria ,Silver Innoza,81.22384399294094,3706
3707,4,Mothered,Goldy Flewer,Dark Tb2,Bald,Sunny,Blue Kroko,None,Ring Hysteria ,Silver Innoza,77.24659110403083,3707
3708,4,Yddre,Goldy Flewer,Purple Hk-Tk,Shorty,Emerald,Ivor snake,Silver Nek-T2,None,None,44.368352217349184,3708
3709,4,None,None,Copper Hk-Tk,Double line,None,White Aredeko,None,Ring Hysteria ,None,23.193647802231464,3709
3710,1,Yddre,D4isy,Yoona-939,Dk F4la,None,Leeloo Bl,V0l-T4n,None,None,26.37110756203591,3710
3711,3,THO,C3d-Gl,Atlas,Dk Leia,Fire,Kiya-T4 Rd,None,Itz4,None,53.97619853467142,3711
3712,3,Mothered,C3d-Gl,None,Pk Motok-0,None,Str4w-1r1,None,None,None,16.58986320417864,3712
3713,3,THO,Sh4ggy Sl,None,Br Leia,None,Kiya-T4 Pk,Pk J4w,None,None,20.7208197098004,3713
3714,3,Ohm,None,Neo,Leia,None,Zh0ra Rd,B3cky Br,None,None,21.209979120953886,3714
3715,1,Yddre,D4isy,Ch4n1,Dk Mkia-Wa,None,Coco-Bl,None,None,None,20.83178405373876,3715
3716,2,None,None,Nebula,Xtail,None,Mono White,N0v4,Pyram1d,None,31.11038467890342,3716
3717,4,THO,None,Goldy Liner Kb2,Tiger king,None,Pryzo Red,Purple Padm3,Ring Hysteria ,None,36.17855738633998,3717
3718,2,None,Double 50X-TS Silver,P-43cock Dark,Blond shorty,None,Gr Paiesly,Nek_Gl7,None,None,22.79603939312173,3718
3719,1,Yddre,None,L3x4,Dk Mkia-Wa,Sapphire,Leeloo Bl,V0l-T4n,None,None,34.208062521478446,3719
3720,3,None,None,Sonmi-451,Br Leia,Mahubiri,Mam3-Shib0r1,B3cky Br,None,None,30.3746620004379,3720
3721,4,Mothered,Goldy Flewer,None,Shorty Blue,None,Vintegio Br,None,None,None,16.890349464428215,3721
3722,3,THO,None,Sonmi-451,Pk Motok-0,Pk M3rm4id,P13N-FU Wh,B3cky,None,None,36.089122873476995,3722
3723,1,Ohm,Dk J0sh1,None,Mahogany,Sapphire,Or PSLV,None,None,None,31.04132052914211,3723
3724,3,Ohm,None,Atlas,Pk Motok-0,Mahubiri,Kiya-T4 Rd,Pk J4w,None,None,37.30575651562342,3724
3725,3,Yddre,Sh4ggy Sl,None,Dk Motok-0,Fire,Zh0ra Dk,Pk Priam,Ring Hysteria ,None,51.82816102340235,3725
3726,1,None,D4isy,L3x4,Mahogany,None,Gr  Kn1-ght,V0l-T4n,None,None,20.981247085633417,3726
3727,1,THO,None,M0-Nonok3,Dk Mkia-Wa,None,Tq 1ungle,Maua,None,None,20.06496597719603,3727
3728,1,None,Gl J0sh1,L3x4,Dk Mkia-Wa,None,Gr  Kn1-ght,None,None,None,14.91105605236028,3728
3729,3,Yddre,Sh4ggy Gl,Sonmi-451,Pk Motok-0,None,Kiya-T4 Bl,Pk J4w,None,None,26.56908775033226,3729
3730,4,None,Gyraphe,Light Tb2,Macca,Sunny,Purple Aredeko,None,None,None,31.775530493780757,3730
3731,1,THO,Gl J0sh1,Tiger,Mahogany,None,Br PSLV,None,None,None,19.97862537624503,3731
3732,4,Mothered,Goldy Flewer,None,Skrill,None,Sun snake,Silver Nek-T2,Geometria,Silver Innoza,62.85625893471537,3732
3733,2,THO,None,None,Blond Tifa,None,Pr Paiesly,Nek_Gl7,Pyram1d,None,31.219162914331193,3733
3734,1,Yddre,70 Blue,Yoona-939,Pr F4la,None,Br  Kn1-ght,None,None,None,20.823438981820072,3734
3735,4,THO,Goldy Flewer,Silver Liner Kb2,Macca,Sunny,Amy Snake,Silver Nek-T2,None,Silver Innoza,64.89239361902588,3735
3736,4,Yddre,Gyraphe,Silver Liner Kb2,Blond shorty 0,None,Ruby snake,Silver Nek-T2,None,None,26.324943398063887,3736
3737,1,THO,None,Yoona-939,Dk F4la,None,Gr PSLV,None,None,None,12.608061154372368,3737
3738,4,THO,Damondy,None,Blond shorty 0,None,Pryzo Red,Silver Nek-T2,None,None,21.757798106661504,3738
3739,4,THO,Goldy Flewer,Silver Liner Kb2,Grand line,None,White Aredeko,None,Ona Jenta,None,36.54484251011612,3739
3740,4,None,Goldy Flewer,Purple Hk-Tk,Macca,None,Ruby snake,Silver Nek-T2,Ring Hysteria ,None,36.76993081623121,3740
3741,2,None,None,Teal'c,Xtail,None,Mono White,Plav4,None,None,13.741127084243216,3741
3742,4,Yddre,Green River Cubo,Silver Liner Kb2,Double line,None,Pryzo Red,None,Ring Hysteria ,None,35.07254042011226,3742
3743,2,Ciblo,None,Teal'c,M1ley,None,buildy pink,Neckilver,None,None,23.026381554606147,3743
3744,1,None,Big J0sh1,M0-Nonok3,Dk F4la,None,Leeloo Dk,3mr0s,None,None,21.9288312674729,3744
3745,1,Yddre,D4isy,None,lanu,None,Coco-Dk,None,None,None,13.541616478588997,3745
3746,1,None,Dk J0sh1,M0-Nonok3,Dk F4la,None,Leeloo Bl,V0l-T4n,None,None,21.12574269233467,3746
3747,2,None,None,None,Dark Tifa,None,buildy yellow,None,None,None,2.022620803261322,3747
3748,1,Angel3,Gl J0sh1,Yoona-939,Mahogany,None,Br  Kn1-ght,None,None,None,23.029183881828384,3748
3749,2,None,Double 50X-TS Silver,Teal'c,Xtail,None,Pandora Wh,Nek_Gl7,None,None,21.698442194227738,3749
3750,3,Ohm,Sh4ggy Gl,Neo,Leia,Mahubiri,Str4w-J4p,None,None,None,37.42816709667557,3750
3751,1,Yddre,70 Blue,Tiger Chain,Gi Mkia-Wa,None,Coco-Br,None,None,None,20.498323320810886,3751
3752,4,Yddre,Damondy,Copper Hk-Tk,Macca,None,Red kroko,Goldy Nek-T2,Ona Jenta,Goldy Innoza,67.03658446075849,3752
3753,2,Ohm,Diamond Perly,P-43cock Blue,Fr33zy,Sapphire,Pandora Kh,None,Pyram1d,None,54.89843172765656,3753
3754,2,Yddre,None,Teal'c,Blond shorty,None,Rorschach,None,None,None,11.75773730004851,3754
3755,3,None,C3d-Gl,None,Leia,1R-1cent,Mam3-000,None,Ring Hysteria ,None,41.50343984812742,3755
3756,4,Yddre,Brown River Cubo,Purple Hk-Tk,Double line,Ruby,Amy Snake,Silver Nek-T2,Ring Hysteria ,None,59.665133078870745,3756
3757,1,Yddre,D4isy,M0-Nonok3,Mahogany,None,Wh 1ungle,Maua,None,None,27.279759644474062,3757
3758,1,None,None,M0-Nonok3,Dk F4la,None,M3b Rd,Maua,None,None,14.675019536598896,3758
3759,1,None,70 Purple,M0-Nonok3,Dk F4la,None,Cameron Light,V0l-T4n,None,None,21.00902396003309,3759
3760,4,Yddre,None,Purple Hk-Tk,Grand line,None,White Aredeko,None,None,Silver Innoza,34.32809688860522,3760
3761,1,Ohm,Dk J0sh1,Yoona-939,lanu,Fire,M3b Dk,3mr0s,None,None,44.19487624375862,3761
3762,3,Ohm,C3d-Gl,Neo,Br Leia,Pk M3rm4id,Kiya-T4 Rd,B3cky,None,None,44.83683153262151,3762
3763,1,THO,70 Blue,None,Gi Mkia-Wa,None,M3b Gr,3mr0s,None,None,21.773711043410632,3763
3764,2,None,None,Teal'c,Fr33zy,None,Pandora Bl,Goldy J4w,None,None,14.269143846918642,3764
3765,4,None,Perly,Silver Liner Kb2,Tiger king,None,Red kroko,Dark Padm3,Ring Hysteria ,None,38.38697768513485,3765
3766,1,None,Big J0sh1,M0-Nonok3,Mahogany,None,Bl PSLV,V0l-T4n,None,None,21.000715481056083,3766
3767,4,H3art,Green River Cubo,Silver Liner Kb2,Tiger king,None,Vintegio,Silver Nek-T2,None,Goldy Innoza,52.58731584613846,3767
3768,3,THO,Glody Cora,None,TGIF,None,Mam3-Shib0r1,None,3-Ncke,None,32.880998173837575,3768
3769,3,Ohm,Glody Cora,None,Br Leia,Fire,Str4w-Pur,None,None,None,31.413514783086622,3769
3770,1,None,D4isy,Tiger,Mahogany,Sapphire,M3b Goldy Bl,Maua,None,None,37.786121249316416,3770
3771,3,THO,Sh4ggy Gl,Sonmi-451,Dk Leia,Pk M3rm4id,Kiya-T4 Pk,B3cky,None,None,42.92561898998894,3771
3772,3,Ohm,Sh4ggy Gl,Neo,Dk Motok-0,None,Zh0ra Dk,Pk Priam,None,None,27.7052630999371,3772
3773,3,Yddre,Sh4ggy Sl,None,Leia,Fire,Kiya-T4 Rd,B3cky,Ring Hysteria ,None,51.91430148553145,3773
3774,3,THO,Sh4ggy Gl,Atlas,Dk Leia,Mahubiri,X-0c Bitum Bl,None,None,None,36.62549685072087,3774
3775,2,Mothered,None,P-43cock Blue,Brown Tifa ,None,Rorschach,Nek_Gl7,None,None,22.90150535348937,3775
3776,4,Mothered,Brown River Cubo,blue jewels,Macca,None,Vintegio Br,None,Geometria,None,39.84808516971565,3776
3777,3,Ohm,Sh4ggy Gl,None,Dk Leia,None,Str4w-1r1,Pk Priam,Ring Hysteria ,None,36.59183609247086,3777
3778,4,None,Brown River Cubo,blue jewels,Macca,None,Black Aredeko,None,None,Silver Innoza,36.20019475313324,3778
3779,1,None,Sl J0sh1,M0-Nonok3,Dk Mkia-Wa,None,Br PSLV,V0l-T4n,None,None,20.544955119894688,3779
3780,3,THO,Sh4ggy Sl,Sonmi-451,Br Leia,Pk M3rm4id,Zh0ra Dk,Pk J4w,None,None,42.56162939735585,3780
3781,4,THO,Brown River Cubo,Dark Tb2,Skrill,None,Vintegio Br,None,Ona Jenta,None,37.38666179920848,3781
3782,3,Yddre,None,None,Dk Motok-0,Pk M3rm4id,Mam3-000,None,None,None,22.34556947880994,3782
3783,2,None,None,Nebula,Xtail,None,Pandora Bl,N0v4,Pyram1d,None,31.157634012838248,3783
3784,4,None,Gyraphe,None,Grand line,None,Shiny snake,Silver Nek-T2,Ona Jenta,None,32.32528988760637,3784
3785,1,None,Gl J0sh1,Yoona-939,lanu,Fire,Cameron,V0l-T4n,None,None,36.78580315813322,3785
3786,2,None,Diamond Perly,Metropolis Noisa,M1ley,None,Pandora Bl Cl,None,None,None,15.219844902912975,3786
3787,2,None,None,Ltt Loop  HT-X,Xtail,None,SG1,Smakras,None,None,14.544233801820432,3787
3788,1,None,Dk J0sh1,M0-Nonok3,Dk F4la,None,Bl PSLV,None,None,None,14.930490356178305,3788
3789,3,Ohm,Sh4ggy Gl,None,Br Leia,Pk M3rm4id,P13N-FU Dk,None,None,None,31.218911236362707,3789
3790,3,Ohm,Sh4ggy Gl,Atlas,Leia,Esmerald,Mam3-Shib0r1,None,3-Ncke,None,55.753947200150044,3790
3791,2,None,Diamond Perly,Ltt Loop  HT-X,Blond shorty,None,Pk Paiesly,Neckilver,None,None,23.351775174477606,3791
3792,1,None,Sl J0sh1,Yoona-939,lanu,None,Leeloo Bl,None,None,None,13.74393660541562,3792
3793,2,None,Diamond Perly,Loop HT-X,Blond shorty,None,Pandora Bl Cl,Nek_Gl7,None,None,23.104463348735933,3793
3794,3,Ciblo,Sh4ggy Sl,Sonmi-451,Dk Motok-0,None,Kiya-T4 Rd,None,None,None,21.951854841077196,3794
3795,3,Ohm,Glody Cora,Sonmi-451,Dk Motok-0,Pk M3rm4id,Zh0ra Dk,None,None,None,37.04749549291172,3795
3796,2,None,None,None,Xtail,Sapphire,Mono White,Goldy J4w,None,None,23.990209734612336,3796
3797,1,Ohm,Sl J0sh1,L3x4,lanu,None,Cameron,V0l-T4n,None,None,27.209947266024287,3797
3798,4,None,Damondy,Goldy Liner Kb2,Grand line,None,Yel Kroko,None,Ring Hysteria ,None,31.255692212164917,3798
3799,4,H3art,Goldy Flewer,blue jewels,Shorty,Sunny,Kruel,None,Ona Jenta,Silver Innoza,79.04351935520273,3799
3800,3,Yddre,None,Atlas,Dk Motok-0,Pk M3rm4id,X-0c Bitum,None,None,None,28.757881809730858,3800
3801,1,Angel3,70 Blue,Tiger,Dk F4la,None,Leeloo Dk,V0l-T4n,None,None,29.888320870884648,3801
3802,2,Angel3,Double 50X-TS Goldy,Ltt Loop  HT-X,Blond Tifa,None,Pk Paiesly,None,None,None,24.04925674960446,3802
3803,3,Yddre,Glody Cora,None,Dk Motok-0,None,Kiya-T4 Pk,Pk J4w,Itz4,None,38.32830960857761,3803
3804,2,Yddre,None,Loop HT-X,Blond shorty,None,buildy pink gold,M3tr0 Tw1,Pyram1d,None,37.150144756521755,3804
3805,3,None,None,None,Leia,Pk M3rm4id,Str4w-1r1,B3cky,None,None,23.97909452876252,3805
3806,1,Ohm,D4isy,M0-Nonok3,lanu,None,Gr PSLV,V0l-T4n,None,None,27.04599233434045,3806
3807,2,None,None,Metropolis Noisa,M1ley,None,Rorschach,N0v4,None,None,13.94954684327773,3807
3808,3,THO,C3d-Gl,Sonmi-451,Dk Leia,Pk M3rm4id,Kiya-T4 Rd,Pk Priam,None,None,42.66443154786118,3808
3809,2,Mothered,None,Teal'c,Fr33zy,None,Rorschach,Neckilver,None,None,21.73720543856989,3809
3810,1,Ohm,Gl J0sh1,Yoona-939,Gi Mkia-Wa,None,Coco-Dk,None,None,None,21.640097694708473,3810
3811,3,Yddre,None,None,Br Leia,Pk M3rm4id,Mam3-000,Pk Priam,Ring Hysteria ,None,44.81968560837706,3811
3812,2,None,94 Goldy PU,Teal'c,Xtail,Sapphire,Zippy,Smakras,None,None,38.18649257989601,3812
3813,4,None,Gyraphe,Dark Tb2,Brado,None,Vintegio,None,None,None,14.786924917553716,3813
3814,1,Ohm,70 Blue,Tiger Chain,Dk Mkia-Wa,None,M3b Dk,None,None,None,21.45668469275378,3814
3815,4,Fl3wy,Goldy Flewer,Purple Hk-Tk,Macca,None,Pryzo Red,Purple Padm3,Ring Hysteria ,None,46.02892166654552,3815
3816,1,None,70 Purple,Kida,Gi Mkia-Wa,None,Coco-Br,3mr0s,None,None,22.35119851617566,3816
3817,3,Mothered,None,Arkosmel,Br Leia,None,P13N-FU Gr,Pk Priam,None,None,22.254737009895777,3817
3818,1,None,D4isy,M0-Nonok3,lanu,None,Coco-Bl,3mr0s,None,None,20.71725950239587,3818
3819,3,None,Glody Cora,None,Pk Motok-0,Fire,Zh0ra Dk,4-Smakras Sl,3-Ncke,None,50.82048545210568,3819
3820,4,None,Damondy,None,Grand line,None,Amy Snake,Purple Padm3,Ring Hysteria ,None,31.478019462047257,3820
3821,1,THO,Gl J0sh1,Yoona-939,Gi Mkia-Wa,None,Leeloo Bl,None,None,None,20.692772093189074,3821
3822,1,Ohm,None,None,lanu,None,Cameron Light,V0l-T4n,None,None,13.202492658145882,3822
3823,3,Yddre,None,None,Br Leia,None,P13N-FU Wh,Abydoss,None,None,13.933586183445728,3823
3824,3,None,Sh4ggy Gl,None,Pk Motok-0,Esmerald,Kiya-T4 Pk,None,None,None,25.54079680059823,3824
3825,4,None,Brown River Cubo,Purple Hk-Tk,Macca,None,Pryzo Blue,None,Ona Jenta,None,31.17768421478486,3825
3826,2,None,None,Loop HT-X,M1ley,Fire,buildy blue gold,Plav4,None,None,30.946727131535074,3826
3827,3,Yddre,None,None,Pk Motok-0,None,Kiya-T4 Pk,Pk J4w,None,None,13.286127794675556,3827
3828,1,THO,None,None,Dk F4la,None,Cameron Light,None,None,None,6.5653612333302105,3828
3829,4,None,Brown River Cubo,Copper Hk-Tk,Shorty Blue,None,Yel Kroko,Silver Nek-T2,None,None,22.5217310443742,3829
3830,3,None,None,None,Dk Leia,None,Str4w-Pur,Abydoss,None,None,7.990714744927442,3830
3831,3,None,Glody Cora,None,Br Leia,Mahubiri,Zh0ra Gr,Pk J4w,None,None,32.057944778968064,3831
3832,4,None,Goldy Flewer,None,Blond shorty 0,None,Red kroko,Silver Nek-T2,None,None,15.459457260555807,3832
3833,3,Yddre,None,None,Leia,None,Str4w-J4p,B3cky Br,Ring Hysteria ,None,29.027444929741407,3833
3834,2,Yddre,94 Goldy PU,P-43cock Blue,Xtail,None,Gr Flowpow 0,None,None,None,20.676519062042907,3834
3835,4,None,Green River Cubo,Dark Tb2,Bald,None,Black Aredeko,None,None,None,15.359303313397387,3835
3836,2,Ciblo,None,P-43cock Blue,Blond Tifa,None,Mono White,Plav4,None,None,23.80164102743897,3836
3837,1,None,Big J0sh1,L3x4,lanu,None,Br PSLV,None,None,None,14.916623498271504,3837
3838,4,H3art,Brown River Cubo,Purple Hk-Tk,Shorty,None,Ruby snake,Silver Nek-T2,Ona Jenta,None,47.16782494189439,3838
3839,1,None,Dk J0sh1,M0-Nonok3,Dk Mkia-Wa,None,Br  Kn1-ght,V0l-T4n,None,None,21.16742082664774,3839
3840,3,None,None,Sonmi-451,Pk Motok-0,None,Mam3-Shib0r1,Pk Priam,None,None,13.161294758526305,3840
3841,4,Yddre,Brown River Cubo,Silver Liner Kb2,Brado,Sunny,Sun snake,Goldy Nek-T2,Ona Jenta,None,60.38450021014729,3841
3842,3,None,Sh4ggy Gl,None,Br Leia,Fire,X-0c Bitum Gr,Pk Priam,Ring Hysteria ,None,46.80053259640955,3842
3843,2,Mothered,None,Ltt Loop  HT-X,Fr33zy,Sapphire,buildy blue gold,Nek_Gl7,None,None,38.11132912591431,3843
3844,2,Yddre,None,Teal'c,Blond shorty,Fire,Pr Paiesly,None,None,None,28.341029192377786,3844
3845,4,THO,Damondy,Dark Tb2,Shorty,None,Vintegio,Purple Padm3,Ona Jenta,None,44.82060559378868,3845
3846,1,Mothered,Gl J0sh1,M0-Nonok3,Dk Mkia-Wa,None,Gr  Kn1-ght,None,None,None,22.395865319964834,3846
3847,1,Ohm,D4isy,Tiger Chain,lanu,None,Coco-Br,V0l-T4n,None,None,27.187710003999005,3847
3848,2,None,None,Teal'c,Brown Tifa ,None,Gr Flowpow 0,N0v4,None,None,14.380301699148234,3848
3849,1,None,Sl J0sh1,Kida,Mahogany,Fire,Or PSLV,3mr0s,None,None,37.544372176385714,3849
3850,1,None,70 Blue,Tiger,Dk Mkia-Wa,None,Bl PSLV,None,None,None,14.605382201859483,3850
3851,2,Angel3,94 Blue PU,None,M1ley,None,Gr Flowpow,None,None,None,17.631677154846052,3851
3852,4,THO,Gyraphe,Copper Hk-Tk,Brado,None,Pryzo Red,None,None,Silver Innoza,42.30350847933109,3852
3853,4,None,Goldy Flewer,Dark Tb2,Bald,None,Sun snake,None,Ring Hysteria ,None,31.133441372328203,3853
3854,2,Ohm,None,P-43cock Blue,Fr33zy,None,Dk Flowpow,None,None,None,13.733210404338067,3854
3855,3,THO,Sh4ggy Sl,None,Dk Motok-0,1R-1cent,Mam3-Shib0r1,None,Ring Hysteria ,None,46.19507249502108,3855
3856,2,None,Double 50X-TS Silver,Nebula,Blond shorty,Sapphire,Dk Flowpow 0,None,None,None,30.61916898948515,3856
3857,4,Ciblo,Brown River Cubo,None,Blond shorty 0,None,Amy Snake,Goldy Nek-T2,None,None,25.144527088435336,3857
3858,4,Yddre,None,Light Tb2,Macca,None,Ruby snake,None,Ring Hysteria ,None,28.188721525162542,3858
3859,4,Mothered,Goldy Flewer,Purple Hk-Tk,Shorty,None,Pryzo,None,Ring Hysteria ,None,38.217367149730826,3859
3860,3,THO,Sh4ggy Sl,Neo,Dk Leia,Mahubiri,X-0c Bitum Gr,Pk Priam,Ring Hysteria ,None,58.48966024082579,3860
3861,4,None,Gyraphe,Dark Tb2,Macca,None,Ivor snake,None,Ring Hysteria ,None,30.241513824578654,3861
3862,1,None,70 Blue,Yoona-939,Dk F4la,None,Coco-Br,None,None,None,14.758205991875325,3862
3863,1,None,D4isy,M0-Nonok3,lanu,Sapphire,Coco-Dk,V0l-T4n,None,None,35.99670590857871,3863
3864,4,None,Brown River Cubo,blue jewels,Double line,None,Ruby snake,Silver Nek-T2,Ona Jenta,Silver Innoza,60.20320475304204,3864
3865,1,THO,Big J0sh1,Yoona-939,lanu,None,Wh 1ungle,Maua,None,None,28.177205860990828,3865
3866,4,H3art,None,Copper Hk-Tk,Guerti,None,Pryzo Red,Purple Padm3,Ona Jenta,None,40.490055193464606,3866
3867,1,THO,D4isy,Yoona-939,Dk F4la,Esmerald,M3b Goldy Bl,3mr0s,None,None,44.45069005365087,3867
3868,2,Ohm,None,Metropolis Noisa,Blond shorty,None,Mono White,Neckilver,None,None,21.326064400805087,3868
3869,1,None,Dk J0sh1,None,Dk F4la,None,M3b Goldy Bl,V0l-T4n,None,None,15.475174743545573,3869
3870,4,Fl3wy,Green River Cubo,None,Shorty,None,Black Aredeko,Silver Nek-T2,Ring Hysteria ,None,39.981479947994025,3870
3871,2,None,Double 50X-TS Silver,Teal'c,Blond shorty,None,BL Kombinacija,M3tr0 Tw1,None,None,22.109699571395776,3871
3872,1,None,70 Blue,Yoona-939,Gi Mkia-Wa,None,M3b Rd,V0l-T4n,None,None,21.548130582962347,3872
3873,4,Mothered,Gyraphe,Goldy Liner Kb2,Grand line,None,Vintegio Br,Silver Nek-T2,None,Goldy Innoza,52.35137587912252,3873
3874,2,None,Double 50X-TS Silver,Teal'c,Blond shorty,Sapphire,Gr Flowpow,N0v4,None,None,37.614110121449976,3874
3875,4,Yddre,Damondy,Dark Tb2,Blond shorty 0,None,Pryzo Red,None,Ring Hysteria ,None,36.420065719220204,3875
3876,2,Ohm,None,P-43cock Dark,Brown Tifa ,None,buildy green gold,M3tr0 Tw1,None,None,22.18748184936437,3876
3877,2,THO,None,Ltt Loop  HT-X,Brown Tifa ,None,buildy yellow,M3tr0 Tw1,None,None,21.14848304553946,3877
3878,2,None,None,P-43cock Blue,Blond Tifa,Sapphire,Zippy,Neckilver,None,None,30.83275414074426,3878
3879,1,Ohm,70 Purple,L3x4,Pr F4la,Fire,Leeloo Bl,Maua,None,None,46.387091935768694,3879
3880,1,Angel3,D4isy,M0-Nonok3,Gi Mkia-Wa,None,M3b Rd,None,None,None,23.762767094207526,3880
3881,2,Ohm,None,P-43cock Dark,Fr33zy,None,Gadiagora,None,None,None,13.980533801759428,3881
3882,4,None,Gyraphe,None,Brado,None,Blue Kroko,None,None,None,8.177365594402374,3882
3883,4,None,Green River Cubo,None,Brado,None,Ivor snake,None,None,None,8.499676113722375,3883
3884,2,THO,None,Loop HT-X,M1ley,None,BL Kombinacija,N0v4,None,None,20.15647187435746,3884
3885,2,None,94 Blue PU,Loop HT-X,Xtail,None,Zippy,Neckilver,Pyram1d,None,39.76724707899591,3885
3886,2,Ohm,None,Metropolis Noisa,Fr33zy,None,Mono White,M3tr0 Tw1,None,None,20.975945423491556,3886
3887,1,None,70 Blue,Tiger,Dk Mkia-Wa,None,M3b Goldy Ye,None,None,None,14.797122764181466,3887
3888,3,THO,Sh4ggy Sl,Neo,Dk Leia,None,Mam3-Shib0r1,Pk Priam,None,None,26.05228499495581,3888
3889,4,Yddre,Damondy,None,Macca,None,Ivor snake,Purple Padm3,None,None,21.18828051427093,3889
3890,4,THO,Gyraphe,Purple Hk-Tk,Shorty,None,Black Aredeko,None,None,None,20.412927573281053,3890
3891,2,None,None,None,Blond Tifa,None,Mono Red,N0v4,None,None,8.40709117236028,3891
3892,1,None,None,M0-Nonok3,Dk Mkia-Wa,None,Rd PSLV,V0l-T4n,None,None,12.877117772727683,3892
3893,4,Mothered,Green River Cubo,Silver Liner Kb2,Grand line,None,Vintegio,None,Ring Hysteria ,None,37.33381782114611,3893
3894,4,Fl3wy,Green River Cubo,Dark Tb2,Blond shorty 0,Ruby,Ivor snake,None,Ring Hysteria ,None,56.906897372142154,3894
3895,3,THO,None,None,Dk Motok-0,None,Str4w-1r1,None,None,None,6.129277809382084,3895
3896,2,THO,Double 50X-TS Silver,None,Xtail,Fire,Pandora Kh,Neckilver,None,None,38.39520119805533,3896
3897,3,Ciblo,Sh4ggy Gl,None,Dk Motok-0,Mahubiri,X-0c Bitum,B3cky Br,None,None,41.297673909195346,3897
3898,2,None,Double 50X-TS Goldy,None,M1ley,None,Gr Flowpow 0,N0v4,None,None,15.83659525030554,3898
3899,2,None,None,Teal'c,M1ley,None,SG1,Neckilver,Pyram1d,None,30.899217629758297,3899
3900,1,THO,70 Purple,None,lanu,None,Coco-Dk,None,None,None,14.105688578986308,3900
3901,1,THO,Dk J0sh1,L3x4,Dk F4la,None,M3b Goldy Bl,V0l-T4n,None,None,27.482503143785287,3901
3902,1,Ohm,None,Tiger Chain,Mahogany,None,Wh 1ungle,3mr0s,None,None,19.703473234756803,3902
3903,3,None,Bl Pr1s,Sonmi-451,Dk Leia,None,Kiya-T4 Pk,Pk Priam,None,None,21.29341885462973,3903
3904,2,THO,None,Metropolis Noisa,Xtail,None,buildy blue silver,None,None,None,12.6163499239943,3904
3905,3,Ohm,None,None,Pk Motok-0,Mahubiri,X-0c Bitum Bl,None,None,None,24.204255385002043,3905
3906,3,None,None,Sonmi-451,Dk Leia,Mahubiri,Kiya-T4 Bl,Abydoss,Ring Hysteria ,None,46.07312177130012,3906
