,Beard Gene,Bones Gene,Teeth Gene,Nose Gene,Eyes Gene,Hair Gene,Skull Gene,Background ID,NAME,UNIQUENESS INDEX,Noname Trait,Rarity score,Token Id
5012,#8,#6,#3,#1,#21,#12,#7,#20,Riorol,12,None,46.30244762191389,5012
5013,#7,#15,#10,#5,#5,#54,#6,#39,Gephroindreth,11,None,52.3641020303253,5013
5014,#8,#15,#1,#0,#68,#12,#0,#28,Slikhikuz,22,None,0.9576406777372041,5014
5015,#8,#15,#0,#5,#45,#67,#14,#68,Chaonnea,22,None,0.6740602016364606,5015
5016,#8,#15,#7,#3,#4,#100,#8,#2,Mekiul,22,None,0.6822426197510283,5016
5017,#5,#3,#5,#0,#81,#101,#2,#67,Shauttaoken,2,None,85.194239039985,5017
5018,#8,#12,#5,#7,#8,#75,#10,#15,Ephrurzhuz,12,None,45.97367557255129,5018
5019,#8,#15,#10,#2,#48,#61,#7,#35,Vralmea,22,None,0.5836141682956436,5019
5020,#8,#15,#9,#0,#0,#122,#13,#10,Kestrountek,25,None,1.6484771281678074,5020
5021,#8,#15,#3,#1,#62,#24,#3,#9,Niubhaa,22,None,1.352225592662444,5021
5022,#8,#15,#9,#7,#75,#70,#5,#41,Voimmiath,22,None,0.8137853097591374,5022
5023,#8,#15,#6,#0,#45,#100,#6,#79,Xaolliuttouth,22,None,1.0069526434901492,5023
5024,#8,#15,#3,#2,#69,#40,#5,#60,Authuuz,22,None,0.8425676498561805,5024
5025,#8,#15,#9,#1,#80,#89,#11,#78,Glaulthoilra,22,None,0.5548207304015672,5025
5026,#8,#15,#5,#0,#78,#63,#10,#63,Pleabhoi,22,None,0.653486589858139,5026
5027,#3,#9,#6,#4,#84,#14,#8,#118,Bouliuh,2,None,85.37095028183775,5027
5028,#7,#15,#8,#4,#64,#88,#5,#88,Trijelferth,11,None,51.87092772021664,5028
5029,#8,#3,#0,#5,#52,#88,#14,#37,Gliasthaos,12,None,45.94903747081725,5029
5030,#8,#15,#1,#1,#88,#122,#12,#97,Aonsaoh,25,None,1.615595363660422,5030
5031,#8,#15,#10,#7,#32,#122,#1,#26,Touzziahlia,25,None,1.6155423278772951,5031
5032,#8,#15,#5,#2,#55,#41,#12,#84,Phrauphrion,22,None,0.2671880985048834,5032
5033,#8,#15,#1,#3,#45,#59,#2,#119,Denthiu,22,None,0.550723764667126,5033
5034,#8,#3,#9,#3,#8,#36,#11,#104,Chuthoijis,12,None,45.7846389120434,5034
5035,#8,#15,#1,#7,#68,#16,#2,#54,Orpoz,22,None,0.9371089983798835,5035
5036,#8,#15,#3,#2,#88,#101,#14,#43,Shrendroizih,22,None,0.719271500686308,5036
5037,#8,#15,#0,#7,#4,#22,#12,#38,Nognuszorm,22,None,0.7028478831270727,5037
5038,#8,#8,#4,#7,#38,#75,#10,#31,Tharnealdu,12,None,46.13805645659287,5038
5039,#8,#15,#7,#3,#81,#83,#13,#80,Poirlaolthaz,22,None,0.826102921320019,5039
5040,#8,#15,#9,#2,#17,#47,#12,#107,Dhiumlalliu,22,None,0.3287987635377052,5040
5041,#8,#15,#4,#4,#6,#26,#13,#25,Textrath,22,None,0.7891768092057241,5041
5042,#8,#0,#1,#1,#3,#50,#5,#5,Shaalphaa,12,None,46.01479936241773,5042
5043,#3,#15,#6,#6,#33,#122,#8,#24,Pungauh,15,None,42.71059153850093,5043
5044,#8,#15,#5,#4,#25,#104,#5,#60,Dhiorrauphea,22,None,0.45210970736787226,5044
5045,#8,#15,#2,#0,#26,#15,#1,#57,Heaszonios,22,None,0.858984687378332,5045
5046,#8,#15,#9,#2,#25,#115,#3,#11,Oimfeas,22,None,0.6699303510434121,5046
5047,#8,#15,#1,#6,#86,#23,#13,#119,Prokhath,22,None,1.2083640574676446,5047
5048,#3,#1,#8,#7,#8,#91,#0,#11,Voknaacek,2,None,85.65446993020545,5048
5049,#4,#15,#7,#3,#35,#28,#13,#121,Bousekruu,11,None,52.29012730181726,5049
5050,#8,#15,#0,#4,#53,#29,#12,#45,Zurdeth,22,None,0.5055679663712472,5050
5051,#8,#15,#1,#1,#36,#2,#1,#81,Lialthaw,22,None,0.9493781000371487,5051
5052,#8,#15,#7,#5,#71,#72,#9,#14,Lidhozzuul,22,None,1.154892232503309,5052
5053,#8,#6,#8,#5,#53,#28,#9,#47,Thratri,12,None,46.15041394276794,5053
5054,#8,#5,#8,#0,#47,#71,#0,#116,Chendartal,12,None,46.039430886942846,5054
5055,#8,#15,#5,#6,#3,#95,#13,#112,Ziubroipho,22,None,0.8549123894160497,5055
5056,#8,#15,#3,#1,#7,#79,#10,#98,Muphiphraa,22,None,0.9288439525159009,5056
5057,#3,#15,#9,#7,#7,#122,#12,#67,Kephrikra,15,None,42.283185693005045,5057
5058,#8,#13,#1,#3,#61,#7,#0,#10,Beanthaus,12,None,46.11753053044593,5058
5059,#8,#15,#2,#4,#5,#66,#6,#119,Uulphearnia,22,None,0.7356992286590031,5059
5060,#8,#15,#4,#1,#60,#122,#4,#15,Kaudiuz,25,Game Token,34.38651090948889,5060
5061,#8,#15,#3,#7,#66,#82,#14,#15,Drondouth,22,None,1.2042786007996604,5061
5062,#8,#15,#4,#7,#26,#18,#8,#58,Ghassujun,22,None,0.7357280090341665,5062
5063,#8,#15,#1,#2,#15,#122,#0,#95,Phruuthrausouz,25,Game Token,34.27968524589726,5063
5064,#8,#15,#3,#3,#84,#96,#10,#71,Thighox,22,None,0.764468001335389,5064
5065,#8,#15,#1,#4,#76,#122,#12,#111,Slistrutrarm,25,Game Token,34.43999957579015,5065
5066,#8,#10,#0,#2,#85,#0,#5,#23,Rinte,13,None,50.77404282855535,5066
5067,#8,#13,#6,#1,#21,#113,#5,#22,Baallio,12,None,46.03943623070842,5067
5068,#8,#15,#5,#2,#46,#122,#8,#130,Thoigriokhaal,26,Game Token,39.77935262216898,5068
5069,#8,#15,#0,#2,#12,#26,#0,#62,Ezzealun,22,None,0.45622393775115566,5069
5070,#8,#15,#8,#1,#49,#30,#11,#48,Khoingoulfiu,22,None,0.5754116102955097,5070
5071,#8,#1,#7,#6,#84,#25,#5,#45,Aagnaa,12,None,46.33535775187778,5071
5072,#8,#8,#5,#1,#4,#110,#3,#86,Yotha,12,None,46.027132182189106,5072
5073,#8,#15,#7,#5,#41,#61,#13,#53,Bibuc,22,None,1.1014841296672477,5073
5074,#8,#11,#3,#7,#31,#122,#0,#6,Jilthu,16,None,38.18993013763042,5074
5075,#4,#15,#1,#2,#77,#21,#10,#20,Rukisuz,11,None,52.207974261320246,5075
5076,#2,#8,#3,#6,#16,#31,#12,#43,Tiobbea,2,None,85.8558480438583,5076
5077,#8,#15,#9,#7,#56,#39,#12,#99,Bhestriath,22,None,0.7685962075805914,5077
5078,#8,#15,#0,#1,#24,#70,#0,#110,Sthrekaothax,22,None,0.5753848900991667,5078
5079,#8,#7,#10,#5,#7,#58,#5,#50,Xiszaur,12,None,45.98191471792961,5079
5080,#8,#15,#7,#2,#21,#110,#10,#108,Jidazziorth,22,None,0.6123710200887629,5080
5081,#8,#15,#6,#2,#19,#122,#12,#83,Cimmilris,25,Game Token,34.25498548850871,5081
5082,#8,#15,#2,#2,#34,#100,#11,#27,Suphraultharm,22,None,0.4438656263915404,5082
5083,#8,#15,#5,#1,#54,#77,#1,#43,Laphruurm,22,None,0.5424916097742287,5083
5084,#8,#15,#3,#6,#29,#60,#1,#40,Ghioldulthearth,22,None,1.47141244348903,5084
5085,#8,#10,#2,#7,#42,#122,#5,#46,Drautrarnaal,16,None,37.594035760848605,5085
5086,#5,#15,#9,#2,#10,#122,#10,#111,Bloknunthaal,15,None,41.950323674140975,5086
5087,#8,#15,#7,#7,#45,#122,#6,#91,Irpana,25,Game Token,34.76051192971422,5087
5088,#8,#6,#10,#5,#61,#106,#3,#60,Grosighal,12,None,46.331224614231196,5088
5089,#8,#15,#4,#5,#83,#0,#9,#25,Roithiuthao,22,None,1.0234181920106893,5089
5090,#8,#15,#1,#0,#85,#122,#14,#78,Dhiamfaos,25,Game Token,34.608499220838546,5090
5091,#8,#12,#0,#1,#28,#2,#7,#131,Fruukon,12,None,45.94493886474913,5091
5092,#8,#15,#10,#6,#70,#122,#0,#46,Ioxionsi,25,Game Token,34.665980447733745,5092
5093,#3,#15,#0,#4,#58,#61,#2,#127,Strurzethuss,11,None,51.89972403216143,5093
5094,#8,#15,#9,#6,#73,#122,#6,#68,Phraophruno,25,Game Token,34.73587465188749,5094
5095,#8,#7,#6,#4,#23,#109,#7,#22,Sthrubrurm,12,None,46.25314963220533,5095
5096,#8,#15,#1,#2,#5,#20,#1,#110,Yummahr,22,None,0.7192427247814643,5096
5097,#8,#15,#2,#3,#33,#52,#12,#119,Gondalthe,22,None,0.5384279446381381,5097
5098,#6,#15,#8,#2,#82,#103,#10,#17,Shriugraudoi,11,None,51.961402521433975,5098
5099,#8,#15,#6,#0,#57,#122,#2,#18,Wruntix,25,Game Token,34.546791130750314,5099
5100,#8,#15,#10,#6,#40,#119,#1,#97,Etrias,22,None,1.011031929383391,5100
5101,#8,#14,#9,#3,#52,#3,#11,#30,Bliakixhio,12,None,45.764073522825385,5101
5102,#8,#12,#7,#2,#43,#43,#6,#15,Drumo,12,None,45.98193157048795,5102
5103,#8,#15,#6,#1,#77,#45,#10,#3,Wianniasa,22,None,0.8466333700621544,5103
5104,#7,#15,#4,#1,#28,#111,#13,#59,Igrarth,11,None,52.322990160794724,5104
5105,#8,#15,#10,#4,#13,#93,#14,#108,Draarrulfuw,22,None,0.620638942740397,5105
5106,#8,#15,#7,#0,#41,#122,#4,#51,Stroblu,25,Game Token,34.82625203990945,5106
5107,#8,#15,#1,#0,#86,#46,#2,#106,Stounsuuz,22,None,0.842537224768247,5107
5108,#8,#15,#0,#2,#12,#13,#8,#35,Pegrois,22,None,0.30416847829472426,5108
5109,#6,#15,#9,#0,#70,#31,#10,#29,Llionsugnou,11,None,52.34767306681094,5109
5110,#2,#15,#3,#2,#62,#122,#11,#80,Struulthun,15,None,42.24210671362448,5110
5111,#4,#15,#6,#0,#25,#122,#6,#67,Texxithutt,15,None,42.3941334025587,5111
5112,#8,#15,#2,#5,#32,#1,#0,#127,Shiuxxoldoil,22,None,0.9289006882641431,5112
5113,#8,#15,#4,#3,#79,#26,#10,#99,Driuthraz,22,None,0.7315944582023093,5113
5114,#8,#11,#4,#3,#46,#47,#9,#73,Plemuu,12,None,46.12985924327063,5114
5115,#8,#15,#7,#0,#19,#65,#5,#96,Crebordorr,22,None,0.9904829816367566,5115
5116,#8,#1,#6,#7,#18,#80,#12,#106,Praaddiudho,12,None,46.1956075669943,5116
5117,#8,#15,#5,#5,#17,#122,#12,#39,Jioldauth,25,Game Token,34.27147733546461,5117
5118,#8,#15,#9,#3,#26,#122,#4,#95,Veltu,25,Game Token,34.160560883846834,5118
5119,#8,#0,#4,#0,#23,#122,#1,#72,Khoigroigneas,16,None,37.77487315442406,5119
5120,#8,#2,#2,#6,#21,#118,#13,#101,Thrirpha,12,None,46.32301259876771,5120
5121,#8,#15,#2,#1,#56,#91,#1,#106,Drersith,22,None,0.7068733163546638,5121
5122,#8,#7,#6,#4,#6,#35,#11,#20,Cobleth,12,None,46.04764659999944,5122
5123,#0,#1,#5,#2,#24,#24,#6,#48,Ghexxiachoin,2,None,85.10384726355447,5123
5124,#8,#15,#4,#2,#37,#113,#6,#125,Drengou,22,None,0.522008850951331,5124
5125,#8,#7,#1,#3,#29,#2,#7,#13,Guugnia,12,None,46.12574788931007,5125
5126,#8,#15,#8,#2,#49,#49,#7,#115,Driallougao,22,None,0.5096665755412243,5126
5127,#8,#15,#2,#4,#38,#25,#0,#29,Darchir,22,None,0.6288538324370659,5127
5128,#8,#10,#0,#6,#3,#121,#1,#66,Hiostro,12,None,46.138110305700515,5128
5129,#8,#15,#2,#3,#74,#117,#7,#89,Sloilphiobbou,22,None,0.6493768830735905,5129
5130,#8,#15,#1,#7,#45,#56,#1,#80,Vastrurkiass,22,None,1.2206952318876325,5130
5131,#8,#12,#8,#4,#64,#44,#4,#45,Phaunthiuh,12,None,45.916147890913585,5131
5132,#8,#4,#4,#1,#29,#120,#13,#130,Pukhorth,12,None,45.94079174932478,5132
5133,#8,#15,#9,#0,#76,#122,#2,#1,Pamloilloi,25,Game Token,34.324915043951606,5133
5134,#8,#15,#10,#2,#72,#16,#4,#37,Zakhith,22,None,0.49319362608691175,5134
5135,#3,#15,#2,#5,#15,#122,#3,#72,Ghaabhial,15,None,42.53797068444385,5135
5136,#8,#15,#7,#6,#31,#118,#4,#26,Prebbauh,22,None,1.1836540181610455,5136
5137,#8,#10,#9,#2,#38,#122,#0,#73,Wrophro,16,None,37.41321892663893,5137
5138,#8,#15,#7,#0,#18,#122,#10,#122,Thiungoullauth,25,Game Token,34.61256617658618,5138
5139,#8,#15,#10,#3,#74,#11,#14,#43,Chaothaath,22,None,0.4685390829727301,5139
5140,#2,#15,#5,#1,#60,#65,#1,#34,Gussoxxiuss,11,None,52.096978464809965,5140
5141,#0,#15,#6,#5,#38,#61,#12,#105,Tintirtoiss,11,None,52.3846579654555,5141
5142,#8,#15,#9,#1,#29,#121,#9,#26,Praugraphuz,22,None,0.8754083061235703,5142
5143,#8,#15,#0,#2,#17,#76,#13,#104,Phaudrau,22,None,0.34936209996660955,5143
5144,#8,#15,#4,#5,#6,#78,#12,#73,Sthruubramman,22,None,0.8590479964125627,5144
5145,#8,#15,#0,#7,#86,#66,#3,#63,Grandirsiarth,22,None,0.8631297506521939,5145
5146,#3,#15,#8,#7,#36,#3,#3,#127,Riandra,11,None,52.614789641293456,5146
5147,#8,#15,#0,#7,#40,#36,#6,#56,Lendegne,22,None,0.6123997948076032,5147
5148,#8,#15,#10,#1,#77,#71,#14,#95,Sleban,22,None,0.6822483738737172,5148
5149,#5,#2,#10,#7,#41,#105,#6,#122,Khiudhiah,2,None,85.58462505019216,5149
5150,#5,#15,#0,#6,#5,#39,#3,#88,Laphek,11,None,52.60658009098328,5150
5151,#8,#15,#0,#6,#52,#122,#12,#22,Shaustraungi,25,Game Token,34.54679565644736,5151
5152,#8,#15,#2,#6,#69,#110,#13,#83,Dhuulmiaphith,22,None,1.1877982540608163,5152
5153,#8,#15,#7,#6,#65,#122,#2,#56,Sthrusaommias,25,Game Token,34.59609692883037,5153
5154,#7,#15,#10,#0,#77,#28,#8,#6,Sthalthal,11,None,52.162716517563304,5154
5155,#8,#15,#8,#4,#46,#21,#8,#38,Bloibrongaa,22,None,0.4521253292197957,5155
5156,#8,#15,#7,#3,#41,#104,#10,#36,Ungous,22,None,0.8219812920100456,5156
5157,#8,#15,#5,#2,#24,#122,#6,#7,Hadez,26,Game Token,40.038277735718545,5157
5158,#8,#15,#1,#2,#10,#116,#11,#28,Pasoiw,22,None,0.5548589599380602,5158
5159,#8,#5,#1,#4,#58,#111,#13,#102,Sthrozerr,12,None,46.00656679506941,5159
5160,#8,#15,#0,#3,#62,#72,#11,#107,Houlnilphius,22,None,0.3329060067198772,5160
5161,#8,#15,#8,#2,#36,#122,#13,#100,Plousthaon,26,Game Token,40.03005339029191,5161
5162,#8,#15,#4,#0,#61,#3,#9,#17,Lakhuherth,22,None,0.9864004058618197,5162
5163,#8,#15,#2,#2,#6,#89,#10,#60,Praossuu,22,None,0.48907117296085706,5163
5164,#8,#15,#10,#5,#23,#99,#5,#69,Shekriadruun,22,None,0.7110233123071396,5164
5165,#8,#15,#7,#5,#28,#29,#2,#116,Xiomiun,22,None,1.0192887523221403,5165
5166,#8,#15,#6,#3,#5,#122,#7,#37,Valnantau,25,Game Token,34.476946256393326,5166
5167,#8,#15,#8,#4,#75,#37,#2,#85,Zoberchott,22,None,0.36580750385757044,5167
5168,#8,#15,#1,#2,#19,#7,#9,#115,Greboxxauth,22,None,0.8137906511527065,5168
5169,#8,#15,#5,#3,#76,#66,#13,#72,Suthrokrerth,22,None,0.41514536699431853,5169
5170,#8,#15,#10,#7,#12,#44,#6,#49,Shriorlaazzoil,22,None,0.8631342735210805,5170
5171,#8,#15,#6,#2,#78,#117,#11,#122,Sthrummidurr,22,None,0.40687621016948966,5171
5172,#8,#11,#7,#0,#43,#44,#11,#128,Ghiucial,12,None,46.42987032905819,5172
5173,#5,#10,#1,#7,#48,#15,#13,#21,Vukrerzharm,2,None,85.82295353875696,5173
5174,#8,#6,#0,#0,#81,#112,#9,#107,Srestroirpa,12,None,46.092877222143564,5174
5175,#8,#15,#9,#4,#81,#5,#10,#114,Throidheamlil,22,None,0.6535034436024817,5175
5176,#8,#15,#5,#6,#63,#122,#6,#102,Cronik,25,Game Token,34.60435785734733,5176
5177,#8,#15,#3,#7,#71,#7,#4,#94,Slabloithow,22,None,1.2782401767144802,5177
5178,#8,#15,#4,#3,#16,#122,#11,#129,Siandria,25,Game Token,34.127643757376276,5178
5179,#8,#1,#6,#1,#76,#12,#13,#112,Bhoukraaszous,12,None,46.01068102417546,5179
5180,#8,#15,#9,#4,#66,#71,#3,#72,Xibinri,22,None,0.9124626779172423,5180
5181,#8,#12,#6,#3,#19,#122,#8,#14,Brirkobruu,16,None,37.57758501428684,5181
5182,#8,#15,#7,#6,#19,#122,#9,#101,Yesthirloi,25,Game Token,35.10570636510856,5182
5183,#8,#15,#2,#2,#73,#7,#1,#55,Wregea,22,None,0.5260610033717239,5183
5184,#8,#15,#6,#6,#67,#122,#5,#12,Wothran,25,Game Token,34.75227402033371,5184
5185,#8,#15,#0,#0,#5,#82,#11,#85,Oinudrol,22,None,0.6452758098450819,5185
5186,#8,#8,#5,#6,#63,#102,#10,#114,Khuuribris,12,None,46.138065913417606,5186
5187,#8,#15,#10,#4,#78,#25,#6,#71,Crugroiddiss,22,None,0.48909501737308975,5187
5188,#8,#15,#8,#3,#11,#37,#12,#128,Sthrapho,22,None,0.30415572985490463,5188
5189,#8,#15,#2,#4,#74,#62,#3,#63,Sthiuxhuro,22,None,0.8960061724887762,5189
5190,#8,#13,#2,#6,#33,#122,#2,#7,Wrirzohr,16,None,37.766675114366336,5190
5191,#4,#15,#10,#1,#58,#114,#6,#99,Brerko,11,None,52.207932748561916,5191
5192,#8,#15,#7,#0,#52,#100,#6,#113,Ploilao,22,None,1.1138013284077783,5192
5193,#8,#15,#10,#6,#84,#122,#9,#127,Khiukhiutow,25,Game Token,34.748186513887234,5193
5194,#8,#1,#4,#7,#44,#94,#9,#17,Neandruurlih,12,None,46.33533884151262,5194
5195,#8,#12,#10,#3,#1,#34,#3,#121,Drouchiah,12,None,45.98190485302854,5195
5196,#8,#15,#0,#3,#81,#122,#5,#4,Hirpiurm,26,Game Token,39.9149787197052,5196
5197,#8,#15,#1,#7,#12,#122,#4,#19,Giazezauz,25,Game Token,34.8263001337084,5197
5198,#8,#15,#0,#1,#3,#115,#3,#56,Priugnaanthao,22,None,0.661688739690704,5198
5199,#8,#15,#2,#3,#22,#88,#14,#66,Cuphiuhruu,22,None,0.4685440127319516,5199
5200,#8,#15,#4,#3,#31,#91,#0,#93,Dhahrithriath,22,None,0.6494167588737809,5200
5201,#0,#7,#2,#1,#11,#76,#2,#50,Aurdiar,2,None,85.21069060935932,5201
5202,#8,#15,#7,#4,#72,#117,#14,#10,Bicouz,22,None,0.9042309294585247,5202
5203,#8,#13,#10,#3,#63,#122,#5,#72,Ghughildas,16,None,37.22418144477821,5203
5204,#8,#15,#10,#5,#43,#122,#3,#11,Vribez,25,Game Token,34.71533557442456,5204
5205,#8,#15,#6,#2,#19,#84,#7,#118,Thrugraoxtrek,22,None,0.8589978423435624,5205
5206,#6,#15,#8,#0,#74,#122,#8,#36,Narriorran,15,None,42.2585328012635,5206
5207,#6,#15,#9,#6,#60,#6,#4,#2,Chutrek,11,None,52.6517922153089,5207
5208,#8,#15,#8,#3,#63,#3,#7,#109,Thaobaodaa,22,None,0.5712916244210722,5208
5209,#8,#15,#8,#4,#4,#58,#6,#108,Ninath,22,None,0.6823038697012107,5209
5210,#6,#4,#6,#3,#22,#12,#0,#99,Dragge,2,None,85.39149265173685,5210
5211,#8,#15,#6,#1,#53,#122,#1,#23,Sthirzelthol,25,Game Token,34.50976101217506,5211
5212,#8,#15,#8,#7,#86,#122,#14,#123,Gatess,25,Game Token,34.423542661829195,5212
5213,#0,#15,#1,#4,#3,#63,#11,#112,Phroreathoth,11,None,52.253156378304766,5213
5214,#8,#15,#2,#0,#67,#122,#4,#26,Throltimuus,25,Game Token,34.59611214050764,5214
5215,#8,#15,#6,#2,#3,#19,#2,#6,Selthiagria,22,None,0.3123447245397772,5215
5216,#8,#15,#10,#4,#88,#15,#11,#21,Vozarm,22,None,0.5014381161431227,5216
5217,#8,#15,#2,#4,#28,#78,#2,#87,Caophreth,22,None,0.5260947131411847,5217
5218,#8,#1,#7,#4,#8,#41,#6,#131,Bhethroubol,12,None,46.22437058335845,5218
5219,#8,#15,#3,#0,#9,#45,#6,#130,Nexxioshaz,22,None,1.1138362714381238,5219
5220,#8,#15,#8,#0,#0,#5,#9,#69,Khontiltiar,22,None,0.8959864399496997,5220
5221,#8,#15,#3,#7,#62,#110,#3,#77,Srocuungaox,22,None,1.4714465633419114,5221
5222,#8,#15,#4,#2,#41,#72,#6,#51,Glialroldiah,22,None,0.6699850288936094,5222
5223,#8,#15,#10,#5,#76,#54,#8,#66,Droshel,22,None,0.6781509991506279,5223
5224,#8,#15,#3,#4,#3,#122,#6,#80,Uphru,25,Game Token,34.641346861752574,5224
5225,#8,#15,#6,#4,#56,#39,#8,#105,Stiolluu,22,None,0.5425253230104682,5225
5226,#8,#15,#3,#2,#29,#122,#5,#82,Grothumar,25,Game Token,34.27146254509217,5226
5227,#8,#15,#5,#1,#2,#122,#3,#16,Graalmitia,25,Game Token,34.423538558166825,5227
5228,#8,#15,#0,#2,#62,#122,#8,#93,Biochiul,26,Game Token,39.91493472893,5228
5229,#8,#15,#8,#2,#2,#32,#11,#113,Toltott,22,None,0.30005794623439824,5229
5230,#8,#2,#9,#0,#81,#1,#3,#97,Wroithalmurr,12,None,46.487396774059455,5230
5231,#8,#15,#8,#4,#81,#122,#3,#127,Toustrextru,25,Game Token,34.46462411302292,5231
5232,#8,#3,#4,#0,#4,#38,#3,#50,Krirrithil,12,None,46.429851419331655,5232
5233,#8,#15,#0,#6,#46,#42,#7,#85,Cauchoicaos,22,None,0.9658576269740763,5233
5234,#8,#15,#9,#5,#47,#17,#8,#59,Phriaheh,22,None,0.7973555234322423,5234
5235,#8,#15,#0,#0,#39,#122,#0,#72,Iuphreas,25,Game Token,34.353626263723534,5235
5236,#8,#15,#2,#3,#0,#122,#11,#69,Glaollouz,25,Game Token,34.148198462803606,5236
5237,#8,#3,#4,#1,#12,#122,#4,#127,Daszeangoz,16,None,37.67211649599362,5237
5238,#0,#15,#2,#2,#52,#82,#1,#77,Cruldu,11,None,52.134006933745965,5238
5239,#6,#15,#8,#3,#50,#15,#7,#114,Dokirm,11,None,52.17094990425739,5239
5240,#1,#15,#6,#1,#30,#2,#9,#116,Dengummear,11,None,52.59836355666507,5240
5241,#8,#15,#1,#3,#68,#63,#13,#21,Uxtrudro,22,None,0.793232250869195,5241
5242,#8,#8,#9,#5,#41,#85,#14,#73,Riaszuxtriuz,12,None,46.14627176221175,5242
5243,#8,#15,#2,#5,#16,#122,#1,#98,Iammorpoi,25,Game Token,34.50980294094682,5243
5244,#6,#15,#8,#0,#38,#57,#1,#102,Alo,11,None,52.425745992489695,5244
5245,#8,#15,#5,#2,#20,#84,#9,#112,Wiuxxiatioth,22,None,0.3534750916151474,5245
5246,#8,#15,#5,#2,#76,#73,#0,#104,Oxxaokuth,22,None,0.37403102811382044,5246
5247,#4,#15,#9,#3,#78,#11,#10,#110,Phrangion,11,None,51.94079562137348,5247
5248,#8,#15,#0,#0,#63,#64,#10,#129,Iroulfiu,22,None,0.6164811391462761,5248
5249,#8,#15,#10,#6,#53,#122,#6,#25,Dhonthegaus,25,Game Token,34.73173452795211,5249
5250,#8,#15,#9,#7,#8,#19,#14,#40,Gluunsoussoun,22,None,0.9453370455962513,5250
5251,#8,#9,#4,#3,#15,#34,#5,#16,Thriarnexhoin,12,None,45.70244148154426,5251
5252,#8,#15,#4,#7,#84,#87,#5,#1,Croxtre,22,None,0.8302796367389897,5252
5253,#8,#0,#5,#5,#83,#99,#9,#66,Egaaddaal,12,None,45.99424014032522,5253
5254,#8,#15,#9,#3,#51,#100,#6,#25,Luuthiommaan,22,None,0.5630619337691686,5254
5255,#8,#15,#9,#3,#42,#8,#8,#0,Chiuthrez,22,None,0.49728401023334207,5255
5256,#8,#15,#1,#2,#83,#44,#14,#7,Voistrokherth,22,None,0.653521530972633,5256
5257,#8,#15,#9,#6,#75,#18,#14,#87,Hiumlaarsouh,22,None,1.0316310298305604,5257
5258,#8,#10,#4,#0,#77,#65,#4,#78,Vuundruus,12,None,46.191478954588604,5258
5259,#8,#15,#0,#0,#62,#87,#1,#0,Voummoul,22,None,0.7932441777737088,5259
5260,#8,#15,#3,#1,#11,#122,#7,#39,Druthringil,25,Game Token,34.7399502427421,5260
5261,#8,#15,#10,#5,#53,#122,#1,#35,Kaussessuu,25,Game Token,34.48926632845473,5261
5262,#8,#15,#7,#0,#14,#22,#10,#25,Breltherm,22,None,1.0809084613593465,5262
5263,#8,#15,#3,#2,#32,#122,#9,#124,Meszaanthaoth,25,Game Token,34.501569144443,5263
5264,#8,#15,#4,#3,#77,#110,#0,#104,Griaddoushe,22,None,0.7275118823361413,5264
5265,#8,#15,#9,#1,#5,#53,#12,#91,Phrealphuszias,22,None,0.6452494957179945,5265
5266,#2,#15,#8,#2,#17,#40,#14,#15,Dhaoddaoth,11,None,51.788767281887715,5266
5267,#8,#15,#0,#3,#33,#105,#2,#114,Striduss,22,None,0.18493805051682893,5267
5268,#8,#15,#7,#4,#67,#98,#0,#89,Jezuhr,22,None,0.9823091980817701,5268
5269,#8,#15,#2,#4,#51,#122,#2,#121,Chodrerr,26,Game Token,40.09177258985475,5269
5270,#8,#11,#6,#7,#23,#50,#1,#53,Vaoga,12,None,46.49562482182321,5270
5271,#8,#15,#6,#2,#68,#83,#2,#83,Blidrahoss,22,None,0.36988350142004417,5271
5272,#8,#15,#8,#5,#71,#33,#2,#97,Steddou,22,None,0.5630701545048575,5272
5273,#8,#1,#2,#3,#55,#122,#9,#25,Lurdux,16,None,37.45019149240096,5273
5274,#8,#15,#9,#7,#36,#43,#3,#71,Rexuxxaul,22,None,1.0563024248644646,5274
5275,#8,#15,#9,#5,#38,#97,#2,#48,Dokhi,22,None,0.6000801289066864,5275
5276,#8,#15,#1,#3,#38,#122,#2,#56,Auzzu,26,Game Token,40.124633392576335,5276
5277,#8,#5,#9,#1,#69,#85,#12,#77,Blorrou,12,None,45.89149170582356,5277
5278,#8,#15,#7,#3,#22,#69,#7,#91,Druukaorm,22,None,0.8260930540469397,5278
5279,#8,#15,#4,#7,#34,#122,#0,#8,Vrorpestriss,25,Game Token,34.70708449949602,5279
5280,#8,#15,#2,#1,#6,#89,#1,#118,Vikkuhr,22,None,0.7808517415435065,5280
5281,#8,#15,#1,#5,#25,#41,#8,#32,Ulduggeth,22,None,0.9823116642386152,5281
5282,#8,#5,#6,#7,#44,#97,#5,#107,Thauhleabbih,12,None,46.09286489227165,5282
5283,#8,#15,#6,#3,#19,#119,#7,#55,Suntiaraaz,22,None,0.8672057447478889,5283
5284,#8,#15,#5,#0,#73,#77,#11,#50,Ustrenius,22,None,0.6000842396850704,5284
5285,#8,#15,#10,#2,#54,#122,#12,#6,Sthiciurth,26,Game Token,40.03416146157803,5285
5286,#8,#15,#10,#6,#38,#15,#2,#29,Sloikommerth,22,None,0.7028158191651542,5286
5287,#8,#15,#0,#2,#31,#39,#14,#33,Yiramun,22,None,0.18906255752676393,5287
